Gen	t_n9	t_n10	t_n11	t_n12	t_n13	t_n14	t_n15	mu1	mu2	mu3	sigma2_1	sigma2_2	sigma2_3	lnL
2394000	0.3428604	0.2744795	0.1423639	0.1206513	0.1064694	0.0479948	0.0335224	0.0787098	0.0468578	0.3291727	0.1309644	0.2282617	0.3932145	-638241.656
2395000	0.3686243	0.2630766	0.1546334	0.1351360	0.1195237	0.0517378	0.0415347	0.0760294	0.0506674	0.2323553	0.2733456	0.1347040	0.2649159	-638240.821
2396000	0.3938498	0.2572559	0.1558865	0.1369840	0.1183581	0.0483589	0.0317050	0.0749880	0.0475752	0.2371987	0.1593671	0.1022385	0.2308088	-638235.917
2397000	0.4021606	0.2576649	0.1525570	0.1412295	0.1289359	0.0422556	0.0237967	0.0889240	0.0499029	0.2207073	0.2904071	0.1248007	0.1621651	-638239.506
2398000	0.3897658	0.2443230	0.1385138	0.1224092	0.1074898	0.0468657	0.0321046	0.0741538	0.0441707	0.2051076	0.1156736	0.1128859	0.1619995	-638240.107
2399000	0.4003591	0.2527849	0.1471104	0.1339947	0.1230301	0.0448157	0.0298461	0.0865662	0.0558276	0.2179412	0.1980702	0.2029147	0.1001036	-638243.141
2400000	0.3898892	0.2528892	0.1540262	0.1401658	0.1244081	0.0424330	0.0280550	0.0848157	0.0568636	0.1970082	0.1546717	0.1171785	0.1782689	-638239.727
2401000	0.3979959	0.2509991	0.1472258	0.1305867	0.1205360	0.0437146	0.0323086	0.0819535	0.0596867	0.2142418	0.2218491	0.2365624	0.1404126	-638243.784
2402000	0.3938915	0.2514353	0.1352778	0.1175542	0.1066330	0.0469093	0.0356506	0.0840250	0.0638828	0.2779022	0.1581916	0.2592551	0.1688942	-638249.029
2403000	0.4055713	0.2611822	0.1323497	0.1177174	0.1037695	0.0410029	0.0313696	0.0794766	0.0610297	0.2517802	0.2862920	0.0995037	0.1293336	-638238.845
2404000	0.3899803	0.2390717	0.1282690	0.1154860	0.1040272	0.0378352	0.0264307	0.0806588	0.0513995	0.2611603	0.0452981	0.0538729	0.1176465	-638237.797
2405000	0.4049411	0.2472053	0.1503207	0.1311321	0.1106571	0.0414949	0.0272016	0.0843200	0.0519116	0.2685843	0.1938362	0.1557410	0.1584257	-638241.451
2406000	0.4020650	0.2471235	0.1656997	0.1473828	0.1339556	0.0529058	0.0307231	0.0692928	0.0574804	0.2126876	0.1820675	0.1701531	0.2403971	-638251.055
2407000	0.3938691	0.2370026	0.1471823	0.1274805	0.1056020	0.0464610	0.0274118	0.0789986	0.0491724	0.2509132	0.1123519	0.2549812	0.3303661	-638233.325
2408000	0.3994764	0.2448956	0.1322071	0.1182645	0.1041948	0.0366839	0.0292882	0.0671267	0.0506748	0.2068824	0.1756459	0.1857726	0.1377428	-638243.013
2409000	0.3995947	0.2527485	0.1206487	0.1099969	0.0962167	0.0520294	0.0300860	0.0822506	0.0543795	0.3084889	0.2796830	0.0876398	0.3184933	-638235.760
2410000	0.4047838	0.2535949	0.1455447	0.1263950	0.1130647	0.0472057	0.0370686	0.0694186	0.0496943	0.2185491	0.1207977	0.1166102	0.1691137	-638240.126
2411000	0.3748835	0.2469339	0.1470939	0.1267037	0.1140908	0.0483465	0.0335818	0.0600983	0.0442946	0.2127895	0.1823261	0.1222855	0.3592775	-638233.602
2412000	0.3880182	0.2537833	0.1153588	0.0980212	0.0901433	0.0363747	0.0248820	0.0939547	0.0588794	0.2185018	0.3682643	0.2242440	0.1685439	-638242.680
2413000	0.3994772	0.2394252	0.1122470	0.0955496	0.0796640	0.0303437	0.0208512	0.0999445	0.0692717	0.3145025	0.1052818	0.1181281	0.1324352	-638235.277
2414000	0.3864596	0.2458481	0.1027321	0.0905112	0.0860919	0.0326467	0.0222836	0.0940879	0.0582846	0.3050174	0.2129663	0.1105620	0.1827400	-638240.573
2415000	0.3791272	0.2548064	0.1195279	0.1097991	0.0983526	0.0358858	0.0205882	0.0811278	0.0699858	0.3312410	0.1669818	0.2066960	0.2676239	-638234.735
2416000	0.3961509	0.2469815	0.1388663	0.1227704	0.1133103	0.0442544	0.0274589	0.0836840	0.0572164	0.2058145	0.1251196	0.1782412	0.3027874	-638235.184
2417000	0.3737938	0.2251349	0.1311957	0.1220678	0.1108306	0.0440365	0.0267184	0.0841937	0.0558532	0.2579919	0.1277203	0.0807084	0.1695274	-638242.091
2418000	0.3478870	0.2533399	0.1433053	0.1237055	0.1090767	0.0435241	0.0309294	0.0821397	0.0634561	0.2812627	0.1684498	0.1595603	0.1035755	-638240.618
2419000	0.3775204	0.2507835	0.1660568	0.1448163	0.1291357	0.0579827	0.0417298	0.0840600	0.0370713	0.2139690	0.1794994	0.1270400	0.2317284	-638232.093
2420000	0.3775473	0.2592374	0.1707551	0.1604770	0.1474836	0.0618465	0.0399609	0.0731230	0.0521202	0.2377172	0.1204823	0.2514069	0.4143742	-638244.817
2421000	0.3945817	0.2490834	0.1381568	0.1272404	0.1150191	0.0503716	0.0368696	0.0984247	0.0544989	0.2928686	0.3843104	0.1253188	0.3101108	-638235.924
2422000	0.3982237	0.2504355	0.1468130	0.1301407	0.1178109	0.0448601	0.0327277	0.0812525	0.0541856	0.2108389	0.1921599	0.1925914	0.2041196	-638240.432
2423000	0.3933025	0.2619121	0.1403206	0.1300895	0.1073329	0.0404173	0.0274871	0.0750795	0.0495648	0.2241004	0.1474714	0.1674696	0.2324405	-638239.450
2424000	0.4164634	0.2358234	0.1442041	0.1284673	0.1086646	0.0381603	0.0290738	0.0803777	0.0489222	0.2351207	0.0901218	0.1547906	0.2628136	-638236.003
2425000	0.3930784	0.2325146	0.1384823	0.1135164	0.0962551	0.0368552	0.0246253	0.0804070	0.0563077	0.2907477	0.1675565	0.1258343	0.2495750	-638239.346
2426000	0.3730294	0.2344862	0.1187464	0.1051368	0.0936402	0.0418005	0.0283922	0.0816102	0.0584949	0.2467475	0.1418536	0.1002073	0.1507759	-638246.948
2427000	0.3812465	0.2522294	0.1225349	0.1038190	0.0950308	0.0443709	0.0285976	0.0902622	0.0583620	0.2524236	0.1718787	0.1534381	0.4798058	-638236.528
2428000	0.3971981	0.2309647	0.1316135	0.1140025	0.1002354	0.0393574	0.0281120	0.0822447	0.0554601	0.1958816	0.1517691	0.0817854	0.1629014	-638239.470
2429000	0.3617840	0.2457633	0.1144267	0.1034532	0.0947951	0.0366833	0.0271342	0.0820253	0.0612066	0.2637059	0.2296770	0.2798747	0.1580558	-638236.496
2430000	0.4026235	0.2554648	0.1212281	0.1077366	0.0939696	0.0495329	0.0362245	0.0844438	0.0607938	0.2131641	0.1669521	0.2978470	0.1575699	-638253.907
2431000	0.3965793	0.2559671	0.1394845	0.1268425	0.1153282	0.0402447	0.0267335	0.0838700	0.0636629	0.2665649	0.1249334	0.1165269	0.1524820	-638236.425
2432000	0.3868600	0.2486049	0.1494705	0.1296150	0.1126777	0.0467131	0.0314966	0.0887072	0.0426837	0.2028935	0.1992869	0.1144730	0.1578201	-638235.389
2433000	0.3785491	0.2508360	0.1464377	0.1277189	0.1137709	0.0407021	0.0283842	0.0760318	0.0488278	0.2869687	0.1118992	0.1456176	0.2499089	-638234.420
2434000	0.4013393	0.2493402	0.1613682	0.1504320	0.1346832	0.0474860	0.0359509	0.0767269	0.0512455	0.1839429	0.1143438	0.2870151	0.1480325	-638240.503
2435000	0.4055777	0.2700960	0.1652195	0.1534194	0.1361707	0.0512846	0.0367931	0.0703577	0.0498442	0.1629627	0.2658686	0.1176386	0.3148355	-638235.986
2436000	0.3986922	0.2938286	0.1573900	0.1430431	0.1203436	0.0499028	0.0356169	0.0687533	0.0513742	0.2049457	0.1869183	0.1106157	0.1758061	-638232.542
2437000	0.3910223	0.2423143	0.1420418	0.1261082	0.1130269	0.0508265	0.0367886	0.0698386	0.0542159	0.2514404	0.2699639	0.0755803	0.4822367	-638244.832
2438000	0.3934716	0.2613030	0.1383615	0.1241106	0.1125802	0.0455543	0.0320208	0.0669253	0.0565503	0.2966537	0.1530389	0.1174923	0.2205537	-638239.869
2439000	0.3955372	0.2566432	0.1552446	0.1316733	0.1142900	0.0469572	0.0205020	0.0668356	0.0539206	0.2246903	0.3767724	0.1832262	0.1905027	-638232.579
2440000	0.3815661	0.2502489	0.1447405	0.1311711	0.1195077	0.0381340	0.0293795	0.0963288	0.0570983	0.2816251	0.1084593	0.1699118	0.1711333	-638239.688
2441000	0.3990656	0.2846801	0.1273179	0.1142959	0.1026727	0.0385510	0.0246513	0.0934133	0.0573002	0.2455190	0.1840709	0.1235472	0.1272170	-638244.126
2442000	0.3917039	0.2501857	0.1333724	0.1181885	0.0983156	0.0400125	0.0307314	0.0803565	0.0551985	0.2636595	0.1072942	0.1674529	0.3009933	-638236.129
2443000	0.3931867	0.2603635	0.1410345	0.1237089	0.1159214	0.0375316	0.0267420	0.0719241	0.0604637	0.2641004	0.1052774	0.1483034	0.1321238	-638238.295
2444000	0.4028398	0.2507952	0.1346843	0.1091058	0.0966358	0.0474456	0.0333699	0.0769964	0.0589884	0.2091259	0.1170802	0.1258727	0.1497559	-638236.527
2445000	0.4024820	0.2501403	0.1276197	0.1142904	0.1017607	0.0301380	0.0230979	0.0813831	0.0589226	0.3063132	0.1856877	0.1208506	0.2599233	-638239.537
2446000	0.4001816	0.2499569	0.1216260	0.1112307	0.0991514	0.0372868	0.0282644	0.0888182	0.0475423	0.2678437	0.0821729	0.1477468	0.1318168	-638240.749
2447000	0.3936364	0.2712639	0.1220483	0.1051793	0.0937381	0.0430756	0.0299923	0.1079662	0.0515368	0.3153436	0.3116666	0.1462841	0.2801904	-638242.967
2448000	0.4056489	0.2556649	0.1174235	0.1088662	0.0952594	0.0444626	0.0216619	0.1180381	0.0547620	0.3495607	0.4724959	0.0675162	0.3467789	-638239.440
2449000	0.4037021	0.2552934	0.1235670	0.1097097	0.0968136	0.0435700	0.0328464	0.0819972	0.0534829	0.2698371	0.1580790	0.1124481	0.1370572	-638249.283
2450000	0.3933912	0.2433032	0.1264477	0.1101109	0.0988562	0.0412934	0.0291294	0.0783054	0.0537008	0.2774424	0.0833862	0.1440636	0.2006634	-638236.460
2451000	0.3357099	0.2558739	0.1600251	0.1515933	0.1389270	0.0618460	0.0454602	0.0689050	0.0547328	0.2682109	0.2121509	0.2228592	0.3705393	-638240.195
2452000	0.3947559	0.2445597	0.1589790	0.1455267	0.1339113	0.0718824	0.0451366	0.0753291	0.0481924	0.2266289	0.2467393	0.3057861	0.2895628	-638243.599
2453000	0.3939397	0.2465777	0.1588186	0.1447299	0.1326824	0.0431013	0.0290366	0.0864000	0.0563973	0.2672837	0.2256911	0.1299475	0.5280123	-638237.421
2454000	0.4018086	0.2553647	0.1675850	0.1467395	0.1262174	0.0562918	0.0378007	0.0548597	0.0505491	0.2834954	0.1040684	0.1577176	0.3970861	-638240.044
2455000	0.3943799	0.2874445	0.1522823	0.1405504	0.1214083	0.0484676	0.0389968	0.0741193	0.0432539	0.2059471	0.2291958	0.2972882	0.0944471	-638235.933
2456000	0.3734987	0.2503400	0.1498161	0.1307019	0.1171751	0.0518315	0.0335144	0.0630520	0.0490908	0.1971007	0.1347587	0.1238931	0.2227443	-638240.654
2457000	0.3988047	0.2456765	0.1333035	0.1135803	0.0994624	0.0440776	0.0299581	0.1210012	0.0447077	0.2294036	0.6826677	0.1148097	0.1291472	-638240.978
2458000	0.4140396	0.2620200	0.1421873	0.1247634	0.1102753	0.0479583	0.0365619	0.0732294	0.0516581	0.2526672	0.1197188	0.1529262	0.1422912	-638244.131
2459000	0.3963880	0.2723175	0.1604490	0.1436099	0.1310677	0.0538327	0.0379177	0.0951481	0.0498595	0.2158911	0.4086453	0.2595056	0.1468323	-638238.499
2460000	0.3932095	0.2658566	0.1653137	0.1476260	0.1332972	0.0413070	0.0297004	0.0740467	0.0578476	0.2575352	0.2308663	0.1012248	0.2062598	-638237.320
2461000	0.3999225	0.2381111	0.1502040	0.1334965	0.1238091	0.0359542	0.0240331	0.0782478	0.0658296	0.2664297	0.1167785	0.3200252	0.1736471	-638243.603
2462000	0.4035069	0.2477099	0.1506108	0.1295362	0.1155411	0.0349032	0.0249604	0.0891264	0.0460946	0.2160428	0.1891710	0.1217091	0.1608226	-638239.903
2463000	0.4003780	0.2470395	0.1527559	0.1390937	0.1292172	0.0578027	0.0433465	0.0747391	0.0464482	0.2369066	0.0896317	0.1649473	0.2294374	-638236.522
2464000	0.3959934	0.2583407	0.1678833	0.1462379	0.1233321	0.0601006	0.0449958	0.0657593	0.0490957	0.2703281	0.2027250	0.1495388	0.4500215	-638240.243
2465000	0.4016842	0.2462591	0.1439043	0.1301756	0.1140435	0.0449990	0.0321946	0.0709611	0.0517275	0.2430643	0.1151557	0.1960529	0.1140885	-638243.385
2466000	0.3919892	0.2454007	0.1536146	0.1295396	0.1137404	0.0391302	0.0294829	0.0767283	0.0590802	0.2757204	0.1521171	0.1254856	0.3098191	-638243.819
2467000	0.3975063	0.2763470	0.1638164	0.1451487	0.1303545	0.0453989	0.0289144	0.0632307	0.0528767	0.2242094	0.1313227	0.1546019	0.2459210	-638243.459
2468000	0.3760172	0.2594874	0.1375490	0.1156864	0.1034798	0.0450121	0.0343108	0.0644923	0.0585103	0.2441816	0.1596333	0.1938878	0.3133605	-638231.393
2469000	0.3986965	0.2583558	0.1361803	0.1226365	0.1112708	0.0421968	0.0298697	0.0703567	0.0522908	0.2411237	0.0909973	0.1565001	0.1084056	-638239.937
2470000	0.4019085	0.2463802	0.1234818	0.1104364	0.0992515	0.0378477	0.0261748	0.0934858	0.0467288	0.2441392	0.1427149	0.1541324	0.1110243	-638234.049
2471000	0.3874169	0.2467511	0.1332876	0.1165725	0.1026783	0.0427227	0.0321713	0.0720769	0.0580373	0.3108266	0.1989544	0.2528513	0.3205117	-638234.598
2472000	0.3294620	0.2435956	0.1515281	0.1415187	0.1274634	0.0434009	0.0305772	0.0766529	0.0520779	0.2250332	0.2192265	0.4139491	0.2192314	-638232.805
2473000	0.3836720	0.2558335	0.1580864	0.1443991	0.1300393	0.0482751	0.0331457	0.0780412	0.0534063	0.2647899	0.2154211	0.3678968	0.2391203	-638238.861
2474000	0.4001206	0.2638595	0.1523199	0.1364616	0.1186838	0.0468784	0.0339463	0.0696174	0.0460906	0.2096726	0.2400802	0.0653127	0.1273806	-638244.128
2475000	0.3800914	0.2678078	0.1372837	0.1267071	0.1086388	0.0496470	0.0350079	0.0746766	0.0499829	0.2172481	0.3069844	0.3112892	0.2304499	-638242.600
2476000	0.3997319	0.2430129	0.1391013	0.1223411	0.1127703	0.0371102	0.0247380	0.0885992	0.0499889	0.2690769	0.1556137	0.1179769	0.2162855	-638246.897
2477000	0.3620009	0.2486375	0.1315056	0.1142697	0.1011281	0.0426538	0.0316214	0.0898533	0.0508084	0.2521976	0.1147852	0.1564629	0.1227087	-638238.583
2478000	0.4100319	0.2416461	0.1397994	0.1218410	0.1122558	0.0439884	0.0261766	0.0869755	0.0617042	0.2024930	0.0803821	0.1104326	0.1365562	-638239.350
2479000	0.4003465	0.2516679	0.1456189	0.1317978	0.1128799	0.0480932	0.0338007	0.0772009	0.0456714	0.2310962	0.0863199	0.0822253	0.1782190	-638240.491
2480000	0.3425642	0.2575029	0.1365868	0.1231900	0.1151716	0.0482096	0.0302599	0.0849752	0.0513151	0.2731956	0.1308218	0.2178707	0.4150743	-638243.816
2481000	0.4112547	0.2570641	0.1488481	0.1338052	0.1215162	0.0490446	0.0360263	0.0704441	0.0508081	0.2289380	0.2089925	0.0945880	0.2752938	-638242.237
2482000	0.3957559	0.2507153	0.1565983	0.1321850	0.1183835	0.0473808	0.0329461	0.0684689	0.0593395	0.1971242	0.0833599	0.1570807	0.1708607	-638237.281
2483000	0.4150294	0.2504668	0.1415699	0.1301597	0.1169914	0.0477699	0.0340491	0.0704216	0.0404468	0.2156110	0.0942955	0.1201157	0.1771565	-638238.530
2484000	0.3928141	0.2444763	0.1452571	0.1298643	0.1157868	0.0531038	0.0382888	0.0679205	0.0481235	0.2538377	0.0601690	0.1219293	0.2232984	-638235.609
2485000	0.3957717	0.2713367	0.1334936	0.1208500	0.1067103	0.0435713	0.0338516	0.0682603	0.0504890	0.2496183	0.1268383	0.1027377	0.1657547	-638237.538
2486000	0.4012996	0.2689847	0.1483609	0.1325588	0.1151717	0.0397268	0.0270514	0.0637982	0.0526396	0.2729476	0.1071678	0.2127929	0.1359669	-638244.342
2487000	0.3759641	0.2675366	0.1616316	0.1359101	0.1233602	0.0574338	0.0411371	0.0707045	0.0503358	0.2055531	0.2363719	0.0980161	0.3032683	-638237.525
2488000	0.3890782	0.2584242	0.1565592	0.1273811	0.1115925	0.0380893	0.0253825	0.0731286	0.0443267	0.2885986	0.1129198	0.1398650	0.3493259	-638236.402
2489000	0.3914483	0.2723239	0.1324739	0.1191423	0.1087886	0.0557919	0.0380327	0.0740128	0.0514807	0.2178817	0.1426391	0.1282225	0.1417592	-638236.792
2490000	0.3450030	0.2578653	0.1395554	0.1178151	0.1048620	0.0435700	0.0299188	0.0991362	0.0571875	0.2595915	0.2193296	0.2114174	0.1956762	-638240.648
2491000	0.3779125	0.2520359	0.1156765	0.1057395	0.0966872	0.0393387	0.0256347	0.0850375	0.0676983	0.2826095	0.1011878	0.1130044	0.1565363	-638248.010
2492000	0.3951158	0.2496013	0.1300545	0.1164310	0.1073771	0.0442632	0.0306559	0.0973686	0.0529959	0.2312116	0.2696361	0.0952399	0.1741616	-638235.638
2493000	0.4007778	0.2503881	0.1343026	0.1229307	0.1095330	0.0353550	0.0232972	0.0758928	0.0972446	0.2597922	0.1556437	0.3244441	0.1570131	-638236.984
2494000	0.4079333	0.2539123	0.1369242	0.1266289	0.1187399	0.0465053	0.0349855	0.0749746	0.0559447	0.2371381	0.1604843	0.0894735	0.1311440	-638240.935
2495000	0.3999582	0.2473836	0.1362162	0.1253794	0.1092681	0.0376329	0.0277525	0.0752608	0.0576049	0.2206994	0.1394957	0.4562155	0.1256839	-638230.693
2496000	0.3990382	0.2559593	0.1437072	0.1242302	0.1145628	0.0433496	0.0362058	0.0695759	0.0523848	0.2605804	0.0793705	0.1031357	0.1207560	-638241.947
2497000	0.4023709	0.2399489	0.1456895	0.1294502	0.1171298	0.0410540	0.0293227	0.0676190	0.0602486	0.2124954	0.1510136	0.1064979	0.0749981	-638239.777
2498000	0.4008640	0.2508254	0.1636824	0.1388186	0.1231212	0.0586050	0.0348895	0.0703907	0.0521756	0.1697305	0.1129617	0.1236692	0.1286816	-638239.249
2499000	0.3727606	0.2601030	0.1463358	0.1301618	0.1199763	0.0583896	0.0377208	0.0791989	0.0545676	0.2588891	0.2012778	0.1512348	0.2853537	-638238.299
2500000	0.3952592	0.2552845	0.1467119	0.1305814	0.1142222	0.0519072	0.0320007	0.0699741	0.0564873	0.2248822	0.0902963	0.1417903	0.3005372	-638236.783
2501000	0.4036755	0.2514224	0.1440230	0.1262811	0.1131596	0.0464733	0.0325128	0.0739990	0.0489022	0.2347933	0.1089738	0.0630214	0.1731920	-638239.699
2502000	0.3917259	0.2595280	0.1579328	0.1415745	0.1184799	0.0405523	0.0231970	0.0825148	0.0573723	0.2491722	0.1934068	0.1710777	0.2196069	-638239.674
2503000	0.4073097	0.2476193	0.1460287	0.1321170	0.1179425	0.0523477	0.0376843	0.0874594	0.0513075	0.2177158	0.1927769	0.3439666	0.1387505	-638241.254
2504000	0.3952364	0.2450493	0.1444145	0.1229884	0.1127895	0.0429002	0.0338731	0.0968299	0.0830527	0.2264770	0.3202555	0.3940402	0.1126486	-638235.076
2505000	0.3556760	0.2586294	0.1329843	0.1223166	0.1038266	0.0545720	0.0394841	0.1026957	0.0597329	0.2671593	0.4224845	0.1350918	0.2409893	-638235.561
2506000	0.4046603	0.2499470	0.1276870	0.1131548	0.1043565	0.0490301	0.0338063	0.0963524	0.0452441	0.2151887	0.2919677	0.2343449	0.1318398	-638239.410
2507000	0.3964933	0.2507299	0.1233342	0.1137750	0.1030958	0.0372181	0.0234772	0.0714294	0.0588240	0.2493342	0.3076418	0.1184296	0.1562333	-638236.739
2508000	0.4004809	0.2457679	0.1200098	0.1109062	0.1025231	0.0399385	0.0257696	0.0942526	0.0745000	0.2817307	0.1373907	0.1738050	0.1605448	-638238.671
2509000	0.4034175	0.2335034	0.1161630	0.1009399	0.0888207	0.0342277	0.0257391	0.0973774	0.0612588	0.2642654	0.2972457	0.1547068	0.1583896	-638238.069
2510000	0.3871614	0.2504506	0.1281976	0.1093622	0.1015250	0.0361317	0.0242880	0.0850315	0.0664222	0.2496962	0.1617064	0.1994204	0.1260376	-638243.644
2511000	0.3782568	0.2441222	0.1505626	0.1337088	0.1204366	0.0390923	0.0293846	0.0894380	0.0561048	0.2122596	0.2491621	0.1332191	0.2648556	-638244.559
2512000	0.3849858	0.2531893	0.1530091	0.1359851	0.1232159	0.0458964	0.0347612	0.0667316	0.0538143	0.2415171	0.0741371	0.1184320	0.1220083	-638242.228
2513000	0.3898032	0.2098724	0.1262048	0.1117077	0.0991814	0.0464274	0.0282775	0.0774124	0.0524289	0.2840420	0.0772604	0.0918490	0.1634712	-638237.718
2514000	0.3968340	0.2585573	0.1639357	0.1440526	0.1270537	0.0598401	0.0409914	0.0738199	0.0502499	0.2193430	0.3054274	0.1094746	0.2621329	-638235.050
2515000	0.4013535	0.2420265	0.1547880	0.1353130	0.1244968	0.0426686	0.0336601	0.0734644	0.0485739	0.2339018	0.1436750	0.2897926	0.2072279	-638235.745
2516000	0.4237095	0.2664572	0.1351842	0.1230823	0.1085987	0.0469139	0.0366337	0.0804496	0.0575352	0.2234706	0.1106273	0.1038631	0.1250722	-638239.444
2517000	0.3995430	0.2561737	0.1256179	0.1123419	0.1000373	0.0421168	0.0304773	0.0754319	0.0575141	0.2457143	0.0610578	0.2295958	0.1568775	-638244.144
2518000	0.3810593	0.2549391	0.1434267	0.1322725	0.1179640	0.0408662	0.0299686	0.0640740	0.0572044	0.2159855	0.0863069	0.1262535	0.1702902	-638243.192
2519000	0.3866486	0.2548878	0.1376319	0.1208816	0.1036176	0.0425051	0.0292165	0.0801704	0.0525388	0.2495250	0.2256904	0.1449500	0.3494248	-638241.890
2520000	0.3832876	0.2504259	0.1212198	0.1040178	0.0916010	0.0371172	0.0275470	0.1067738	0.0644682	0.2280653	0.1675644	0.1153444	0.1922271	-638236.885
2521000	0.3958210	0.2517910	0.1342227	0.1268343	0.1115401	0.0350049	0.0221918	0.0884019	0.0686663	0.2456390	0.1599349	0.2547408	0.1279814	-638234.314
2522000	0.3881441	0.2468332	0.1253518	0.1113186	0.0938145	0.0467854	0.0309042	0.0891577	0.0598873	0.2709364	0.1972451	0.1378062	0.1953905	-638238.178
2523000	0.3816919	0.2467438	0.1284201	0.1126260	0.0956901	0.0362508	0.0216758	0.0861923	0.0577793	0.2786539	0.1493602	0.1367521	0.2609827	-638233.873
2524000	0.3988641	0.2512245	0.1368437	0.1250595	0.1105580	0.0392658	0.0282831	0.0814068	0.0569265	0.2428908	0.1145406	0.1424478	0.1299934	-638231.336
2525000	0.3898065	0.2481608	0.1401579	0.1224531	0.1103751	0.0346034	0.0248317	0.0687462	0.0764607	0.2374147	0.0961114	0.2652084	0.2421232	-638237.688
2526000	0.3905670	0.2364588	0.1188210	0.0927260	0.0806132	0.0384876	0.0316532	0.0872443	0.0660786	0.2464997	0.2685580	0.1352674	0.1211093	-638233.919
2527000	0.3939380	0.2731009	0.1107484	0.0960616	0.0871514	0.0372706	0.0230015	0.1019157	0.0647825	0.2960473	0.2124840	0.2871884	0.2047900	-638238.701
2528000	0.3904457	0.2418495	0.1211666	0.1015649	0.0899835	0.0428758	0.0300763	0.0846335	0.0529210	0.2238693	0.0971247	0.1324372	0.3038745	-638248.001
2529000	0.3699411	0.2447098	0.1387938	0.1246844	0.1134211	0.0412931	0.0322339	0.0787859	0.0621011	0.2580150	0.1556018	0.1183175	0.2123495	-638236.088
2530000	0.3972202	0.2462948	0.1336315	0.1206841	0.1103068	0.0431936	0.0287401	0.0765638	0.0504199	0.2177162	0.1079257	0.0919863	0.1998659	-638244.175
2531000	0.3958610	0.2528712	0.1257642	0.1074685	0.0897912	0.0356718	0.0210492	0.0769681	0.0615494	0.2547442	0.1405102	0.1548129	0.2571456	-638236.082
2532000	0.3921578	0.2407254	0.1416101	0.1240060	0.1074413	0.0474869	0.0367827	0.0737034	0.0530231	0.2170103	0.1021153	0.0910834	0.1489346	-638242.094
2533000	0.3910440	0.2574445	0.1348062	0.1233973	0.1023325	0.0430968	0.0307205	0.0785267	0.0492002	0.2656843	0.1549727	0.2072142	0.2511775	-638235.262
2534000	0.3923501	0.2641438	0.1479182	0.1373533	0.1233561	0.0523814	0.0392444	0.0691666	0.0461348	0.2371740	0.1551862	0.0892343	0.2339018	-638237.239
2535000	0.3912781	0.2364580	0.1535190	0.1391482	0.1256430	0.0424526	0.0289367	0.0826541	0.0542411	0.2322999	0.1760481	0.1051959	0.3588231	-638242.530
2536000	0.3770148	0.2347546	0.1527720	0.1346612	0.1255667	0.0571793	0.0323684	0.0756933	0.0454541	0.2446721	0.1625691	0.1301328	0.2527195	-638238.582
2537000	0.3862740	0.2873927	0.1804411	0.1553801	0.1414374	0.0588058	0.0363316	0.0621937	0.0438098	0.2323474	0.1707386	0.0992010	0.3325202	-638232.333
2538000	0.4062853	0.2605990	0.1599414	0.1430784	0.1284334	0.0519067	0.0346582	0.0657423	0.0506898	0.2321558	0.1347237	0.2116212	0.2284890	-638238.628
2539000	0.4039983	0.2631958	0.1360972	0.1181053	0.1072206	0.0381008	0.0254934	0.0751968	0.0603803	0.2379918	0.1178714	0.3470328	0.1905792	-638246.548
2540000	0.3770954	0.2549610	0.1318007	0.1172496	0.1034720	0.0393301	0.0248244	0.0881537	0.0541624	0.2457143	0.2185846	0.2629365	0.1288977	-638234.781
2541000	0.4053094	0.2433131	0.1270699	0.1136031	0.0966215	0.0440779	0.0313518	0.0769120	0.0478656	0.2471766	0.1319626	0.0753929	0.1877279	-638236.210
2542000	0.4095329	0.2245344	0.1357658	0.1241689	0.1128248	0.0453051	0.0303450	0.0713146	0.0580040	0.2547028	0.1354835	0.1079929	0.1229788	-638238.250
2543000	0.3957578	0.2463986	0.1383610	0.1213462	0.1035746	0.0393397	0.0274868	0.1003352	0.0652143	0.2354369	0.1578612	0.2013962	0.2769067	-638237.290
2544000	0.3876478	0.2561139	0.1256266	0.1046399	0.0951483	0.0368971	0.0234806	0.0809304	0.0456396	0.2504419	0.1954515	0.1127921	0.1121296	-638246.587
2545000	0.4048180	0.2410289	0.1233126	0.1093636	0.0981381	0.0363175	0.0276212	0.0760647	0.0597975	0.2542657	0.2088983	0.0837294	0.1430231	-638237.711
2546000	0.4079754	0.2247986	0.1274120	0.1098551	0.0977902	0.0468351	0.0326485	0.0750860	0.0570303	0.2447902	0.1255490	0.1366347	0.1855925	-638248.004
2547000	0.3684620	0.2475111	0.1219226	0.1070897	0.0971953	0.0366694	0.0272727	0.1037629	0.0450276	0.2629789	0.2506761	0.1818537	0.2277967	-638233.991
2548000	0.3963520	0.2554219	0.1266743	0.1175153	0.1053959	0.0321851	0.0257743	0.0956110	0.0577253	0.2669833	0.1771858	0.1408122	0.1417420	-638238.752
2549000	0.4103284	0.2788459	0.1186019	0.1080842	0.0927216	0.0362059	0.0252343	0.0863081	0.0605467	0.2463193	0.2076577	0.1070560	0.1859087	-638240.126
2550000	0.4102846	0.2455543	0.1278400	0.1161279	0.1052505	0.0416915	0.0254597	0.0787328	0.0597377	0.2405546	0.1584761	0.1165961	0.1178501	-638237.047
2551000	0.3832245	0.2522408	0.1404767	0.1252226	0.1138911	0.0452329	0.0307389	0.0738372	0.0527415	0.2258573	0.1915776	0.0671324	0.0781814	-638243.596
