mutation_per_site	n_estimation	theta_per_site_median	theta_per_site_2.5%	theta_per_site_97.5%	year	Ne_median	Ne_2.5%	Ne_97.5%	Ne_12.5%	Ne_87.5%
7.00156395515488E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.48788764319113	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.001973364693438E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.49926013037327	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.001973364693438E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.49926013037327	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.002147713073239E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.5041031409233	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.002147713073239E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.5041031409233	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.002180419070628E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.50501164085077	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.002180419070628E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.50501164085077	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.002643779807313E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.51788277242537	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.002643779807313E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.51788277242537	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.002991246182541E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.5275346161817	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.002991246182541E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.5275346161817	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.003740355428532E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.5483432063481	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.003740355428532E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.5483432063481	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.003758209825093E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.54883916180813	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.003758209825093E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.54883916180813	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.003982107824013E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.55505855066704	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.003982107824013E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.55505855066704	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.004034055761747E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.55650154893743	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.004034055761747E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.55650154893743	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.004034267826654E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.55650743962926	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.004034267826654E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.55650743962926	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.004302130326945E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.56394806463737	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.004302130326945E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.56394806463737	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.004432327680574E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.56756465779372	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.004432327680574E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.56756465779372	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.004681696119176E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.57449155886601	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.004681696119176E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.57449155886601	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.005232214340596E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.5897837316832	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.005232214340596E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.5897837316832	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.005824762069333E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.6062433908148	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.005824762069333E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.6062433908148	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.006066002102028E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.6129445028341	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.006066002102028E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.6129445028341	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.006608565632149E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.62801571200413	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.006608565632149E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.62801571200413	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.006807118472318E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.6335310686755	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.006807118472318E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.6335310686755	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.008516583929957E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.68101622027658	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.008516583929957E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.68101622027658	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.008544335469544E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.6817870963762	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.008544335469544E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.6817870963762	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.010015779660824E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.722660546134	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.010015779660824E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.722660546134	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.010096064077903E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.72489066883065	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.010096064077903E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.72489066883065	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.010166408746317E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.7268446873977	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.010166408746317E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.7268446873977	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.010517175519147E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.73658820886521	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.010517175519147E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.73658820886521	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.011172915735596E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.75480321487765	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.011172915735596E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.75480321487765	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.011261116963957E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.7572532489988	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.011261116963957E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.7572532489988	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.011469485178819E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.7630412549672	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.011469485178819E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.7630412549672	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.011502617548088E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.763961598558	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.011502617548088E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.763961598558	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.012676986939873E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.79658297055204	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.012676986939873E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.79658297055204	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.014486237153959E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.84683992094332	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.014486237153959E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.84683992094332	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.015556747170576E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.87657631029376	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.015556747170576E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.87657631029376	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.016253406628833E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.89592796191204	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.016253406628833E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.89592796191204	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.016609053710435E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.90580704751207	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.016609053710435E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.90580704751207	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.018953499817391E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.97093055048308	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.018953499817391E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.97093055048308	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.019666107325035E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.9907252034732	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.019666107325035E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	194.9907252034732	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.021121461347299E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.03115170409166	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.021121461347299E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.03115170409166	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.02138309780032E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.03841938334222	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.02138309780032E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.03841938334222	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.023908154307322E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.10855984187006	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.023908154307322E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.10855984187006	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.023964911548351E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.11013643189864	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.023964911548351E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.11013643189864	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.023969591227674E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.11026642299095	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.023969591227674E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.11026642299095	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.026409785413634E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.17804959482316	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.026409785413634E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.17804959482316	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.027115846944687E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.1976624151302	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.027115846944687E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.1976624151302	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.027649975741281E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.21249932614668	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.027649975741281E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.21249932614668	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.02801976486951E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.2227712463753	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.02801976486951E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.2227712463753	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.03252895378473E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.34802649402027	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.03252895378473E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.34802649402027	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.033149569547473E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.36526582076314	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.033149569547473E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.36526582076314	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.034565545653967E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.40459849038797	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.034565545653967E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.40459849038797	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.037739981647263E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.4927772679795	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.037739981647263E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.4927772679795	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.041237742938982E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.5899373038606	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.041237742938982E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.5899373038606	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.042101037331217E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.61391770364492	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.042101037331217E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.61391770364492	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.045866596744952E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.71851657624867	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.045866596744952E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.71851657624867	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.046246936266654E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.7290815629626	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.046246936266654E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.7290815629626	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.048336635867781E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.787128774105	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.048336635867781E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.787128774105	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.049030653153624E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.8064070320451	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.049030653153624E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.8064070320451	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.050522770886455E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.84785474684597	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.050522770886455E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.84785474684597	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.052136238131667E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.89267328143518	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.052136238131667E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	195.89267328143518	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.078514802236154E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	196.6254111732265	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.078514802236154E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	196.6254111732265	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.144792426127273E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	198.46645628131313	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.144792426127273E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	198.46645628131313	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.163919483247798E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	198.99776342354994	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.163919483247798E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	198.99776342354994	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.164095246741333E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	199.0026457428148	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.164095246741333E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	199.0026457428148	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.178778394770231E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	199.41051096583976	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.178778394770231E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	199.41051096583976	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.17908153947568E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	199.41893165210223	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.17908153947568E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	199.41893165210223	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.190687242098948E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	199.74131228052636	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.190687242098948E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	199.74131228052636	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.196524085514225E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	199.9034468198396	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.196524085514225E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	199.9034468198396	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.199049954445497E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	199.97360984570824	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.199049954445497E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	199.97360984570824	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.207580586440987E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	200.210571845583	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.207580586440987E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	200.210571845583	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.23680460178858E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	201.02235004968279	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.23680460178858E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	201.02235004968279	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.250240908465628E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	201.3955807907119	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.250240908465628E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	201.3955807907119	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.258017706730391E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	201.6116029647331	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.258017706730391E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	201.6116029647331	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.261840859596373E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	201.71780165545482	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.261840859596373E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	201.71780165545482	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.263362876711358E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	201.76007990864883	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.263362876711358E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	201.76007990864883	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.265747720305891E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	201.82632556405255	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.265747720305891E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	201.82632556405255	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.278704660856671E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	202.18624057935196	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.278704660856671E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	202.18624057935196	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.278729967469358E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	202.18694354081552	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.278729967469358E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	202.18694354081552	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.303111172612271E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	202.86419923922975	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74287.25405092593
7.303111172612271E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	202.86419923922975	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74253.74710648147
7.321499144391532E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	203.3749762330981	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74253.74710648147
7.321499144391532E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	203.3749762330981	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74253.74710648147
7.325029969316113E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	203.4730547032254	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74253.74710648147
7.325029969316113E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	203.4730547032254	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74253.74710648147
7.326462453612008E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	203.51284593366688	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74253.74710648147
7.326462453612008E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	203.51284593366688	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74253.74710648147
7.330270876119251E-7	200	0.0010629975	0.0010382742708333332	0.0011144780208333332	203.618635447757	73819.27083333333	72102.37991898147	77394.3070023148	73161.37152777778	74253.74710648147
