Gen	t_n8	t_n9	t_n10	t_n11	t_n12	t_n13	mu1	mu2	mu3	sigma2_1	sigma2_2	sigma2_3	lnL
5322600	1.1039409	0.9507038	0.8788627	0.8045378	0.6241987	0.5554185	0.0153643	0.0125728	0.0909970	0.3655197	0.2860576	0.3454759	-2128006.749
5323200	1.0794965	0.9672563	0.8686202	0.8120909	0.4965776	0.5847079	0.0148342	0.0099750	0.0904840	0.6846268	0.7795183	0.4493894	-2128005.558
5323800	1.0771128	0.9943734	0.9481072	0.8068936	0.4965534	0.6478124	0.0284768	0.0103444	0.1095479	0.5684588	0.5227065	0.4905580	-2128007.062
5324400	1.0989884	0.9840912	0.9260825	0.7929318	0.4938907	0.5329763	0.0241459	0.0107387	0.1544268	0.7061690	0.7199336	0.6536064	-2128001.103
5325000	1.1015225	0.9617320	0.8844113	0.8311599	0.4521001	0.5882120	0.0284121	0.0081244	0.0825912	0.6607320	0.3431329	0.4071347	-2128008.279
5325600	1.1021754	0.9677691	0.9310900	0.8224966	0.4381133	0.6549345	0.0146098	0.0088715	0.1410064	0.4554085	0.4190614	1.0185883	-2128011.912
5326200	1.0915605	1.0057675	0.9100962	0.8123844	0.5284854	0.7388030	0.0137543	0.0094707	0.1299098	0.3081110	0.5159483	1.0683283	-2128003.856
5326800	0.9743521	0.9725121	0.8984761	0.7923390	0.4801589	0.6506429	0.0209072	0.0158097	0.0745255	0.5758399	0.6248906	0.6763183	-2128016.558
5327400	1.0653544	0.9503731	0.8679256	0.7947438	0.5207528	0.6582478	0.0150849	0.0121597	0.0709012	0.5361624	0.6119369	0.3903826	-2128016.171
5328000	1.0973225	0.9656332	0.8941596	0.7713385	0.5517885	0.5643403	0.0174940	0.0098944	0.1025873	0.6492018	0.3147825	0.4591164	-2128006.255
5328600	1.0648183	0.9516924	0.9114604	0.7994394	0.5532545	0.6293449	0.0202675	0.0102610	0.1112296	0.3454306	0.3538157	0.6220766	-2128006.849
5329200	1.0503844	0.9540763	0.9031025	0.7688999	0.5437149	0.5529177	0.0264687	0.0140454	0.1393252	0.6027433	0.6993109	0.7877536	-2128003.544
5329800	1.0700038	0.9703264	0.9127702	0.7352672	0.5792865	0.5195429	0.0230394	0.0071091	0.1034286	0.7178711	0.4482193	0.4942442	-2128012.533
5330400	1.0960113	1.0007961	0.8707876	0.7809284	0.6352439	0.5255528	0.0141075	0.0136796	0.0733073	0.5325948	0.5519464	0.3627791	-2128015.769
5331000	1.0326661	0.9563318	0.9121657	0.8425742	0.6654765	0.4735454	0.0154089	0.0102241	0.1172073	0.6054292	0.5619581	0.6185353	-2128009.369
5331600	1.0063549	0.9635466	0.8956787	0.8510276	0.6687081	0.3910701	0.0166035	0.0146852	0.0869152	0.4020693	0.5650591	0.5784219	-2128009.195
5332200	0.9871023	0.9616087	0.9207802	0.8176100	0.7248946	0.4897612	0.0158707	0.0127639	0.0875523	0.3438127	0.4200675	0.4916053	-2128009.412
5332800	1.0193912	0.9717965	0.9338318	0.8585694	0.7233755	0.5823075	0.0241579	0.0067407	0.1153996	0.7755529	0.2810572	0.3696268	-2128006.939
5333400	1.0183825	0.9737975	0.8954694	0.8227905	0.6692297	0.5847043	0.0276212	0.0097075	0.1374203	0.7849022	0.4043465	0.7928445	-2128002.097
5334000	1.0713632	0.9623785	0.9019714	0.8309502	0.7154058	0.6881464	0.0185200	0.0111476	0.1671661	0.4312502	0.4338162	0.8332874	-2128001.453
5334600	0.9989179	0.9538426	0.9022210	0.8366806	0.7250805	0.6662010	0.0255016	0.0125743	0.0937923	0.6916116	0.4164689	0.2623156	-2128014.581
5335200	1.0234590	0.9498238	0.8931119	0.8316774	0.7279277	0.6503242	0.0207227	0.0094501	0.1234779	0.3598194	0.2696083	0.8960913	-2128007.058
5335800	1.0292487	0.9451043	0.9011589	0.8572299	0.7248487	0.6785111	0.0176545	0.0102168	0.0852112	0.6184515	0.4410636	0.3481315	-2128008.002
5336400	1.1206724	0.9524246	0.8949195	0.8511608	0.7264328	0.7714890	0.0177987	0.0156192	0.0879984	0.3636632	0.6358879	0.3547626	-2128013.748
5337000	1.0693817	0.9619627	0.9062632	0.8738597	0.6699283	0.7917999	0.0157525	0.0111134	0.1043098	0.5433894	0.2894523	0.5587584	-2128010.155
5337600	1.0164007	0.9611806	0.9225291	0.8883213	0.6376181	0.7663017	0.0244105	0.0120555	0.1503170	0.5847067	0.3142097	0.5588525	-2128008.783
5338200	0.9814575	0.9639403	0.9134340	0.8743199	0.6709340	0.7706422	0.0222272	0.0143066	0.1677522	0.4675632	0.5861965	0.8051680	-2128015.297
5338800	1.0453422	0.9480339	0.8888933	0.8424372	0.6082754	0.6287279	0.0231919	0.0116087	0.1094246	0.2953330	0.5064804	0.5922178	-2128008.026
5339400	1.1079975	0.9486700	0.9142020	0.8408159	0.6566464	0.6403061	0.0207655	0.0098631	0.1013318	0.4788473	0.1950632	0.4878217	-2128003.870
5340000	1.1057040	0.9499324	0.8993024	0.8360972	0.6757232	0.6069835	0.0157750	0.0157251	0.1250407	0.3986303	0.7766424	0.9800339	-2128004.113
5340600	1.0575500	1.0074005	0.9207340	0.8571440	0.6371462	0.5703183	0.0112135	0.0098703	0.1118652	0.6944906	0.2227185	0.3593638	-2128003.528
5341200	1.1000079	0.9704783	0.9072897	0.8570675	0.6326670	0.4543561	0.0186736	0.0104954	0.0669141	0.5325724	0.4438028	0.3745792	-2128006.966
5341800	1.0924451	0.9876228	0.9285542	0.8557058	0.6191861	0.4781823	0.0129934	0.0114580	0.1494290	0.3149225	0.3334358	0.6249305	-2128003.317
5342400	1.0239262	0.9538310	0.9003900	0.8490004	0.6940097	0.4558451	0.0140341	0.0092756	0.1518286	0.2406369	0.3850028	0.5833531	-2128005.678
5343000	1.0944857	0.9608095	0.9001060	0.8358861	0.6513913	0.5758047	0.0189976	0.0099150	0.1192968	0.3704207	0.3784787	0.4327348	-2128007.828
5343600	1.1001158	0.9639990	0.9001595	0.8122492	0.6012526	0.6611714	0.0146121	0.0091052	0.1099714	0.2793162	0.3597580	0.4366780	-2128002.604
5344200	1.0861168	0.9466570	0.8937958	0.8047362	0.6031180	0.6748644	0.0205229	0.0096342	0.1099181	0.2986778	0.6164268	0.2921910	-2128005.431
5344800	1.0908664	0.9546772	0.8167154	0.7859551	0.5918067	0.6100201	0.0137754	0.0157543	0.0784506	0.3224863	0.5836275	0.5709655	-2128003.633
5345400	1.0744133	0.9485845	0.8395016	0.7724780	0.6290516	0.5259571	0.0187132	0.0120901	0.1012837	0.3295593	0.7621295	0.2673832	-2128006.838
5346000	1.0987817	0.9604013	0.9085137	0.7821789	0.6434192	0.4954474	0.0176199	0.0086161	0.0875479	0.3424254	0.2862777	0.4192098	-2128016.820
5346600	0.9950046	0.9834416	0.8904333	0.8364192	0.6121934	0.6816936	0.0254036	0.0126576	0.1564326	0.6200500	0.4018713	0.9436515	-2128001.348
5347200	1.0819093	0.9599232	0.8975996	0.8518678	0.6946415	0.5698611	0.0144614	0.0117558	0.1189883	0.3943090	0.1970874	0.4955321	-2128003.066
5347800	1.0388202	0.9515085	0.9025626	0.8297027	0.6432196	0.5397723	0.0170449	0.0149355	0.1029248	0.6445225	0.9203072	0.4258406	-2128006.619
5348400	1.0798329	0.9591508	0.9167443	0.8608683	0.5648117	0.5971242	0.0155108	0.0116109	0.0699344	0.2339493	0.8033535	0.5040135	-2128008.346
5349000	1.0868684	0.9794793	0.9129297	0.8677516	0.6125871	0.5829328	0.0201395	0.0104144	0.0803495	0.6635540	0.4263543	0.3325797	-2128010.655
5349600	1.0608207	0.9713129	0.8845770	0.8560889	0.6839259	0.5452918	0.0167750	0.0150263	0.1211612	0.5709061	0.3485292	0.5825487	-2128004.430
5350200	1.0611577	0.9501088	0.9077658	0.8515365	0.6363591	0.5958565	0.0217410	0.0071951	0.1352016	0.5218563	0.2928252	0.8100445	-2128006.419
5350800	1.0768705	0.9583330	0.9165632	0.8624202	0.6893318	0.6510421	0.0150295	0.0086432	0.1070285	0.3378446	0.3594549	0.5738872	-2128005.662
5351400	1.0353624	0.9567254	0.9072477	0.8527303	0.6599504	0.6552149	0.0180115	0.0098668	0.0628132	0.2314635	0.2876353	0.5511818	-2127999.977
5352000	1.0798822	0.9631842	0.9202837	0.8718821	0.6764500	0.6793055	0.0183584	0.0071743	0.1040272	0.4795124	0.3717484	0.3435923	-2128003.054
5352600	1.0506583	0.9646344	0.9105015	0.8600399	0.6420311	0.7323011	0.0211591	0.0101330	0.0988703	0.4371258	0.3189671	0.2738377	-2128014.699
5353200	1.0295343	0.9639599	0.8978004	0.8347183	0.6529229	0.7441454	0.0151183	0.0099341	0.0929715	0.3889504	0.3465202	0.6329672	-2128004.325
5353800	1.0928292	0.9561820	0.9015267	0.8559807	0.6105809	0.7071919	0.0138447	0.0136550	0.1268206	0.5416608	0.5690490	0.3003509	-2128001.456
5354400	1.0877629	0.9681688	0.9141059	0.8892959	0.6082569	0.5903707	0.0292270	0.0133029	0.1512981	0.5446161	0.7529964	0.6747945	-2128007.278
5355000	1.0908450	0.9599315	0.9115592	0.8662991	0.6552262	0.4845339	0.0147834	0.0095831	0.0995948	0.5308096	0.2340003	0.6426951	-2128002.958
5355600	1.0480281	0.9447606	0.9071830	0.8492878	0.6514221	0.5927989	0.0170510	0.0118900	0.1119257	0.4221816	0.3416654	0.5324245	-2128013.423
5356200	1.0474337	0.9626712	0.8782663	0.8082306	0.5525962	0.6473947	0.0207618	0.0093443	0.1040756	0.5056737	0.5643618	0.5552106	-2128008.246
5356800	1.0511976	0.9650890	0.8887604	0.8276107	0.5127979	0.6132305	0.0175440	0.0089608	0.0803767	0.8327608	0.4461521	0.5081544	-2128009.285
5357400	1.1095545	0.9470348	0.8876624	0.8413924	0.4657431	0.6264820	0.0200965	0.0139726	0.1036092	0.6112071	0.7251234	0.3480586	-2128007.508
5358000	1.1030084	0.9603997	0.9112189	0.8649119	0.4465228	0.6739808	0.0191224	0.0143409	0.1071525	0.7535324	0.5262517	0.3010005	-2128007.452
5358600	1.0270212	0.9583639	0.9121402	0.8761298	0.4477222	0.6438585	0.0224442	0.0093663	0.1007240	0.4977281	0.6923660	0.4777555	-2128007.100
5359200	1.0082109	0.9597557	0.8874263	0.7757671	0.3853272	0.7504172	0.0208973	0.0127657	0.0689108	0.8635736	0.4593131	0.3258722	-2128006.989
5359800	1.0473130	0.9663698	0.8883144	0.8311620	0.3577333	0.6704460	0.0157450	0.0116678	0.0952070	0.2696371	0.6493069	0.4902366	-2128010.439
5360400	1.0003434	0.9776162	0.9145011	0.8490378	0.4221563	0.6161111	0.0279871	0.0066984	0.0960302	0.7388079	0.5320437	0.3011903	-2128010.751
5361000	1.0991728	0.9951971	0.9403900	0.8949255	0.4077539	0.7139804	0.0336847	0.0097954	0.1784303	0.9897178	0.7805675	0.6284894	-2128012.013
5361600	1.0876177	0.9783024	0.9370726	0.8726275	0.4162166	0.6688596	0.0164565	0.0130595	0.1243157	0.3398689	0.5819966	0.6021934	-2128007.149
5362200	1.0202283	0.9765133	0.9382575	0.8483951	0.3958000	0.6986067	0.0152581	0.0125983	0.0949395	0.4777452	0.4628763	0.7535072	-2128008.101
5362800	1.0010348	0.9814320	0.9527705	0.8806603	0.4342807	0.7089987	0.0199954	0.0076279	0.1336636	0.5846216	0.4281429	0.4278964	-2128011.844
5363400	1.0301790	0.9724644	0.8982859	0.8399007	0.4934920	0.7382847	0.0179958	0.0073544	0.0592586	0.3262702	0.5186824	0.4623630	-2128008.357
5364000	0.9733449	0.9702621	0.8925281	0.8516187	0.5193441	0.7359677	0.0186803	0.0133913	0.1106991	0.3525123	0.5598160	0.5058592	-2128009.291
5364600	1.1077170	0.9521391	0.8496555	0.7655381	0.5838985	0.6848570	0.0165573	0.0120656	0.1499262	0.7655407	0.4894763	0.3368907	-2128015.804
5365200	1.0444963	0.9544966	0.8929042	0.8161061	0.6061831	0.6635742	0.0218896	0.0091546	0.0868280	0.4078715	0.3353373	0.3025006	-2128012.214
5365800	1.0810061	0.9507909	0.8805669	0.8554501	0.6207924	0.6140489	0.0200227	0.0123766	0.1228851	0.2443338	0.3169271	0.5017138	-2128005.803
5366400	1.0520417	0.9544069	0.8671924	0.8239037	0.6459324	0.7464850	0.0169555	0.0132550	0.0878414	0.5117223	0.4486510	0.3739776	-2128005.090
5367000	1.0323593	0.9580169	0.8813329	0.8154821	0.6876064	0.5627358	0.0148167	0.0097317	0.1216690	0.5189970	0.2453802	0.3916364	-2128010.407
5367600	1.0654907	0.9563725	0.9201173	0.8499285	0.6127951	0.5563996	0.0143606	0.0120103	0.1003241	0.3780624	0.4517063	0.4898907	-2128009.623
5368200	1.0406083	0.9461941	0.8766067	0.8290801	0.5989174	0.4898887	0.0218830	0.0124777	0.0860636	0.6237152	0.3594173	0.6534584	-2128006.236
5368800	1.0375148	0.9454139	0.8703292	0.7955019	0.5628498	0.4449608	0.0156991	0.0100692	0.0864943	0.3275129	0.3299276	0.4985725	-2128003.223
5369400	1.0489184	0.9727256	0.8392288	0.8015129	0.6340484	0.5107283	0.0217889	0.0226193	0.1029976	0.5211497	0.7465048	0.9367770	-2128011.458
5370000	1.0719603	0.9708918	0.8595153	0.8165379	0.5774706	0.6187064	0.0315591	0.0109966	0.1312282	0.5262463	0.4085987	0.6345582	-2128007.372
5370600	1.0879954	0.9572044	0.8709172	0.8167051	0.5972178	0.6633261	0.0124668	0.0147793	0.0982817	0.2937670	1.0457026	0.3604825	-2128005.898
5371200	1.0888235	0.9638261	0.8607515	0.7999782	0.5378283	0.6430679	0.0241735	0.0056832	0.0782674	0.5146159	0.4544007	0.4089954	-2128008.346
5371800	1.0708909	0.9497957	0.8429565	0.7799806	0.5915772	0.6129844	0.0162506	0.0177212	0.1215666	0.6485684	0.8059711	0.9703507	-2128007.987
5372400	1.0948126	0.9676672	0.8913706	0.8529118	0.6976894	0.6418918	0.0201268	0.0122657	0.1130447	0.3954005	0.2989298	0.5079245	-2128004.138
5373000	1.0767799	0.9624163	0.9137298	0.8621257	0.7246516	0.6273132	0.0154771	0.0079104	0.0930912	0.3374523	0.3306077	0.6656617	-2128017.121
5373600	1.0993132	0.9961698	0.9215427	0.8517977	0.7086838	0.6689861	0.0171104	0.0116560	0.0992566	0.3320705	0.6200408	0.4712183	-2128005.135
5374200	1.0316929	1.0085118	0.9491478	0.8869192	0.7341131	0.6680912	0.0145286	0.0126635	0.0845180	0.4053416	0.4274157	0.2825353	-2128005.779
5374800	1.0654105	0.9939458	0.9153971	0.8623752	0.7350374	0.6324470	0.0173983	0.0095173	0.1279279	0.5369920	0.4338566	0.5227971	-2128009.545
5375400	1.0596078	1.0150775	0.9592812	0.8572881	0.7532048	0.5760990	0.0150153	0.0101803	0.1042915	0.3048337	0.4963640	0.5174276	-2128004.548
5376000	1.1034881	1.0213241	0.9858585	0.9142102	0.7678616	0.4480763	0.0143666	0.0100411	0.0991283	0.3317420	0.4525791	0.6711245	-2128009.270
5376600	1.0987499	1.0156468	0.9791465	0.9098295	0.6964185	0.4186497	0.0236098	0.0113154	0.1298292	0.5029973	0.5704822	0.6218609	-2128008.258
5377200	1.0392698	0.9879934	0.9183577	0.8295114	0.6264181	0.4609144	0.0141867	0.0073499	0.0944167	0.4398240	0.2824738	0.4312993	-2128007.927
5377800	1.0917552	0.9884602	0.9374546	0.8366080	0.6115607	0.4592138	0.0188773	0.0117869	0.0868076	0.5672017	0.3126827	0.4780583	-2128007.390
5378400	1.1040769	0.9794953	0.9430563	0.9071990	0.6441385	0.5021469	0.0179718	0.0105230	0.1001399	0.7139466	0.4936779	0.2623538	-2128011.467
5379000	1.0532781	0.9798769	0.9554344	0.9229877	0.6840923	0.5138721	0.0179981	0.0107368	0.0914290	0.3987685	0.2597538	0.4991171	-2128001.040
5379600	1.0640318	0.9794784	0.9515100	0.9076341	0.7218734	0.4107253	0.0175163	0.0145097	0.1425062	0.6383762	0.6323185	0.5070546	-2128006.370
5380200	1.0860335	0.9648364	0.9139253	0.8766841	0.7180024	0.3862182	0.0195775	0.0106897	0.1059289	0.3529536	0.5298778	0.7261486	-2128005.949
5380800	1.0977428	0.9553641	0.9252105	0.8514506	0.6145518	0.4370368	0.0174948	0.0120853	0.1041997	0.4394627	0.3149468	0.5266922	-2128013.669
5381400	1.0480575	0.9524249	0.8845456	0.8076690	0.5597875	0.3137416	0.0237072	0.0133006	0.0783967	0.5113565	0.5311816	0.4421288	-2128000.519
5382000	1.0973136	0.9480064	0.8933330	0.8229366	0.5230767	0.2906207	0.0240935	0.0117867	0.1132544	0.6333704	0.6582333	0.3532950	-2128007.107
5382600	1.0659524	0.9442044	0.9173059	0.8174797	0.5122831	0.3462834	0.0209318	0.0082057	0.0785755	1.0680651	0.4984062	0.2904141	-2128009.079
5383200	1.0332387	0.9513000	0.8916073	0.8293753	0.6293994	0.3191475	0.0138786	0.0109256	0.1536720	0.5762048	0.3273348	1.0202150	-2128008.653
5383800	1.0397638	0.9519631	0.9279537	0.8458747	0.5883907	0.2942331	0.0171851	0.0114737	0.0870901	0.4968354	0.2820137	0.4641464	-2128012.347
5384400	1.0102755	0.9572206	0.9002302	0.8482779	0.5733814	0.3349833	0.0210433	0.0180882	0.1362248	0.5468608	0.7262073	0.9048652	-2128007.668
5385000	1.0535597	0.9741906	0.9069292	0.8700413	0.6285888	0.3099632	0.0286521	0.0188010	0.1010013	0.5923136	0.8585010	0.7108114	-2128006.242
5385600	1.0418077	0.9784905	0.9273446	0.8792318	0.6285422	0.2492644	0.0253216	0.0183435	0.1134044	0.5106967	0.9916622	0.6009909	-2128008.480
5386200	1.0741041	0.9711674	0.9463784	0.8775174	0.6426701	0.2610234	0.0191189	0.0206339	0.1513211	0.4859058	0.7832412	0.9678672	-2128008.847
5386800	1.1009819	0.9511440	0.8943760	0.7920814	0.6337604	0.2325845	0.0273125	0.0167418	0.1187777	0.7815797	0.6534102	0.5892586	-2128003.422
5387400	1.0787919	0.9572521	0.8946582	0.7964793	0.6846125	0.2761269	0.0176271	0.0211391	0.0964272	0.5457368	1.4752629	0.6194349	-2128006.863
5388000	1.0425715	0.9553958	0.8802617	0.8094402	0.6626598	0.2628354	0.0248414	0.0131800	0.1690617	0.6369099	1.0291648	1.1387847	-2128004.950
5388600	1.0936967	0.9778139	0.8847613	0.7927090	0.6907078	0.3624911	0.0291470	0.0176024	0.0975558	0.7659456	0.4219395	0.5057708	-2128006.090
5389200	1.0843741	0.9715706	0.8762016	0.7967783	0.6588594	0.3404665	0.0201904	0.0359721	0.0913545	0.4711683	1.1851701	0.6218370	-2128005.676
5389800	1.0673618	0.9546674	0.8871565	0.8034677	0.6349675	0.4007076	0.0173472	0.0144640	0.0786265	0.2897906	0.5283244	0.9013518	-2128000.307
5390400	1.0850098	0.9613367	0.8983392	0.8647657	0.6766404	0.3614446	0.0209735	0.0249216	0.0613823	0.3914942	0.5991797	0.4759866	-2128009.364
5391000	1.0897619	0.9735932	0.8874209	0.8030237	0.6368025	0.4140530	0.0156398	0.0185263	0.0636772	0.3968538	0.6806289	0.3625585	-2128005.721
5391600	1.0904101	0.9599863	0.9152092	0.8374133	0.6564844	0.4380436	0.0180070	0.0147328	0.1101445	0.3216686	0.9144060	0.6579443	-2128010.549
5392200	1.0639339	0.9594338	0.9247487	0.8791440	0.6325979	0.4136946	0.0176694	0.0149312	0.1090432	0.5220890	0.7102898	0.3292410	-2128006.667
5392800	1.1021292	0.9602226	0.8661895	0.8137993	0.6727230	0.5201536	0.0201754	0.0283390	0.1031592	0.4831060	1.2436065	0.9801352	-2128009.917
5393400	1.1043888	0.9514352	0.8691772	0.8230853	0.7044330	0.6149222	0.0138781	0.0131804	0.1034733	0.5332990	0.6691139	0.6288839	-2128002.585
5394000	1.0368062	0.9442118	0.8797869	0.8009856	0.6274202	0.6145927	0.0167576	0.0106630	0.0881075	0.2735825	0.5535537	0.5325977	-2128004.580
5394600	1.0331474	0.9498144	0.8934295	0.8294434	0.5093316	0.6037267	0.0133998	0.0160727	0.0924106	0.2963703	0.3911219	0.5450590	-2128015.322
5395200	1.0159210	0.9676568	0.9173783	0.8357543	0.5191625	0.6774479	0.0156824	0.0136166	0.0809206	0.3865267	0.5272283	0.2908656	-2128007.096
5395800	1.0378724	0.9599385	0.8662925	0.7838350	0.4870835	0.7650932	0.0172875	0.0156691	0.0998266	0.7175993	0.5312776	0.3796564	-2128010.413
5396400	1.0958727	1.0069681	0.8973566	0.8302943	0.5013517	0.8011238	0.0163642	0.0097898	0.0918801	0.4280875	0.5527083	0.3477184	-2128009.339
5397000	1.0988743	1.0024107	0.9166400	0.8402797	0.6060991	0.8616011	0.0140587	0.0099565	0.0699365	0.3947392	0.4878994	0.4728808	-2128000.873
5397600	1.0731410	0.9901383	0.8862881	0.7392782	0.6222602	0.8383418	0.0191077	0.0147883	0.0947716	0.6422890	0.3629916	0.3268311	-2128008.634
5398200	1.0976684	0.9790765	0.9003421	0.7587831	0.5970429	0.8017974	0.0187205	0.0123271	0.1019707	0.2201038	0.5290807	0.4807146	-2128008.944
5398800	1.0372646	0.9862408	0.8642385	0.8012324	0.6185663	0.7683008	0.0188561	0.0080186	0.1411354	0.4222185	0.3155933	0.5451471	-2128002.957
5399400	1.0798109	0.9773485	0.8779890	0.8160287	0.5924039	0.7197775	0.0183567	0.0079510	0.0918167	0.3960227	0.2776579	0.5697712	-2128004.549
5400000	1.0232620	0.9760383	0.9069775	0.8577588	0.6405395	0.6840756	0.0169049	0.0096706	0.1033793	0.4005196	0.2249411	0.6573893	-2128011.760
5400600	1.0376769	0.9879153	0.9414778	0.8380909	0.6566504	0.6978823	0.0120593	0.0077538	0.0924983	0.2749862	0.2929114	0.6401324	-2128008.970
5401200	1.0796070	1.0120487	0.9384357	0.8333151	0.5725680	0.6367146	0.0115685	0.0124789	0.0858698	0.4641228	0.6882490	0.5946834	-2128005.962
5401800	1.0553676	1.0241397	0.9455831	0.8723343	0.6493343	0.5940540	0.0156945	0.0103757	0.0991932	0.8490868	0.7670338	0.5684483	-2128017.982
5402400	1.0891815	0.9759475	0.9063741	0.8376083	0.6761214	0.5249808	0.0144303	0.0143135	0.0758193	0.2408008	0.4345355	0.5994186	-2128011.082
5403000	1.1029540	0.9870427	0.9229071	0.8589818	0.6825270	0.5848243	0.0208973	0.0099038	0.0995892	0.6156870	0.2166755	0.3083400	-2128008.236
5403600	1.0965684	0.9772299	0.9254783	0.8714281	0.7377177	0.6576480	0.0187976	0.0130693	0.1388900	0.2646518	0.4069758	0.5381213	-2128006.501
5404200	1.1069619	0.9533064	0.9066586	0.8797247	0.6924427	0.7263301	0.0258630	0.0100453	0.1783201	0.5255065	0.3051698	0.8445915	-2128005.065
5404800	1.0961824	0.9513659	0.9236965	0.8602019	0.7094040	0.7452414	0.0252011	0.0127825	0.1140425	0.3733647	0.5818430	0.4856279	-2128006.323
5405400	1.0062668	0.9510903	0.9097199	0.8521750	0.6650918	0.7731127	0.0334467	0.0100197	0.1027321	0.8022569	0.2596799	0.3781107	-2128009.046
5406000	1.0262665	0.9607953	0.9043291	0.8447334	0.6772952	0.7982171	0.0178247	0.0114365	0.1065120	0.5684352	0.5991267	0.3861984	-2127999.213
5406600	1.0204541	0.9729634	0.9063864	0.8528745	0.6811366	0.7631467	0.0139379	0.0124404	0.1002597	0.3379437	0.2984229	0.4622442	-2128002.570
5407200	1.0797666	0.9450141	0.8833547	0.8435790	0.6364310	0.7059679	0.0201544	0.0112260	0.0871705	0.5712929	0.2775146	0.4729083	-2128012.346
5407800	1.0798205	0.9578402	0.8702735	0.8372399	0.6514378	0.6979357	0.0215566	0.0134051	0.0680675	0.3948699	0.4601933	0.4688488	-2128010.506
5408400	1.0969395	0.9579877	0.8658888	0.8398749	0.7141559	0.7004149	0.0225812	0.0067524	0.1026388	0.4186481	0.3539862	0.6223793	-2128015.082
5409000	1.0618648	0.9653174	0.8884117	0.8564094	0.7360775	0.6418807	0.0126210	0.0096447	0.0876707	0.5770983	0.2975291	1.0175317	-2128006.359
5409600	1.0425712	0.9703670	0.8898055	0.8396688	0.6852243	0.6205696	0.0181054	0.0084647	0.0794348	0.4387253	0.3049728	0.4404627	-2128013.515
5410200	1.0832173	0.9472221	0.8825267	0.8196447	0.6183817	0.6901726	0.0214471	0.0109911	0.1377278	0.3799915	0.2404143	0.6048548	-2128004.214
5410800	1.0499773	0.9727707	0.9094059	0.8040706	0.6036535	0.5438901	0.0212540	0.0135817	0.0962812	0.5313368	0.7614143	0.5058795	-2128011.548
5411400	1.0894158	0.9667105	0.9320729	0.8078572	0.5659464	0.6097868	0.0205674	0.0094370	0.1276014	0.5642328	0.4823591	0.5642326	-2128000.189
5412000	1.1006875	0.9811243	0.8830473	0.7878963	0.5411083	0.5878294	0.0162459	0.0142468	0.0594934	0.4241399	0.3492909	0.3127107	-2128003.257
5412600	1.0974053	0.9828697	0.9185716	0.8151174	0.6194862	0.4525429	0.0143110	0.0117963	0.1389311	0.3541951	0.2620555	0.5139703	-2128011.069
5413200	1.1002376	0.9939091	0.9595171	0.8405977	0.6758465	0.3496008	0.0242722	0.0172470	0.0872290	0.8250440	1.0956188	0.5982281	-2128021.212
5413800	1.0571761	0.9910179	0.9472127	0.8902067	0.6406793	0.4653417	0.0172424	0.0077218	0.1185660	0.4195657	0.2738653	0.8269630	-2128009.412
5414400	1.0953786	0.9986509	0.9067093	0.8610395	0.6293722	0.5485122	0.0182203	0.0095779	0.1579004	0.7940414	0.7002139	0.7897890	-2128011.423
5415000	1.1040402	0.9523348	0.8952536	0.8458625	0.6585404	0.4431197	0.0177421	0.0085018	0.1140091	0.4184634	0.5821289	0.4070531	-2128013.205
5415600	1.0759983	0.9687030	0.9393138	0.8729493	0.6368654	0.4441746	0.0257311	0.0280643	0.1022802	0.5500904	0.7385921	0.4047113	-2128008.162
5416200	1.0838714	0.9882184	0.9207527	0.8054347	0.5755117	0.4809365	0.0198171	0.0096585	0.0935552	0.7660418	0.8434678	0.5853899	-2128019.237
5416800	1.0482224	0.9669644	0.8620907	0.7837134	0.5893474	0.6343257	0.0157149	0.0132052	0.1048086	0.4037692	0.7451530	0.6151312	-2128007.390
5417400	1.0717170	0.9503695	0.8987601	0.8472188	0.6602178	0.7118562	0.0198749	0.0105112	0.0977554	0.3134903	0.3363511	0.3786063	-2128004.038
5418000	1.1018475	0.9637819	0.9113225	0.8575405	0.6952548	0.6954209	0.0154576	0.0120399	0.0770634	0.2896359	0.2890401	0.3891048	-2128007.112
5418600	1.0327071	1.0060445	0.9533977	0.8080628	0.6449683	0.7522309	0.0222408	0.0113647	0.1241986	0.3850394	0.8954571	0.4627320	-2128006.238
5419200	1.0932047	0.9931422	0.8928234	0.7618680	0.6134669	0.8070495	0.0296677	0.0070375	0.1232058	0.8109280	0.4189395	0.3934348	-2128001.358
5419800	1.0462202	0.9583773	0.8640565	0.8183922	0.6036696	0.7393410	0.0210215	0.0077000	0.1176678	0.7378724	0.5285470	0.2776111	-2128008.669
5420400	0.9947879	0.9563978	0.8988068	0.8065590	0.6720354	0.7288928	0.0177215	0.0078712	0.1052829	0.3558012	0.5443229	0.7241140	-2128009.048
5421000	1.0863744	0.9586221	0.8936631	0.8263977	0.6557559	0.7602098	0.0195909	0.0121891	0.1260493	0.5258022	0.4846156	0.5482555	-2128006.055
5421600	1.0562286	0.9685699	0.8705467	0.8217164	0.6868245	0.7494336	0.0160856	0.0082503	0.0941624	0.5590776	0.3546883	0.4441813	-2128006.066
5422200	1.0969760	0.9723097	0.8932172	0.8230373	0.6268312	0.6259778	0.0159304	0.0133489	0.1225145	0.5422731	0.4368793	0.3573745	-2128007.271
