Gen	t_n9	t_n10	t_n11	t_n12	t_n13	t_n14	t_n15	mu1	mu2	mu3	sigma2_1	sigma2_2	sigma2_3	lnL
32748000	0.3268883	0.2706065	0.1323332	0.1200583	0.1040091	0.0440076	0.0352512	0.0914837	0.0599389	0.2727352	0.3134143	0.1721807	0.2113970	-638232.902
32750000	0.3881420	0.2426643	0.1431427	0.1308765	0.1146316	0.0533071	0.0376425	0.0687129	0.0516490	0.2139874	0.1517977	0.0860304	0.1550092	-638233.170
32752000	0.3978303	0.2626055	0.1373748	0.1262342	0.1165974	0.0519386	0.0346362	0.0837388	0.0511183	0.2352478	0.0962510	0.1201568	0.2204410	-638238.232
32754000	0.3971830	0.2478584	0.1346457	0.1247061	0.1028176	0.0431359	0.0292304	0.0720802	0.0529430	0.2742602	0.1933856	0.1815192	0.1827476	-638242.723
32756000	0.3964710	0.2519986	0.1558381	0.1375599	0.1251946	0.0528912	0.0346030	0.0594448	0.0489492	0.2970971	0.1438273	0.2036301	0.4154799	-638238.800
32758000	0.3857238	0.2496742	0.1277607	0.1076606	0.0980838	0.0369098	0.0279515	0.0769169	0.0633036	0.2530146	0.1365774	0.1821029	0.1166619	-638237.724
32760000	0.4010634	0.2489971	0.1224540	0.1044330	0.0931300	0.0432809	0.0245091	0.0638206	0.0512318	0.2321028	0.1221550	0.1037996	0.1935357	-638235.792
32762000	0.4054385	0.2517231	0.1409476	0.1258168	0.1114048	0.0480398	0.0324800	0.0881130	0.0518468	0.2404382	0.1823261	0.2008135	0.1387737	-638237.860
32764000	0.3862217	0.2544050	0.1468519	0.1329564	0.1191505	0.0599590	0.0471372	0.0653790	0.0445450	0.1669214	0.1890370	0.1705821	0.1842759	-638235.505
32766000	0.4019887	0.2349394	0.1405151	0.1276341	0.1112641	0.0406809	0.0318565	0.0794054	0.0459054	0.2400660	0.1127618	0.1213070	0.1310409	-638244.738
32768000	0.4047721	0.2444794	0.1226443	0.1120209	0.0991307	0.0366922	0.0262720	0.1126740	0.0522731	0.2724002	0.1850841	0.2854594	0.0920047	-638238.385
32770000	0.3987721	0.2305959	0.1208332	0.1059914	0.0909212	0.0394936	0.0260556	0.0831978	0.0524921	0.3012738	0.1669768	0.1517843	0.2472757	-638242.173
32772000	0.3691206	0.2531746	0.1173951	0.1069286	0.0977251	0.0454650	0.0317970	0.0868302	0.0497691	0.3420966	0.2324286	0.1002541	0.3321304	-638235.847
32774000	0.3978962	0.2241002	0.1271851	0.1168352	0.1055476	0.0463622	0.0339622	0.0734630	0.0503731	0.2229680	0.1552501	0.1372176	0.2342685	-638235.275
32776000	0.4052553	0.2471271	0.1067880	0.0938096	0.0799661	0.0361755	0.0258199	0.0969825	0.0525344	0.2678520	0.2315309	0.1518798	0.1156922	-638240.206
32778000	0.3476184	0.2499828	0.1281529	0.1134060	0.1031167	0.0459628	0.0305781	0.0592773	0.0523191	0.2700048	0.1409290	0.1139954	0.1494815	-638245.679
32780000	0.3847568	0.2511541	0.1251920	0.1146350	0.0962512	0.0421402	0.0288709	0.0747374	0.0565245	0.2835265	0.1303543	0.2131137	0.2641544	-638252.258
32782000	0.3952717	0.2445668	0.1265154	0.1109549	0.0960348	0.0310342	0.0200377	0.0943483	0.0657686	0.2668080	0.2989071	0.3111874	0.1987526	-638235.722
32784000	0.4033718	0.2539701	0.1197525	0.1034466	0.0915542	0.0415844	0.0242272	0.0883597	0.0518338	0.3261023	0.0816494	0.1184747	0.2627969	-638235.272
32786000	0.4067000	0.2479985	0.1371637	0.1208119	0.1108160	0.0445969	0.0221902	0.0669368	0.0520284	0.2493553	0.1313895	0.2244312	0.2657857	-638237.772
32788000	0.4076434	0.2697434	0.1335626	0.1151933	0.1065932	0.0466321	0.0339671	0.0853780	0.0516628	0.2030609	0.1792029	0.0610338	0.1314173	-638235.880
32790000	0.3847758	0.2699367	0.1466760	0.1310022	0.1121553	0.0438435	0.0267533	0.0696601	0.0495826	0.2026688	0.4234501	0.2358044	0.1768332	-638242.028
32792000	0.3921709	0.2506812	0.1522802	0.1405522	0.1265472	0.0471870	0.0369785	0.0735523	0.0545507	0.2334498	0.1204531	0.1422838	0.2008671	-638236.258
32794000	0.3861282	0.2476366	0.1585564	0.1422694	0.1308516	0.0429501	0.0241479	0.0851314	0.0567006	0.2340939	0.1030476	0.1233757	0.1411922	-638241.234
32796000	0.4016738	0.2731736	0.1425543	0.1305649	0.1165888	0.0441226	0.0286676	0.0806224	0.0577266	0.2793777	0.1576448	0.1636949	0.2411773	-638235.621
32798000	0.4127811	0.2523735	0.1397591	0.1240045	0.1148966	0.0408011	0.0275024	0.0861770	0.0560560	0.2925110	0.1686248	0.1650412	0.2299789	-638231.069
32800000	0.3994519	0.3002446	0.1666735	0.1423898	0.1279454	0.0514966	0.0346838	0.0765987	0.0462953	0.1973756	0.1595628	0.1489983	0.1747758	-638234.145
32802000	0.3893554	0.2537327	0.1615548	0.1447860	0.1287007	0.0562868	0.0360776	0.0626346	0.0563765	0.2178593	0.1977901	0.1371111	0.2726743	-638234.422
32804000	0.4028471	0.2545725	0.1369367	0.1222289	0.1096957	0.0501362	0.0360213	0.0722031	0.0560012	0.2728010	0.2182157	0.2100412	0.1927073	-638238.404
32806000	0.3377235	0.2481210	0.1343755	0.1156776	0.1055491	0.0483694	0.0280152	0.0820628	0.0552223	0.2049665	0.2280169	0.1592291	0.1936597	-638237.768
32808000	0.4038562	0.2526843	0.1259368	0.1155948	0.1065863	0.0380958	0.0289296	0.0744726	0.0889653	0.2269797	0.0852716	0.2759937	0.3303701	-638256.402
32810000	0.3905540	0.2639301	0.1485301	0.1325520	0.1218623	0.0510022	0.0376939	0.0570482	0.0563648	0.2441363	0.1469194	0.2264214	0.2875526	-638237.578
32812000	0.3742213	0.2583836	0.1623702	0.1500481	0.1348310	0.0490736	0.0296009	0.0722239	0.0640320	0.2165369	0.1006424	0.1839189	0.3423275	-638242.375
32814000	0.3953624	0.2680654	0.1820973	0.1594973	0.1395487	0.0481827	0.0398114	0.0691256	0.0525674	0.2101895	0.2247223	0.1996770	0.1156600	-638242.124
32816000	0.3826512	0.2606237	0.1523246	0.1391977	0.1286995	0.0523990	0.0346834	0.0686485	0.0537705	0.2701156	0.1083487	0.1155742	0.2286011	-638237.700
32818000	0.3998687	0.2870070	0.1673682	0.1533926	0.1361141	0.0568714	0.0414705	0.0679552	0.0486362	0.1666667	0.2347855	0.2218192	0.1819321	-638237.471
32820000	0.3946984	0.2493611	0.1670041	0.1485031	0.1400638	0.0414914	0.0301302	0.0657209	0.0599713	0.2048399	0.1750389	0.1569543	0.1861570	-638238.615
32822000	0.3796368	0.2561082	0.1640464	0.1410648	0.1283100	0.0542553	0.0373342	0.0736418	0.0467690	0.2153015	0.2195522	0.1446599	0.3378211	-638239.972
32824000	0.4086377	0.2662532	0.1269935	0.1076733	0.0980034	0.0321022	0.0235072	0.0825922	0.0776784	0.2031275	0.1463167	0.2041599	0.2700903	-638236.407
32826000	0.3756489	0.2592899	0.1189677	0.1048553	0.0941521	0.0387589	0.0262580	0.0849077	0.0647786	0.1930212	0.1166283	0.1528544	0.1907846	-638237.182
32828000	0.3985861	0.2552832	0.1253173	0.1046261	0.0905786	0.0416354	0.0286289	0.1196137	0.0710278	0.2579708	0.2905335	0.2232053	0.2132154	-638241.202
32830000	0.3970553	0.2496606	0.1051734	0.0950862	0.0805137	0.0278109	0.0190078	0.0968986	0.0648443	0.3079130	0.1536513	0.1095329	0.1009324	-638233.955
32832000	0.3899104	0.2460387	0.1132495	0.1014509	0.0904113	0.0370146	0.0246658	0.0852051	0.0750137	0.2336249	0.1765207	0.0837410	0.1957065	-638246.764
32834000	0.3722656	0.2446409	0.1409994	0.1242273	0.1108376	0.0469922	0.0320419	0.0674074	0.0493229	0.1981508	0.1158537	0.1589609	0.1963251	-638241.934
32836000	0.3905706	0.2510710	0.1347861	0.1184952	0.1090912	0.0454341	0.0312159	0.0939062	0.0535869	0.2024585	0.2104120	0.0777976	0.1729602	-638232.396
32838000	0.3935928	0.2410968	0.1526644	0.1400414	0.1237184	0.0544899	0.0401460	0.0824576	0.0467604	0.2805939	0.1964509	0.1201741	0.3311711	-638237.069
32840000	0.3751614	0.2376670	0.1391384	0.1259927	0.1163215	0.0445862	0.0268009	0.0773470	0.0693186	0.2437428	0.2099572	0.1053634	0.1923039	-638236.711
32842000	0.4016554	0.2492600	0.1523850	0.1345846	0.1185499	0.0442182	0.0339283	0.0793180	0.0534864	0.2425170	0.1490227	0.1556271	0.1250002	-638238.928
32844000	0.4053222	0.2700438	0.1740454	0.1628477	0.1486368	0.0665245	0.0503965	0.0737074	0.0494163	0.1633622	0.3098634	0.2773625	0.3425632	-638239.333
32846000	0.3846546	0.2963051	0.1657118	0.1486437	0.1305516	0.0452208	0.0378384	0.0688552	0.0536422	0.2034934	0.2559872	0.2629731	0.1429185	-638244.429
32848000	0.4191939	0.2572984	0.1665788	0.1509515	0.1289937	0.0634379	0.0471534	0.0568772	0.0423111	0.1940780	0.1050248	0.2698180	0.1757100	-638239.881
32850000	0.4130840	0.2576886	0.1441730	0.1287633	0.1192303	0.0411095	0.0258104	0.0764233	0.0551998	0.2985537	0.1660501	0.0855156	0.2327099	-638234.226
32852000	0.3903129	0.2641103	0.1506814	0.1399108	0.1269061	0.0475989	0.0350892	0.0682624	0.0407920	0.2476603	0.1254749	0.1702982	0.3162525	-638238.380
32854000	0.3859706	0.2345335	0.1337485	0.1214921	0.1067506	0.0387455	0.0277519	0.0801252	0.0587446	0.2457017	0.2650208	0.0599381	0.2043601	-638239.435
32856000	0.4147569	0.2338163	0.1368098	0.1227886	0.1097393	0.0402850	0.0265710	0.0731460	0.0485440	0.2559363	0.2395678	0.1299162	0.2601035	-638239.482
32858000	0.3805158	0.2527376	0.1188073	0.1000873	0.0906672	0.0298304	0.0213039	0.0825695	0.0535369	0.3243101	0.2035942	0.3390384	0.2847982	-638242.390
32860000	0.3892555	0.2595486	0.1362209	0.1264408	0.1089190	0.0599335	0.0417383	0.0834179	0.0497003	0.1939245	0.2970074	0.1199375	0.2334236	-638245.497
32862000	0.4023825	0.2528230	0.1373745	0.1192275	0.1059983	0.0446734	0.0304112	0.0817776	0.0522523	0.2021296	0.3886642	0.1064201	0.1778615	-638232.046
32864000	0.3968486	0.2460981	0.1424478	0.1259509	0.1197761	0.0498574	0.0359307	0.0843844	0.0563776	0.2499987	0.1966183	0.1913794	0.7924040	-638235.708
32866000	0.3895553	0.2582206	0.1463035	0.1288926	0.1146172	0.0426895	0.0316549	0.0535879	0.0610523	0.3090761	0.2293480	0.2061691	0.2961272	-638241.509
32868000	0.3635369	0.2501285	0.1340539	0.1232271	0.1118169	0.0405984	0.0305801	0.1132281	0.0525441	0.2865369	0.2885709	0.1220045	0.1736561	-638236.807
32870000	0.3697765	0.2614034	0.1362013	0.1174162	0.0996753	0.0419786	0.0291780	0.0792821	0.0443395	0.2455636	0.1172007	0.1362360	0.2057246	-638234.174
32872000	0.3928862	0.2560840	0.1428409	0.1316544	0.1086164	0.0502363	0.0338579	0.0635076	0.0457731	0.2038241	0.1550435	0.1511292	0.1818342	-638232.959
32874000	0.3935758	0.2516324	0.1518138	0.1396407	0.1272787	0.0503191	0.0352911	0.0700071	0.0478722	0.2912654	0.1055791	0.2142766	0.1815994	-638238.517
32876000	0.3769486	0.2519145	0.1226694	0.1130167	0.0971294	0.0444674	0.0288012	0.0846830	0.0593770	0.2329348	0.1003793	0.1639426	0.2094636	-638239.714
32878000	0.3665212	0.2524249	0.1310495	0.1162474	0.1013030	0.0430857	0.0340742	0.0793413	0.0523207	0.2352919	0.3373955	0.1384632	0.1782616	-638240.500
32880000	0.3988833	0.2414224	0.1504154	0.1374831	0.1195279	0.0401306	0.0293245	0.0841951	0.0506114	0.2108650	0.1029914	0.0837462	0.1936848	-638237.725
32882000	0.4071798	0.2484531	0.1475758	0.1343877	0.1231690	0.0414746	0.0267120	0.0954912	0.0566799	0.1862579	0.1836942	0.1245472	0.1489187	-638233.206
32884000	0.4055097	0.2529177	0.1422613	0.1278029	0.1163821	0.0486430	0.0343222	0.0719120	0.0526988	0.2482246	0.4535510	0.0597287	0.1860145	-638241.631
32886000	0.3481353	0.2516129	0.1347887	0.1250922	0.1083165	0.0444799	0.0309117	0.0792395	0.0573164	0.2703875	0.0958896	0.1540745	0.2285941	-638233.617
32888000	0.3950408	0.2474653	0.1396768	0.1268650	0.1152646	0.0315852	0.0235386	0.1004271	0.0575350	0.2462360	0.1453705	0.1605740	0.1808102	-638235.764
32890000	0.4148948	0.2393288	0.1667115	0.1516763	0.1400224	0.0565447	0.0424125	0.0816823	0.0453634	0.2934892	0.3746674	0.1958219	0.1989121	-638243.768
32892000	0.3739479	0.2460912	0.1541810	0.1346997	0.1135209	0.0490653	0.0385173	0.0697591	0.0493476	0.1762108	0.1297726	0.1244723	0.3375534	-638238.784
32894000	0.3894665	0.2522468	0.1424266	0.1248864	0.1128001	0.0489064	0.0342949	0.0680785	0.0510773	0.2420245	0.2547224	0.0990917	0.2546134	-638238.361
32896000	0.3764182	0.2505480	0.1501385	0.1295511	0.1144409	0.0420357	0.0299854	0.0866068	0.0531267	0.2328994	0.2893173	0.1150078	0.1050813	-638242.014
32898000	0.3999384	0.2538796	0.1325993	0.1120399	0.0961294	0.0410424	0.0274989	0.0667603	0.0540945	0.2815079	0.1080433	0.1527185	0.1959490	-638238.237
32900000	0.3972415	0.2475555	0.1269046	0.1083044	0.0984833	0.0519493	0.0250108	0.0848719	0.0571536	0.2405576	0.1429095	0.1609171	0.1524512	-638247.621
32902000	0.3949587	0.2471693	0.1384080	0.1173322	0.1073225	0.0353506	0.0246704	0.0781674	0.0539113	0.2835068	0.1090083	0.2718242	0.1298300	-638237.152
32904000	0.3965624	0.2344006	0.1424171	0.1235532	0.1102783	0.0352563	0.0214416	0.0727727	0.0560409	0.2231550	0.1542873	0.0789025	0.2501776	-638240.852
32906000	0.4192996	0.2605939	0.1662101	0.1471798	0.1319632	0.0595483	0.0464263	0.0609317	0.0484523	0.2490381	0.1975689	0.1157339	0.1732321	-638240.357
32908000	0.3371628	0.2499789	0.1442966	0.1307210	0.1161103	0.0359117	0.0259261	0.0808119	0.0550023	0.2541770	0.1061885	0.3808474	0.2550832	-638238.187
32910000	0.3971131	0.2667205	0.1500524	0.1252533	0.1116104	0.0464893	0.0326784	0.0682205	0.0441283	0.2514951	0.1321908	0.1401975	0.1188859	-638241.330
32912000	0.3932291	0.2519572	0.1452928	0.1334793	0.1240205	0.0417358	0.0293169	0.0638760	0.0540617	0.2435830	0.1691927	0.1841435	0.1218950	-638238.720
32914000	0.3764687	0.2756312	0.1492031	0.1324354	0.1218122	0.0417824	0.0277107	0.0706131	0.0566308	0.2238238	0.2061770	0.3035215	0.2430822	-638237.114
32916000	0.3705030	0.2494672	0.1155950	0.1008016	0.0908139	0.0456934	0.0374972	0.0884513	0.0592087	0.2482326	0.1516836	0.1503089	0.1840223	-638237.218
32918000	0.3988894	0.2549528	0.1312537	0.1195666	0.1102332	0.0359636	0.0263052	0.0863673	0.0555202	0.2471192	0.3189096	0.1264750	0.2205192	-638237.569
32920000	0.3897289	0.2546121	0.1083688	0.0942053	0.0854680	0.0380845	0.0282799	0.1034783	0.0651324	0.2915458	0.3365504	0.2668964	0.2416666	-638243.125
32922000	0.3602195	0.2548611	0.1301352	0.1114870	0.0938066	0.0366595	0.0233893	0.0820333	0.0669999	0.2265153	0.1332328	0.3598226	0.2025938	-638235.840
32924000	0.4014456	0.2302890	0.1568858	0.1405240	0.1293482	0.0435319	0.0317161	0.0937199	0.0584432	0.2668902	0.2439097	0.1606316	0.2129840	-638239.567
32926000	0.4096808	0.2570788	0.1438782	0.1272275	0.1123502	0.0381095	0.0259555	0.0862369	0.0588355	0.2470409	0.1616172	0.1300118	0.1504523	-638239.224
32928000	0.3603641	0.2475180	0.1220065	0.1108769	0.1016911	0.0351392	0.0256619	0.0903155	0.0609490	0.2482591	0.1917294	0.1231429	0.1795984	-638237.816
32930000	0.3788025	0.2453766	0.1210147	0.1077088	0.0999248	0.0388982	0.0281272	0.0766697	0.0645822	0.2589899	0.1647277	0.1731795	0.1552985	-638250.162
32932000	0.3979403	0.2501667	0.1757341	0.1538065	0.1332584	0.0460070	0.0317356	0.0723882	0.0512032	0.2183937	0.2029021	0.1104380	0.1641438	-638239.937
32934000	0.4008704	0.2453713	0.1435085	0.1225347	0.1058402	0.0460075	0.0381766	0.0854629	0.0612446	0.2278878	0.1370002	0.1415495	0.2087621	-638238.103
32936000	0.3901063	0.2470637	0.1504016	0.1331259	0.1205481	0.0463268	0.0333308	0.0808250	0.0436084	0.2417551	0.2853833	0.0955704	0.2251452	-638236.770
32938000	0.3905697	0.2631968	0.1587697	0.1429126	0.1214339	0.0412762	0.0278587	0.0603607	0.0597907	0.1909936	0.0983922	0.2249130	0.1147402	-638239.246
32940000	0.3970786	0.2559887	0.1386093	0.1262268	0.1156095	0.0513190	0.0361573	0.0851787	0.0500256	0.1971189	0.2744727	0.1581307	0.2590080	-638244.792
32942000	0.3953271	0.2455321	0.1405716	0.1318500	0.1166299	0.0503467	0.0334304	0.0645121	0.0484236	0.2735076	0.1405067	0.0962826	0.1956222	-638235.992
32944000	0.3688292	0.2519734	0.1315045	0.1061967	0.0972265	0.0419246	0.0303971	0.0938374	0.0482484	0.2880331	0.1599126	0.1615905	0.1650264	-638235.096
32946000	0.4149971	0.2538051	0.1350745	0.1186948	0.1028539	0.0392008	0.0246294	0.0816888	0.0566363	0.2718950	0.0861976	0.1076402	0.1431061	-638241.192
32948000	0.3991830	0.2470951	0.1350290	0.1202393	0.1049147	0.0389588	0.0259051	0.0788912	0.0543032	0.2738328	0.1509601	0.2600424	0.2067302	-638237.051
32950000	0.4059915	0.2387767	0.1422909	0.1271929	0.1165245	0.0435361	0.0261222	0.0821590	0.0488351	0.2451593	0.0648437	0.0828012	0.1191485	-638234.607
32952000	0.3979971	0.2637900	0.1579340	0.1423299	0.1212284	0.0532564	0.0428177	0.0767701	0.0431677	0.2384295	0.2234048	0.2243168	0.1472620	-638235.266
32954000	0.3755796	0.2579530	0.1589137	0.1459488	0.1298176	0.0516282	0.0290169	0.0539044	0.0381826	0.2081307	0.1426547	0.2544557	0.1910026	-638245.075
32956000	0.3882353	0.2481841	0.1356556	0.1217312	0.1070144	0.0431444	0.0276431	0.0720210	0.0528302	0.2049020	0.1828141	0.1545940	0.1051791	-638240.339
32958000	0.3819180	0.2517555	0.1312729	0.1197128	0.1067811	0.0468517	0.0305578	0.0739549	0.0467902	0.3521628	0.1834319	0.1672786	0.4800107	-638237.733
32960000	0.4097953	0.2458834	0.1425479	0.1260941	0.1124791	0.0394362	0.0242680	0.0905290	0.0597925	0.2804015	0.2454999	0.1230983	0.0903002	-638235.846
32962000	0.3864102	0.2529082	0.1307494	0.1179467	0.1041271	0.0500915	0.0344776	0.0665537	0.0469001	0.2759004	0.0839676	0.1005346	0.2361130	-638236.146
32964000	0.3825099	0.2397612	0.1533677	0.1348627	0.1215724	0.0454341	0.0314144	0.0774407	0.0570728	0.2973487	0.1287724	0.0771901	0.4066132	-638235.440
32966000	0.3731906	0.2414839	0.1235167	0.1082812	0.0960026	0.0366946	0.0233265	0.0886859	0.0464335	0.2561869	0.1576104	0.1795287	0.2239507	-638239.018
32968000	0.3949904	0.2400997	0.1269153	0.1142718	0.1027323	0.0460840	0.0333845	0.0841991	0.0587856	0.2610564	0.1578036	0.0950935	0.2018161	-638234.610
32970000	0.3921840	0.2507062	0.1457704	0.1302959	0.1183899	0.0502962	0.0326957	0.0679227	0.0662188	0.2252074	0.1454329	0.1215606	0.2179851	-638233.898
32972000	0.4018270	0.2476365	0.1435476	0.1280108	0.1178296	0.0529240	0.0318038	0.0718633	0.0522844	0.2908519	0.0800983	0.0603302	0.2235337	-638233.750
32974000	0.3517289	0.2472501	0.1375594	0.1269203	0.1149112	0.0548046	0.0406881	0.0695360	0.0460115	0.2161272	0.1155793	0.0851214	0.2161587	-638233.495
32976000	0.4004270	0.2542203	0.1074523	0.0971917	0.0860841	0.0375611	0.0263488	0.0895892	0.0631153	0.2776644	0.1395042	0.0913848	0.1962484	-638236.675
32978000	0.4021646	0.2471349	0.1193977	0.1071140	0.0908175	0.0360626	0.0224488	0.0736114	0.0677500	0.2815203	0.0687282	0.1686072	0.1750523	-638240.129
32980000	0.4026139	0.2435991	0.1343298	0.1190379	0.1054926	0.0350724	0.0228660	0.0756070	0.0501857	0.2981907	0.0793285	0.2968820	0.1114883	-638244.288
32982000	0.3894712	0.2464583	0.1296703	0.1150239	0.1032826	0.0453269	0.0366985	0.0871135	0.0609197	0.2642269	0.1737115	0.1243170	0.3087771	-638234.167
32984000	0.3997107	0.2610308	0.1593512	0.1457209	0.1351417	0.0601190	0.0406862	0.0634490	0.0454465	0.2267454	0.1968366	0.1739862	0.1501644	-638234.268
32986000	0.3868142	0.2516034	0.1833710	0.1635255	0.1490873	0.0573786	0.0450705	0.0658482	0.0445873	0.2201320	0.4953766	0.6496117	0.4137612	-638240.825
32988000	0.3380846	0.2637042	0.1669921	0.1536087	0.1416205	0.0422829	0.0297920	0.0867115	0.0627960	0.2168708	0.2643912	0.2332204	0.1686797	-638237.864
32990000	0.4065804	0.2568601	0.1565353	0.1428138	0.1212531	0.0535379	0.0415875	0.0694737	0.0522216	0.2351697	0.1120232	0.2117579	0.2905478	-638233.645
32992000	0.3961951	0.2456037	0.1348570	0.1230086	0.1053945	0.0393609	0.0208331	0.0742941	0.0495891	0.2952070	0.2045032	0.1420001	0.3862248	-638241.990
32994000	0.3982105	0.2454899	0.1441079	0.1248368	0.1119824	0.0458230	0.0275492	0.0638601	0.0465055	0.2694695	0.1560132	0.0554923	0.2473237	-638240.405
32996000	0.3835590	0.2324361	0.1476524	0.1341958	0.1198853	0.0430033	0.0280811	0.0835692	0.0586104	0.2688584	0.2269688	0.0749715	0.2414917	-638238.764
32998000	0.3787330	0.2439570	0.1275152	0.1121863	0.1020055	0.0443604	0.0311665	0.0898226	0.0539466	0.2281853	0.1644262	0.1093013	0.2583772	-638236.093
33000000	0.3962567	0.2616750	0.1578443	0.1330247	0.1189342	0.0424274	0.0293414	0.0705978	0.0522349	0.2438526	0.2443858	0.1539851	0.1536978	-638231.965
33002000	0.4005394	0.2455592	0.1546401	0.1269588	0.1112515	0.0430546	0.0301333	0.0748875	0.0498383	0.2988135	0.2724949	0.2311489	0.4158535	-638240.609
33004000	0.3893328	0.2368367	0.1396031	0.1241107	0.1091130	0.0383795	0.0243594	0.0774664	0.0508237	0.2886145	0.1076600	0.2595465	0.2760273	-638243.002
33006000	0.4048438	0.2363589	0.1369929	0.1218157	0.1046756	0.0422490	0.0323036	0.0757354	0.0600010	0.2109065	0.1136110	0.2280625	0.1168753	-638238.369
33008000	0.3895080	0.2506258	0.1179857	0.1047576	0.0921390	0.0347657	0.0235920	0.1069825	0.0620423	0.3117515	0.1659822	0.1471790	0.3662993	-638241.551
33010000	0.3874764	0.2567124	0.1330743	0.1185965	0.1001384	0.0357206	0.0290382	0.0766527	0.0576877	0.2825490	0.2467223	0.2146452	0.2097429	-638243.959
33012000	0.3935101	0.2553860	0.1292651	0.1177309	0.1089395	0.0422451	0.0306353	0.0897838	0.0602482	0.2787690	0.1671440	0.1456633	0.1288757	-638239.215
33014000	0.3702144	0.2552210	0.1517563	0.1263011	0.1130767	0.0548071	0.0355535	0.0735481	0.0498248	0.2079103	0.1953647	0.2841556	0.3357756	-638240.569
33016000	0.3998085	0.2562934	0.1184408	0.0974789	0.0842145	0.0400695	0.0262425	0.0901592	0.0537877	0.2391524	0.1445644	0.1697778	0.1473395	-638235.219
33018000	0.3995201	0.2139343	0.1255960	0.1098939	0.0956110	0.0380294	0.0271489	0.0783243	0.0646637	0.2883430	0.1620042	0.1405857	0.0765514	-638231.096
33020000	0.4024947	0.2492981	0.1354380	0.1242536	0.1111355	0.0457984	0.0287567	0.0697947	0.0502712	0.2241986	0.1353196	0.0478859	0.2129895	-638238.865
33022000	0.3989013	0.2289836	0.1313858	0.1206760	0.1091734	0.0455988	0.0294582	0.0763310	0.0551995	0.2697688	0.0872284	0.0940426	0.2074130	-638240.051
33024000	0.3872494	0.2574889	0.1288441	0.1140626	0.1030492	0.0426542	0.0295984	0.0762928	0.0639022	0.2157637	0.1333549	0.3436398	0.1428786	-638240.941
33026000	0.4017559	0.2563331	0.1568716	0.1361695	0.1238116	0.0457449	0.0318378	0.0757480	0.0439039	0.2448246	0.2090009	0.1211390	0.1094073	-638243.066
33028000	0.4048525	0.2480324	0.1473191	0.1318052	0.1209787	0.0482349	0.0302346	0.0878718	0.0523360	0.2312905	0.1948494	0.2099707	0.1269077	-638242.792
33030000	0.3896688	0.2581888	0.1479144	0.1310697	0.1163216	0.0401784	0.0270902	0.0825926	0.0529097	0.2371854	0.2590613	0.1759116	0.2829630	-638249.171
33032000	0.3701084	0.2592678	0.1554312	0.1433617	0.1299680	0.0434294	0.0339865	0.0680198	0.0457638	0.2201857	0.3629169	0.2199260	0.1801522	-638239.704
33034000	0.4045643	0.2722717	0.1680515	0.1434338	0.1363744	0.0510389	0.0382586	0.0859525	0.0528949	0.1856085	0.2334898	0.2266755	0.3251826	-638239.233
33036000	0.3903926	0.2593556	0.1301007	0.1114062	0.1042768	0.0405087	0.0282071	0.0775022	0.0680449	0.3287865	0.1665169	0.2403845	0.2810055	-638234.426
33038000	0.3872693	0.2470842	0.1379078	0.1222441	0.1074457	0.0429808	0.0303127	0.0775629	0.0488768	0.2930368	0.0921556	0.1409549	0.4159476	-638241.859
33040000	0.3989235	0.2527821	0.1410720	0.1253278	0.1128584	0.0372825	0.0242299	0.0815428	0.0626228	0.2514592	0.0766162	0.0687955	0.1383905	-638242.518
33042000	0.3941770	0.2569149	0.1577469	0.1439236	0.1331028	0.0476120	0.0388219	0.0681932	0.0596439	0.2206007	0.1197184	0.3605681	0.1919180	-638240.619
33044000	0.4073562	0.2502026	0.1340458	0.1211309	0.1105679	0.0367734	0.0255302	0.0851298	0.0597983	0.2929948	0.1846739	0.1093174	0.1576970	-638244.018
33046000	0.3886674	0.2161073	0.1240026	0.1085914	0.0971889	0.0415336	0.0272375	0.0804619	0.0636936	0.3176462	0.1507885	0.1360159	0.1544204	-638248.700
33048000	0.4108120	0.2563925	0.1357822	0.1211045	0.1070204	0.0423346	0.0254176	0.0894739	0.0595224	0.3160707	0.1422039	0.0760969	0.2030450	-638233.641
33050000	0.3533578	0.2452888	0.1416067	0.1304322	0.1198669	0.0411347	0.0296619	0.0796295	0.0586153	0.2321974	0.1414142	0.1761506	0.1523760	-638233.691
33052000	0.3315514	0.2506741	0.1325107	0.1134688	0.1003418	0.0514195	0.0323132	0.0662483	0.0471894	0.2852481	0.0848364	0.1875867	0.1989074	-638236.957
33054000	0.4075522	0.2472775	0.1332994	0.1160475	0.1014940	0.0425663	0.0294045	0.0714226	0.0559774	0.2659222	0.1132729	0.3189756	0.1259772	-638243.022
33056000	0.4073016	0.2554871	0.1582565	0.1473544	0.1352674	0.0518135	0.0361664	0.0755019	0.0514958	0.2563079	0.1619839	0.0941483	0.1927055	-638239.537
33058000	0.3591228	0.2389244	0.1305303	0.1177930	0.1069099	0.0448879	0.0307740	0.0798384	0.0476657	0.2858919	0.1734794	0.0629021	0.2577149	-638237.497
33060000	0.3684172	0.2795055	0.1615423	0.1421837	0.1251623	0.0540220	0.0328257	0.0633257	0.0469068	0.2039348	0.2357690	0.1927892	0.3583097	-638232.503
33062000	0.3766437	0.2514645	0.1543403	0.1423468	0.1288458	0.0457863	0.0317883	0.0857045	0.0511923	0.2737861	0.2794688	0.0834964	0.1774665	-638235.196
