Gen	t_n9	t_n10	t_n11	t_n12	t_n13	t_n14	t_n15	mu1	mu2	mu3	sigma2_1	sigma2_2	sigma2_3	lnL
319600	0.4109101	0.2394049	0.1216615	0.1103652	0.0987224	0.0402371	0.0279556	0.0922534	0.0579274	0.2437967	0.0893598	0.2302667	0.0994789	-638238.684
319800	0.4010350	0.2257966	0.1223024	0.1121563	0.1005701	0.0383177	0.0263568	0.0813838	0.0545254	0.2646847	0.1066216	0.1774314	0.1168322	-638234.652
320000	0.3994619	0.2574031	0.1249648	0.1142384	0.0987427	0.0373204	0.0251051	0.0859527	0.0482483	0.2324796	0.1013557	0.1547138	0.1518159	-638234.830
320200	0.3788417	0.2488116	0.1347009	0.1214545	0.1114105	0.0417585	0.0286821	0.0944553	0.0601971	0.1977760	0.2281320	0.1230027	0.1380616	-638233.626
320400	0.3810388	0.2517783	0.1382218	0.1267516	0.1084939	0.0487838	0.0359592	0.0822416	0.0585991	0.3430788	0.2803638	0.1390917	0.3449868	-638241.564
320600	0.3984894	0.2402935	0.1429318	0.1346996	0.1198378	0.0519633	0.0357401	0.0719254	0.0467692	0.2583124	0.0879891	0.0417492	0.1833022	-638243.606
320800	0.3900908	0.2596940	0.1446019	0.1288539	0.1091979	0.0497930	0.0383992	0.0768768	0.0489182	0.2556402	0.1590010	0.1527887	0.3303954	-638241.168
321000	0.3661174	0.2344003	0.1529770	0.1378065	0.1184696	0.0467590	0.0339111	0.0761878	0.0501371	0.2536825	0.1670530	0.1225090	0.1942251	-638242.733
321200	0.3634193	0.2668810	0.1517340	0.1373421	0.1217647	0.0587104	0.0377892	0.0555698	0.0413456	0.1971027	0.1886860	0.0980068	0.1541714	-638234.410
321400	0.3591341	0.2486917	0.1484641	0.1333198	0.1202618	0.0483482	0.0378358	0.0747880	0.0573270	0.2386111	0.1017503	0.1018394	0.1008072	-638240.484
321600	0.3738974	0.2409980	0.1493086	0.1369039	0.1278332	0.0504704	0.0340415	0.0791159	0.0495038	0.2357911	0.2357564	0.1181603	0.1359540	-638237.413
321800	0.3572684	0.2623031	0.1483738	0.1334542	0.1229622	0.0525269	0.0345450	0.0726261	0.0520147	0.2298897	0.2505069	0.1295869	0.1865929	-638235.618
322000	0.3999160	0.2765265	0.1498583	0.1352807	0.1239399	0.0629904	0.0405540	0.0676444	0.0467752	0.2287280	0.1194010	0.1142446	0.1942445	-638231.402
322200	0.4047858	0.2869519	0.1549926	0.1337105	0.1178781	0.0510191	0.0410379	0.0581274	0.0506679	0.2489874	0.1379339	0.2294276	0.1376435	-638242.392
322400	0.4040274	0.2779920	0.1503046	0.1393330	0.1249757	0.0469758	0.0315371	0.0898124	0.0424721	0.2436978	0.2706808	0.1139660	0.4865552	-638237.415
322600	0.4012900	0.2928725	0.1501075	0.1335684	0.1219142	0.0483656	0.0349942	0.0682131	0.0563437	0.2470940	0.2616999	0.1503037	0.1379407	-638237.988
322800	0.4060311	0.2820304	0.1534035	0.1348063	0.1219391	0.0510985	0.0346026	0.0635081	0.0486232	0.2135293	0.2813253	0.1473357	0.1306398	-638248.174
323000	0.4021463	0.2461432	0.1514879	0.1311885	0.1161359	0.0331176	0.0250574	0.0848208	0.0684174	0.2497138	0.1550956	0.2763322	0.1279312	-638238.337
323200	0.3918933	0.2531198	0.1501166	0.1216422	0.1129557	0.0385972	0.0247762	0.0894877	0.0561252	0.2954922	0.3166694	0.1180312	0.4070933	-638236.468
323400	0.3771916	0.2502111	0.1570086	0.1326974	0.1172906	0.0503918	0.0330166	0.0718991	0.0444019	0.2240859	0.2301244	0.2750889	0.2985382	-638237.606
323600	0.3923249	0.2532449	0.1456576	0.1261213	0.1162688	0.0527953	0.0332705	0.0798434	0.0486725	0.2277931	0.1792409	0.1036495	0.0911479	-638246.709
323800	0.3987952	0.2615865	0.1420319	0.1263578	0.1147197	0.0476547	0.0345280	0.0872564	0.0480300	0.2507625	0.2188912	0.1031251	0.1823729	-638234.638
324000	0.3848945	0.2481350	0.1409030	0.1263771	0.1092856	0.0364476	0.0275194	0.0929647	0.0489822	0.2759746	0.1532074	0.1599310	0.1384401	-638239.431
324200	0.3998575	0.2470406	0.1418798	0.1199272	0.1074311	0.0396656	0.0197506	0.0915890	0.0460612	0.2610886	0.1451318	0.3034379	0.1734030	-638253.867
324400	0.4011555	0.2575025	0.1405403	0.1277540	0.1074102	0.0383055	0.0258460	0.0840696	0.0538013	0.2275775	0.2989657	0.2420756	0.1374867	-638246.722
324600	0.3775396	0.2492182	0.1359911	0.1281338	0.1128565	0.0437968	0.0265211	0.0737639	0.0560553	0.2244078	0.2308514	0.2353239	0.2333153	-638238.690
324800	0.4010323	0.2513010	0.1376231	0.1244603	0.1068274	0.0445793	0.0302595	0.0728186	0.0633821	0.2516376	0.1078099	0.1735786	0.1589222	-638237.427
325000	0.3840614	0.2521340	0.1364043	0.1214266	0.1090247	0.0454841	0.0316591	0.0799501	0.0513601	0.2327768	0.1432440	0.0771720	0.1384917	-638239.395
325200	0.3950486	0.2510121	0.1318711	0.1183022	0.1114162	0.0540716	0.0311317	0.0886285	0.0541321	0.2452490	0.1446744	0.1443526	0.2724659	-638237.217
325400	0.3935819	0.2406074	0.1371122	0.1235815	0.1052910	0.0452206	0.0339559	0.0944404	0.0519945	0.2302554	0.1335166	0.0674906	0.2241820	-638240.878
325600	0.3903525	0.2370333	0.1383561	0.1242048	0.1108145	0.0392495	0.0255152	0.0813656	0.0564172	0.2201674	0.1436068	0.0794164	0.2431508	-638239.405
325800	0.3647997	0.2202249	0.1388646	0.1266380	0.1145218	0.0328055	0.0230008	0.0824403	0.0570413	0.2532079	0.1698657	0.0776694	0.1079710	-638246.764
326000	0.3812471	0.2595074	0.1374276	0.1159366	0.1038531	0.0445907	0.0268255	0.0886382	0.0561006	0.3231481	0.2455546	0.2372816	0.4304792	-638239.671
326200	0.3970312	0.2398201	0.1326085	0.1172930	0.1036463	0.0377542	0.0296035	0.0798926	0.0557553	0.2734226	0.2178420	0.1834969	0.1587763	-638241.364
326400	0.3859654	0.2484198	0.1277473	0.1141126	0.1028008	0.0428062	0.0277338	0.0877921	0.0575918	0.2516084	0.1810094	0.0759004	0.1342914	-638233.532
326600	0.3942508	0.2472989	0.1299444	0.1195352	0.1073495	0.0380297	0.0269873	0.1137415	0.0522823	0.3144822	0.2060934	0.1142216	0.1445429	-638243.553
326800	0.3975486	0.2797463	0.1491282	0.1203613	0.1105218	0.0447958	0.0318643	0.0719126	0.0580145	0.2673415	0.2863719	0.1902085	0.3820664	-638238.673
327000	0.3765182	0.2415275	0.1414095	0.1276719	0.1149143	0.0324862	0.0225374	0.0941816	0.0819155	0.2998969	0.1265093	0.2446780	0.3586599	-638244.174
327200	0.3742080	0.2451725	0.1462357	0.1273229	0.1151882	0.0340016	0.0237128	0.0826525	0.0686375	0.2418145	0.2218530	0.2081992	0.0965196	-638244.310
327400	0.3915907	0.2589023	0.1451015	0.1312186	0.1174162	0.0396526	0.0321127	0.0873630	0.0481213	0.2823681	0.3598545	0.2595759	0.1401669	-638234.692
327600	0.3852494	0.2427399	0.1467204	0.1322443	0.1166268	0.0528729	0.0414768	0.0615617	0.0540183	0.2395313	0.3862522	0.1040385	0.2031299	-638239.914
327800	0.3972093	0.2493135	0.1522067	0.1389709	0.1244026	0.0458780	0.0347853	0.0765635	0.0449527	0.2750038	0.2354332	0.1736909	0.1912207	-638231.873
328000	0.3947694	0.2431685	0.1564740	0.1417038	0.1305067	0.0418836	0.0288705	0.0824277	0.0508933	0.2664921	0.1184840	0.2100734	0.2215990	-638238.494
328200	0.3716971	0.2531033	0.1573649	0.1392963	0.1268437	0.0543720	0.0405582	0.0907887	0.0434199	0.2081935	0.2219775	0.1758761	0.3020449	-638249.754
328400	0.3948161	0.2595983	0.1583057	0.1423674	0.1275606	0.0529252	0.0354983	0.0953321	0.0516778	0.2557435	0.2355108	0.0954977	0.2077577	-638233.328
328600	0.3968805	0.2259471	0.1469830	0.1355360	0.1200834	0.0514670	0.0426803	0.0750517	0.0508953	0.2816231	0.2056218	0.2396386	0.2025037	-638230.506
328800	0.4227831	0.2624862	0.1461538	0.1325332	0.1220484	0.0475231	0.0346548	0.0701884	0.0529413	0.2351555	0.3001822	0.1862858	0.1431577	-638237.422
329000	0.3794360	0.2597867	0.1530793	0.1355289	0.1221947	0.0489665	0.0316625	0.0653862	0.0461801	0.2346812	0.2535297	0.1246208	0.1698536	-638237.669
329200	0.3932449	0.2559122	0.1464658	0.1297473	0.1093818	0.0342429	0.0254090	0.1037355	0.0513512	0.2344561	0.3831880	0.1473716	0.1609098	-638237.671
329400	0.4016699	0.2498887	0.1467669	0.1262927	0.1156504	0.0516571	0.0306927	0.0902345	0.0496159	0.1863618	0.1211592	0.1628899	0.1529389	-638240.460
329600	0.3971351	0.2619716	0.1470708	0.1317878	0.1197748	0.0442449	0.0295921	0.0636990	0.0537747	0.2444353	0.2649550	0.1695501	0.2017718	-638254.120
329800	0.4007726	0.2580681	0.1382861	0.1290771	0.1163623	0.0447674	0.0320385	0.0836734	0.0498165	0.2380851	0.2048159	0.2292353	0.2446055	-638234.063
330000	0.4125730	0.2470667	0.1482803	0.1297870	0.1184694	0.0505268	0.0331927	0.0863297	0.0492089	0.2741904	0.3207376	0.1320594	0.1519563	-638236.610
330200	0.4020605	0.2383739	0.1500674	0.1345868	0.1253741	0.0450277	0.0286662	0.0776211	0.0516126	0.2618279	0.1511613	0.0837685	0.4510955	-638238.012
330400	0.4042895	0.2293544	0.1447528	0.1333701	0.1182891	0.0393791	0.0257608	0.0847940	0.0566664	0.2157315	0.1039850	0.1403633	0.1671000	-638232.206
330600	0.3907518	0.2583076	0.1527437	0.1327706	0.1217368	0.0446501	0.0334208	0.0809759	0.0565893	0.2683498	0.0991356	0.1021205	0.2187663	-638236.622
330800	0.3906948	0.2554406	0.1527347	0.1341890	0.1227588	0.0520131	0.0422064	0.0699778	0.0491160	0.2123199	0.1666258	0.1489138	0.2685535	-638236.001
331000	0.3904894	0.2459890	0.1511150	0.1390109	0.1248603	0.0530903	0.0417267	0.0611756	0.0564650	0.2476342	0.1347617	0.1936045	0.1501641	-638237.779
331200	0.3860990	0.2575744	0.1488311	0.1323867	0.1176729	0.0520988	0.0326796	0.0738929	0.0440042	0.2695780	0.0683994	0.1085128	0.1919378	-638243.619
331400	0.3847703	0.2403883	0.1437364	0.1303855	0.1185115	0.0487577	0.0328417	0.0724118	0.0515033	0.2233386	0.1451739	0.1402250	0.1268023	-638233.980
331600	0.3782246	0.2513502	0.1520567	0.1396561	0.1219515	0.0495675	0.0288859	0.0620582	0.0514740	0.1950902	0.1238828	0.0735540	0.2422551	-638240.860
331800	0.3809565	0.2470658	0.1434872	0.1290626	0.1186288	0.0484849	0.0332496	0.0827045	0.0649654	0.2478257	0.1137507	0.1985550	0.2059084	-638235.165
332000	0.3922820	0.2783594	0.1472033	0.1290740	0.1172128	0.0429168	0.0291830	0.0854404	0.0556994	0.2766662	0.1180927	0.1246129	0.2033370	-638240.175
332200	0.3989127	0.2505818	0.1448268	0.1276219	0.1042136	0.0446174	0.0339046	0.0652086	0.0664074	0.2459078	0.1054762	0.1618764	0.1111427	-638237.355
332400	0.3949327	0.2611182	0.1386664	0.1217064	0.1084569	0.0420217	0.0273929	0.0757207	0.0518403	0.2614006	0.1411064	0.1147813	0.2860570	-638234.609
332600	0.3960436	0.2527475	0.1348969	0.1193026	0.1054591	0.0434169	0.0310774	0.0699870	0.0517761	0.2365527	0.1306893	0.1032720	0.2477491	-638240.737
332800	0.3950871	0.2688091	0.1353379	0.1168026	0.1086021	0.0412580	0.0306115	0.0883754	0.0503373	0.2745228	0.2446338	0.1382103	0.2563313	-638238.790
333000	0.4047817	0.2460634	0.1436434	0.1292980	0.1103843	0.0375032	0.0295114	0.0818800	0.0649570	0.2631321	0.2237196	0.1459713	0.1622418	-638239.505
333200	0.4084172	0.2687631	0.1505652	0.1370384	0.1214274	0.0627444	0.0421045	0.0612010	0.0452740	0.2270128	0.1502885	0.1432720	0.2692305	-638234.681
333400	0.4057825	0.2541104	0.1554643	0.1395080	0.1261292	0.0611634	0.0416351	0.0710155	0.0416779	0.2195288	0.1705151	0.2879520	0.1239582	-638238.848
333600	0.3922065	0.2567856	0.1665949	0.1490208	0.1293910	0.0745470	0.0470032	0.0583879	0.0403867	0.2015347	0.1820741	0.1653447	0.5935441	-638238.093
333800	0.4063861	0.2599199	0.1683911	0.1537136	0.1367731	0.0547931	0.0381996	0.0669608	0.0461050	0.2228192	0.1771892	0.1250333	0.1761876	-638234.106
334000	0.3935481	0.2650338	0.1639228	0.1400963	0.1221655	0.0491448	0.0382689	0.0845951	0.0455655	0.1858046	0.1844642	0.2265684	0.2455648	-638242.815
334200	0.3916738	0.2631875	0.1677764	0.1511805	0.1351270	0.0561849	0.0413765	0.0690407	0.0500182	0.2286992	0.2070284	0.2043426	0.2114706	-638242.216
334400	0.4052776	0.2521798	0.1694059	0.1459352	0.1347415	0.0610769	0.0450832	0.0689040	0.0529859	0.2689300	0.1819619	0.1915310	0.1662302	-638240.641
334600	0.3782826	0.2476403	0.1716547	0.1565769	0.1390874	0.0597086	0.0458845	0.0705862	0.0483627	0.2908178	0.1459733	0.1535221	0.3310323	-638240.197
334800	0.4070800	0.2480787	0.1721191	0.1580315	0.1416400	0.0465907	0.0324078	0.0642312	0.0492919	0.2163156	0.1009140	0.1304443	0.2505508	-638242.458
335000	0.4075768	0.2598598	0.1738117	0.1564663	0.1361893	0.0435720	0.0328258	0.0846550	0.0521956	0.3275328	0.1756018	0.2262677	0.3158797	-638241.501
335200	0.3979613	0.2501145	0.1647941	0.1468933	0.1343495	0.0424114	0.0297288	0.0594651	0.0480941	0.1987021	0.0912784	0.0972063	0.1391706	-638244.689
335400	0.4013229	0.2645251	0.1606008	0.1345150	0.1210195	0.0412186	0.0304185	0.0786713	0.0542470	0.2572229	0.5439242	0.1323771	0.2826683	-638234.575
335600	0.3896476	0.2497184	0.1541195	0.1374302	0.1142302	0.0416506	0.0264589	0.0670278	0.0557382	0.2505453	0.1675679	0.1396948	0.1811394	-638240.516
335800	0.4035898	0.2501842	0.1497582	0.1342288	0.1184701	0.0467660	0.0297155	0.0780519	0.0492719	0.2850692	0.1685355	0.1435509	0.2761573	-638235.457
336000	0.4028438	0.2612966	0.1540478	0.1358036	0.1205679	0.0487916	0.0315335	0.0781085	0.0542000	0.2775883	0.1477673	0.2400871	0.3182090	-638244.144
336200	0.3935042	0.2505600	0.1448946	0.1286413	0.1172417	0.0461943	0.0339710	0.0711860	0.0586545	0.2377327	0.1308322	0.2222288	0.1764568	-638241.997
336400	0.3763472	0.2553315	0.1617338	0.1438431	0.1281993	0.0485313	0.0374115	0.0781767	0.0483334	0.1861599	0.3070675	0.1231519	0.2070680	-638241.585
336600	0.3836496	0.2621128	0.1654160	0.1478161	0.1369371	0.0546076	0.0416386	0.0693717	0.0499200	0.2395161	0.2317207	0.2421237	0.2039647	-638241.999
336800	0.4097882	0.2740732	0.1566973	0.1447820	0.1285136	0.0504448	0.0385508	0.0774756	0.0539308	0.2422963	0.2068491	0.1473560	0.1661375	-638232.851
337000	0.4059273	0.2498074	0.1549140	0.1381207	0.1258095	0.0597167	0.0454101	0.0684496	0.0604353	0.2423694	0.1048632	0.1252381	0.1619223	-638239.557
337200	0.3936150	0.2476875	0.1466438	0.1340552	0.1154050	0.0543531	0.0430149	0.0689507	0.0464310	0.1711641	0.1229998	0.2429910	0.1636829	-638236.926
337400	0.3919355	0.2604119	0.1400670	0.1298775	0.1079708	0.0522799	0.0385966	0.0752917	0.0457397	0.2757159	0.1569440	0.1587718	0.3025295	-638242.208
337600	0.3547828	0.2496511	0.1527027	0.1296284	0.1174801	0.0495040	0.0350646	0.0650197	0.0533908	0.3103617	0.1982869	0.0729930	0.1661257	-638234.940
337800	0.3646862	0.2421962	0.1491910	0.1344444	0.1207858	0.0423775	0.0316186	0.0560738	0.0564777	0.2314495	0.1407199	0.1805602	0.2064020	-638245.230
338000	0.3587146	0.2256038	0.1610758	0.1420523	0.1275273	0.0386155	0.0261714	0.0731440	0.0500928	0.3033759	0.1303763	0.1737111	0.2740964	-638239.580
338200	0.3550307	0.2348176	0.1543847	0.1445894	0.1258875	0.0424958	0.0321415	0.0845271	0.0473543	0.2241299	0.2113065	0.1308789	0.3308850	-638242.279
338400	0.3749980	0.2436430	0.1558920	0.1369470	0.1253189	0.0425324	0.0320860	0.0798687	0.0483139	0.2687536	0.2035220	0.1337738	0.2218025	-638237.451
338600	0.3653076	0.2450293	0.1531235	0.1362045	0.1228781	0.0499021	0.0396535	0.0840471	0.0545848	0.2824239	0.5348958	0.1819226	0.3192018	-638246.503
338800	0.3769657	0.2523926	0.1525342	0.1389407	0.1283264	0.0567636	0.0491704	0.0619352	0.0654994	0.2390901	0.1484785	0.2343641	0.1753161	-638240.029
339000	0.3816519	0.2572127	0.1493702	0.1416982	0.1279870	0.0520366	0.0377945	0.0646516	0.0442022	0.2412194	0.1908263	0.2338048	0.3136428	-638233.287
339200	0.3949847	0.2540641	0.1576479	0.1378416	0.1287839	0.0567080	0.0430234	0.0628748	0.0451209	0.2345729	0.1049552	0.1518567	0.2028403	-638232.796
339400	0.3826878	0.2473887	0.1475202	0.1353595	0.1211668	0.0616441	0.0468521	0.0615877	0.0548492	0.2700669	0.3191747	0.1587290	0.2451479	-638237.394
339600	0.3814430	0.2604922	0.1480794	0.1356312	0.1230762	0.0517363	0.0355808	0.0575611	0.0496890	0.3188583	0.1597341	0.0880472	0.3317136	-638238.147
339800	0.3919350	0.2552907	0.1459031	0.1307008	0.1185925	0.0483860	0.0361705	0.0788373	0.0577282	0.2357415	0.2083070	0.1217009	0.2063320	-638245.007
340000	0.3858732	0.2384559	0.1444960	0.1277182	0.1133106	0.0556438	0.0356040	0.0762156	0.0485096	0.3523020	0.2329928	0.0746338	0.4720831	-638241.306
340200	0.4102638	0.2554917	0.1351949	0.1221190	0.1124376	0.0403968	0.0284470	0.0752795	0.0550716	0.2409390	0.1326960	0.0796711	0.0668645	-638247.049
340400	0.4084100	0.2460503	0.1493955	0.1244538	0.1103029	0.0430346	0.0359079	0.0825868	0.0639823	0.2537724	0.1997962	0.2062219	0.1325186	-638243.822
340600	0.3998685	0.2473801	0.1389140	0.1277761	0.1184499	0.0432916	0.0315905	0.0747883	0.0688533	0.2310441	0.0995547	0.2188910	0.2187066	-638242.878
340800	0.4049654	0.2543812	0.1426342	0.1272893	0.1179661	0.0416758	0.0310707	0.0829510	0.0531227	0.2928011	0.1563940	0.2486417	0.2499422	-638244.665
341000	0.3891842	0.2446285	0.1454813	0.1275859	0.1119085	0.0460086	0.0297198	0.0693284	0.0596894	0.2012704	0.0976648	0.0873826	0.2384725	-638238.822
341200	0.3943557	0.2638445	0.1380953	0.1250419	0.1068099	0.0497856	0.0317552	0.0698848	0.0536759	0.2363837	0.1813352	0.0960798	0.1880152	-638235.786
341400	0.3993051	0.2554659	0.1414363	0.1256981	0.1124148	0.0520604	0.0384410	0.0782540	0.0559424	0.2142950	0.1503719	0.0664447	0.1478591	-638241.777
341600	0.4022887	0.2540118	0.1438595	0.1280679	0.1140246	0.0408989	0.0283087	0.0898250	0.0529870	0.2689966	0.2609215	0.0925985	0.1913399	-638240.004
341800	0.4083715	0.2490571	0.1302431	0.1200263	0.1086184	0.0497856	0.0314644	0.0657913	0.0507517	0.2315009	0.1074942	0.1404081	0.1323954	-638239.000
342000	0.3636537	0.2245709	0.1320802	0.1196335	0.1071123	0.0413683	0.0266702	0.0771873	0.0525125	0.2733200	0.1319333	0.0556813	0.1711976	-638245.259
342200	0.3384832	0.2413212	0.1442348	0.1260616	0.1097410	0.0472985	0.0322677	0.0733241	0.0567161	0.2692264	0.1550943	0.1339723	0.1457829	-638235.821
342400	0.3167840	0.2585808	0.1410766	0.1254396	0.1107056	0.0429548	0.0297297	0.0743083	0.0587902	0.2900705	0.1421801	0.2026946	0.1481882	-638232.319
342600	0.3793528	0.2787288	0.1392240	0.1252484	0.1073926	0.0427357	0.0333256	0.0796576	0.0521617	0.2393578	0.2273702	0.3614028	0.2358463	-638240.217
342800	0.3946071	0.2479775	0.1343998	0.1244335	0.1078961	0.0381053	0.0237848	0.0691477	0.0461443	0.2839816	0.0491254	0.1815441	0.1580706	-638238.782
343000	0.3774631	0.2481261	0.1351780	0.1215747	0.1104247	0.0371443	0.0289884	0.0727302	0.0554766	0.2622951	0.0964050	0.0539629	0.2347042	-638245.662
343200	0.4107324	0.2517003	0.1495001	0.1283247	0.1158783	0.0462105	0.0299418	0.0733724	0.0515483	0.2455860	0.0800954	0.1606389	0.2264205	-638242.007
343400	0.4083328	0.2456272	0.1437698	0.1249976	0.1101250	0.0503191	0.0365985	0.0748538	0.0560883	0.2591884	0.1313836	0.2706449	0.1981756	-638234.181
343600	0.3974592	0.2580585	0.1447477	0.1343461	0.1185936	0.0522181	0.0374923	0.0933787	0.0503428	0.2056037	0.1272214	0.1661114	0.1633930	-638235.813
343800	0.4161357	0.2568979	0.1568838	0.1361190	0.1185192	0.0451305	0.0323724	0.0798491	0.0459928	0.1845825	0.0797628	0.1094300	0.1022916	-638238.095
344000	0.3954641	0.2462295	0.1543397	0.1298738	0.1200653	0.0479804	0.0276473	0.0795611	0.0503018	0.2507951	0.1580484	0.0746596	0.1557272	-638242.569
344200	0.4062133	0.2484738	0.1611799	0.1400853	0.1311061	0.0436254	0.0311485	0.0657619	0.0469705	0.2504179	0.2380810	0.2415735	0.1664306	-638235.292
344400	0.3945154	0.2663977	0.1611862	0.1490723	0.1326814	0.0462589	0.0349293	0.0698518	0.0500102	0.1840332	0.1338015	0.0837889	0.1163740	-638237.926
344600	0.3859300	0.2527730	0.1650206	0.1500663	0.1376527	0.0465803	0.0343846	0.0728868	0.0460101	0.2484552	0.0847427	0.0920297	0.2996562	-638236.357
344800	0.3933763	0.2678101	0.1684402	0.1508334	0.1317188	0.0530545	0.0341629	0.0874346	0.0421405	0.2436467	0.2721680	0.2327640	0.3029248	-638238.496
345000	0.4008651	0.2638042	0.1644103	0.1421881	0.1259782	0.0420159	0.0231273	0.0842940	0.0523650	0.2024432	0.1809709	0.1137683	0.1027789	-638240.192
345200	0.3931400	0.2487773	0.1488586	0.1308837	0.1125813	0.0457118	0.0315165	0.0760814	0.0406265	0.2108027	0.1469407	0.1005827	0.1455418	-638243.713
345400	0.3981524	0.2466733	0.1345986	0.1239861	0.1143413	0.0357953	0.0238373	0.0652100	0.0577447	0.2602365	0.0949238	0.0795487	0.1901771	-638238.721
345600	0.4011824	0.2510133	0.1387510	0.1199195	0.1051212	0.0386941	0.0261794	0.0890866	0.0408230	0.2056543	0.1576602	0.1015715	0.2092124	-638237.688
345800	0.3965114	0.2487410	0.1397033	0.1236873	0.1050265	0.0452825	0.0305296	0.0798871	0.0476721	0.2226333	0.0833157	0.0942101	0.2302131	-638246.227
346000	0.3975155	0.2465060	0.1394114	0.1244730	0.1072092	0.0441344	0.0295950	0.0791970	0.0604436	0.2432203	0.0982704	0.1959849	0.1876557	-638235.285
346200	0.3972896	0.2543802	0.1462661	0.1295770	0.1135939	0.0401609	0.0328799	0.0791427	0.0554605	0.2352737	0.1482960	0.1339098	0.2201018	-638237.930
346400	0.3984553	0.2639403	0.1535154	0.1454213	0.1248672	0.0501732	0.0326006	0.0848905	0.0501461	0.2202128	0.1354750	0.0903575	0.5244350	-638244.847
346600	0.3789221	0.2744198	0.1655935	0.1500300	0.1333947	0.0509592	0.0335863	0.0693273	0.0493543	0.2369384	0.2373351	0.2771179	0.2863281	-638241.809
346800	0.3861336	0.2614342	0.1618839	0.1454401	0.1325420	0.0497417	0.0349786	0.0648518	0.0506508	0.2254039	0.1604692	0.1330120	0.2918987	-638240.012
347000	0.3987400	0.2548339	0.1602379	0.1503852	0.1373862	0.0539963	0.0329517	0.0660299	0.0463354	0.2305866	0.1949459	0.0761651	0.2308261	-638236.668
347200	0.4000618	0.2588716	0.1718572	0.1457923	0.1267847	0.0505441	0.0343880	0.0561494	0.0473091	0.2492749	0.1325330	0.1784676	0.2822259	-638235.112
347400	0.3983047	0.2709882	0.1580160	0.1419896	0.1211193	0.0419175	0.0321544	0.0738614	0.0509491	0.2609589	0.1360139	0.0983988	0.4640843	-638244.163
347600	0.3803414	0.2729546	0.1524515	0.1325707	0.1238716	0.0410022	0.0240277	0.0764145	0.0585706	0.2245502	0.1684371	0.1468161	0.2241672	-638239.983
347800	0.3915053	0.2444675	0.1474037	0.1354718	0.1224519	0.0500599	0.0265082	0.0682568	0.0450723	0.2339754	0.1658719	0.0844707	0.3507215	-638237.132
348000	0.3998348	0.2588365	0.1479152	0.1345444	0.1216375	0.0392006	0.0316314	0.0718025	0.0577539	0.2525866	0.1358104	0.3682368	0.1215763	-638240.463
348200	0.4018395	0.2518381	0.1434388	0.1301074	0.1176261	0.0375319	0.0253283	0.0799856	0.0589741	0.2708646	0.2131822	0.0747485	0.1721121	-638239.291
348400	0.3936797	0.2571392	0.1544187	0.1401005	0.1300526	0.0411214	0.0271098	0.0621737	0.0518180	0.2250814	0.1069424	0.1128988	0.1454785	-638244.445
348600	0.4104134	0.2514934	0.1541944	0.1355734	0.1175593	0.0399924	0.0292476	0.0857047	0.0614734	0.2492701	0.1423409	0.2428096	0.1464888	-638244.744
348800	0.4035132	0.2515093	0.1505620	0.1430903	0.1280901	0.0428141	0.0253579	0.0675055	0.0563136	0.2733759	0.0721974	0.1610058	0.4251607	-638236.262
349000	0.3991149	0.2658281	0.1501426	0.1355264	0.1267440	0.0428308	0.0314142	0.0704051	0.0607387	0.2285048	0.0889913	0.1490780	0.2030674	-638236.985
349200	0.3889169	0.2552556	0.1584842	0.1404599	0.1251566	0.0468406	0.0346862	0.0640864	0.0482932	0.1769785	0.1368293	0.1386793	0.1739712	-638237.705
349400	0.4010275	0.2504327	0.1509477	0.1357559	0.1180515	0.0369866	0.0259137	0.0792583	0.0518074	0.2055604	0.1729025	0.0972384	0.2055507	-638242.843
349600	0.3945008	0.2531145	0.1450314	0.1328041	0.1230721	0.0474602	0.0310889	0.0748256	0.0525230	0.2067939	0.1735876	0.0759476	0.1016713	-638237.702
349800	0.4118548	0.2623321	0.1374285	0.1270046	0.1037731	0.0431238	0.0282037	0.0788436	0.0615818	0.2776645	0.1208930	0.2144646	0.3709571	-638244.408
350000	0.3956395	0.2450757	0.1434334	0.1247357	0.1139935	0.0433723	0.0267308	0.0783526	0.0532343	0.2290382	0.2684126	0.1171240	0.1895810	-638234.862
350200	0.3877708	0.2593069	0.1343207	0.1192823	0.1087027	0.0392431	0.0294697	0.0922446	0.0524341	0.3093978	0.1405080	0.2358077	0.3519791	-638232.261
350400	0.3966463	0.2524273	0.1418301	0.1222414	0.1082350	0.0463356	0.0348781	0.0906248	0.0542690	0.2260943	0.1316009	0.2326127	0.1902851	-638241.629
350600	0.4009767	0.2471013	0.1329399	0.1184341	0.1052573	0.0516575	0.0411595	0.0774051	0.0555751	0.2600576	0.4007142	0.0811993	0.1278039	-638245.361
350800	0.3844187	0.2609149	0.1296770	0.1148669	0.1043861	0.0396995	0.0296701	0.0799773	0.0631784	0.2802942	0.0876854	0.1545334	0.2146872	-638241.140
351000	0.4054869	0.2242402	0.1356346	0.1195297	0.1007249	0.0400717	0.0292223	0.0809876	0.0537243	0.2989828	0.0737080	0.1867128	0.2280215	-638237.231
351200	0.3955185	0.2389873	0.1337619	0.1223107	0.1111932	0.0400191	0.0274417	0.0824778	0.0532214	0.2295735	0.2148237	0.0583191	0.1826773	-638238.299
351400	0.3894055	0.2456564	0.1269076	0.1144282	0.1041038	0.0342633	0.0268348	0.0861774	0.0581391	0.2457886	0.2441715	0.1246216	0.1733076	-638244.111
