Gen	t_n9	t_n10	t_n11	t_n12	t_n13	t_n14	t_n15	mu1	mu2	mu3	sigma2_1	sigma2_2	sigma2_3	lnL
6078000	0.3873458	0.2554393	0.1346086	0.1237707	0.1070953	0.0449785	0.0293240	0.1087610	0.0626029	0.2618588	0.2269048	0.1658831	0.2610069	-638235.006
6079000	0.4128949	0.2609322	0.1388624	0.1227968	0.1058859	0.0479166	0.0303994	0.0797128	0.0628315	0.2244808	0.2204996	0.1376158	0.2074544	-638241.490
6080000	0.3988840	0.2557625	0.1503188	0.1316046	0.1164698	0.0430317	0.0319679	0.0782555	0.0600879	0.2059567	0.1276035	0.1211840	0.1219613	-638236.896
6081000	0.3949347	0.2432754	0.1502544	0.1375402	0.1255788	0.0409930	0.0295792	0.0742051	0.0573355	0.2988115	0.1767920	0.1114123	0.3913381	-638238.341
6082000	0.3626356	0.2479769	0.1480169	0.1369105	0.1202366	0.0508488	0.0357455	0.0775818	0.0434553	0.2311693	0.1818703	0.2038309	0.2377627	-638238.564
6083000	0.3821011	0.2527541	0.1561078	0.1353332	0.1230252	0.0493798	0.0308656	0.0816215	0.0577928	0.2032627	0.3307272	0.2228737	0.2671011	-638237.148
6084000	0.4049659	0.2560133	0.1512761	0.1336864	0.1245114	0.0496277	0.0350803	0.0717959	0.0494153	0.2138847	0.2440174	0.0770236	0.2097195	-638234.834
6085000	0.3488500	0.2570462	0.1446565	0.1211876	0.1098807	0.0402484	0.0224185	0.1034477	0.0604956	0.2386483	0.3854260	0.4161537	0.3076193	-638239.192
6086000	0.4046570	0.2679727	0.1360465	0.1196683	0.1041267	0.0482929	0.0306771	0.0754752	0.0528986	0.2419611	0.1786276	0.1261861	0.2352842	-638237.443
6087000	0.3592659	0.2646192	0.1373241	0.1216807	0.1040451	0.0476728	0.0337714	0.0742322	0.0452319	0.2476085	0.1786983	0.2582310	0.2189733	-638246.572
6088000	0.3756272	0.2542830	0.1348093	0.1205160	0.1055175	0.0367181	0.0269256	0.0721741	0.0532312	0.2319337	0.0853445	0.0871380	0.1538631	-638234.047
6089000	0.3950740	0.2513864	0.1176721	0.1088393	0.0978724	0.0395441	0.0277563	0.0924207	0.0537825	0.3714031	0.1739977	0.0854675	0.2267161	-638239.334
6090000	0.4005191	0.2501520	0.1397586	0.1248099	0.1108183	0.0396138	0.0281202	0.0694757	0.0563196	0.2724630	0.1473022	0.1341859	0.2538727	-638237.368
6091000	0.3988113	0.2620876	0.1434352	0.1292906	0.1174373	0.0409130	0.0239499	0.0896453	0.0482367	0.2937502	0.1341536	0.1324817	0.1930922	-638237.909
6092000	0.3933177	0.2506437	0.1320539	0.1123668	0.0987921	0.0360520	0.0274669	0.0915694	0.0492307	0.3626799	0.2806285	0.5051038	0.4735029	-638236.448
6093000	0.3963915	0.2473239	0.1222593	0.1124904	0.1014793	0.0525220	0.0356240	0.0777547	0.0583235	0.3241822	0.2414914	0.1422455	0.2939919	-638236.354
6094000	0.4001993	0.2519263	0.1277520	0.1150874	0.1043191	0.0365499	0.0242049	0.0885357	0.0639014	0.2532920	0.1862202	0.0833958	0.2496076	-638239.337
6095000	0.4011326	0.2495240	0.1467064	0.1313934	0.1156959	0.0411537	0.0299355	0.0725672	0.0696512	0.1989041	0.1244519	0.1661391	0.1178562	-638235.020
6096000	0.3973989	0.2502972	0.1390535	0.1272010	0.1136215	0.0469239	0.0351595	0.0752543	0.0629105	0.2266822	0.1710899	0.1926214	0.1335100	-638234.418
6097000	0.3985079	0.2279379	0.1375046	0.1203540	0.1051824	0.0436016	0.0332962	0.0695390	0.0572595	0.3371600	0.1428214	0.0988991	0.3314813	-638239.530
6098000	0.3976674	0.2472594	0.1406323	0.1247623	0.1119907	0.0379551	0.0260249	0.0829002	0.0485040	0.3333683	0.3164985	0.2176321	0.2200748	-638234.026
6099000	0.4037864	0.2519853	0.1539832	0.1375126	0.1248292	0.0467954	0.0302797	0.0770118	0.0453669	0.2834090	0.0723318	0.2401562	0.1289487	-638234.968
6100000	0.3951162	0.2548860	0.1217199	0.1056624	0.0966893	0.0400727	0.0279904	0.0781554	0.0541867	0.2383254	0.1333659	0.0685397	0.1530956	-638241.470
6101000	0.3897933	0.2460095	0.1219249	0.1110467	0.1001783	0.0411947	0.0317246	0.0977839	0.0556666	0.2500480	0.2065926	0.2513673	0.1604932	-638242.859
6102000	0.3958768	0.2471615	0.1184005	0.1068850	0.0966081	0.0318808	0.0237075	0.0927897	0.0682921	0.3254250	0.2126109	0.1718928	0.1498046	-638240.892
6103000	0.3699718	0.2554044	0.1298635	0.1172133	0.1000918	0.0482308	0.0405846	0.0725691	0.0540329	0.2685829	0.2589957	0.1503861	0.1343115	-638240.624
6104000	0.3878805	0.2475643	0.1163429	0.1047171	0.0913635	0.0331480	0.0242782	0.0860964	0.0548207	0.2654434	0.1140081	0.1873318	0.0821257	-638235.946
6105000	0.3889907	0.2307855	0.1161791	0.1053944	0.0963964	0.0398681	0.0244073	0.0790556	0.0581487	0.2959661	0.1047320	0.1207317	0.1250222	-638237.643
6106000	0.3957665	0.2341279	0.1105858	0.0995381	0.0885866	0.0358634	0.0240294	0.0869274	0.0536412	0.3358265	0.1532505	0.1292933	0.1727794	-638235.982
6107000	0.3957202	0.2280187	0.1204526	0.1071224	0.0958325	0.0355958	0.0264465	0.0819386	0.0696584	0.2684096	0.2229019	0.3278371	0.1234818	-638234.527
6108000	0.4135554	0.2527393	0.1326491	0.1209063	0.1065550	0.0424688	0.0324510	0.0853050	0.0532070	0.2689533	0.1448626	0.1595021	0.1355871	-638237.744
6109000	0.3568076	0.2477571	0.1411860	0.1199851	0.1075622	0.0427913	0.0295931	0.0700647	0.0470899	0.2314237	0.0824464	0.2289217	0.2447481	-638242.780
6110000	0.3959935	0.2436494	0.1368794	0.1276217	0.1177201	0.0413880	0.0294261	0.0889889	0.0555539	0.2832445	0.1810557	0.2419335	0.3026813	-638233.818
6111000	0.3967110	0.2387406	0.1376925	0.1234761	0.1111646	0.0417040	0.0257082	0.0772903	0.0516484	0.2809004	0.1192614	0.1087911	0.1760480	-638249.103
6112000	0.3964993	0.2511580	0.1386621	0.1262768	0.1142351	0.0402814	0.0268360	0.0923187	0.0574342	0.2587327	0.1864579	0.0759280	0.1277143	-638241.729
6113000	0.3817359	0.2455480	0.1322793	0.1199115	0.1050175	0.0448787	0.0305285	0.0722975	0.0527310	0.2351302	0.1525109	0.1587869	0.0661346	-638236.654
6114000	0.4008992	0.2503444	0.1326346	0.1209188	0.1094682	0.0372448	0.0228370	0.0750468	0.0516556	0.2650649	0.2423766	0.1173843	0.2137295	-638232.722
6115000	0.3683740	0.2419408	0.1276185	0.1152324	0.0981717	0.0408039	0.0307147	0.0956621	0.0542086	0.2600690	0.1831681	0.0951197	0.0987815	-638239.679
6116000	0.4017172	0.2342396	0.1335995	0.1197087	0.1038812	0.0487797	0.0330278	0.0824447	0.0556689	0.2300046	0.1318649	0.1649462	0.1085963	-638234.462
6117000	0.3911312	0.2577169	0.1300343	0.1143394	0.1030639	0.0347450	0.0222017	0.0880691	0.0635368	0.2341192	0.2388484	0.1241713	0.1787341	-638242.327
6118000	0.4087776	0.2626957	0.1385965	0.1274657	0.1185468	0.0539542	0.0336842	0.0799648	0.0523585	0.2079653	0.1545134	0.0785610	0.2804367	-638239.955
6119000	0.3963551	0.2572697	0.1377935	0.1268684	0.1150778	0.0368746	0.0267226	0.1052051	0.0549431	0.2829893	0.3645508	0.0609608	0.2584731	-638241.620
6120000	0.3875481	0.2658168	0.1507364	0.1340129	0.1238777	0.0377370	0.0265238	0.0770666	0.0516815	0.2728290	0.1832639	0.1486544	0.2784919	-638240.274
6121000	0.3986067	0.2516095	0.1353028	0.1250759	0.1108147	0.0438425	0.0361469	0.0765889	0.0529180	0.2868412	0.1609820	0.1745408	0.4517187	-638237.445
6122000	0.3921775	0.2561032	0.1460589	0.1222309	0.1063801	0.0605528	0.0442598	0.0529346	0.0444066	0.2314330	0.2919015	0.1024840	0.1984878	-638239.562
6123000	0.3584581	0.2510712	0.1254544	0.1177363	0.1036998	0.0366539	0.0230402	0.0955208	0.0719390	0.2742612	0.2259072	0.3019761	0.3062242	-638244.604
6124000	0.3934087	0.2372085	0.1212499	0.1106621	0.0962137	0.0425313	0.0278708	0.0668281	0.0695992	0.2376487	0.1321347	0.1844982	0.1946106	-638241.355
6125000	0.4009672	0.2565092	0.1477070	0.1306832	0.1154594	0.0492629	0.0266132	0.0706850	0.0548678	0.2454774	0.2250456	0.1320883	0.3924658	-638241.393
6126000	0.3913870	0.2545538	0.1387660	0.1218436	0.1085879	0.0383274	0.0266151	0.0703369	0.0519916	0.2711574	0.2042881	0.2189759	0.2423301	-638244.847
6127000	0.3930713	0.2339168	0.1291561	0.1181725	0.1078524	0.0423711	0.0348783	0.0810975	0.0538694	0.3257631	0.1997281	0.0887557	0.1991112	-638244.024
6128000	0.4046999	0.2755572	0.1374219	0.1223142	0.1048384	0.0482624	0.0327909	0.0790118	0.0442130	0.2312458	0.2401832	0.1884720	0.1061720	-638236.875
6129000	0.3891034	0.2568764	0.1257741	0.1154023	0.0999060	0.0342678	0.0199108	0.0724528	0.0600866	0.3492365	0.1017658	0.2226952	0.5396789	-638235.653
6130000	0.3854585	0.2590421	0.1431966	0.1351801	0.1246406	0.0416723	0.0339031	0.1030096	0.0575337	0.2462074	0.2504155	0.4003237	0.1091729	-638234.314
6131000	0.3920364	0.2544964	0.1320897	0.1149245	0.1045209	0.0443693	0.0327969	0.0732294	0.0612733	0.2506733	0.1419987	0.1650814	0.2379174	-638236.796
6132000	0.4000674	0.2506269	0.1325097	0.1129828	0.0953125	0.0436349	0.0262829	0.0656652	0.0521146	0.2471833	0.1168598	0.1465552	0.1904172	-638244.047
6133000	0.3802252	0.2513827	0.1469914	0.1323332	0.1136377	0.0433546	0.0332507	0.0671853	0.0535036	0.2141082	0.2118788	0.1407867	0.1294250	-638234.722
6134000	0.3995119	0.2404989	0.1480841	0.1344204	0.1148979	0.0456414	0.0356055	0.0822101	0.0574944	0.2242981	0.1465295	0.1879261	0.1390591	-638239.816
6135000	0.4107327	0.2612722	0.1369321	0.1216273	0.1082949	0.0446800	0.0323108	0.0681361	0.0520557	0.2216943	0.1241953	0.0565561	0.1311348	-638241.309
6136000	0.4021743	0.2496974	0.1545389	0.1328526	0.1204240	0.0408076	0.0289353	0.0744772	0.0621988	0.2455835	0.1070158	0.1656117	0.1206732	-638236.535
6137000	0.3518415	0.2431529	0.1431135	0.1293212	0.1163155	0.0337577	0.0247605	0.0835744	0.0550317	0.2505549	0.1216244	0.1081476	0.1488749	-638240.103
6138000	0.4148083	0.2497585	0.1322714	0.1220566	0.1107617	0.0526298	0.0352819	0.1015592	0.0537995	0.2559090	0.3799474	0.1748941	0.1195750	-638234.869
6139000	0.3841303	0.2525575	0.1455961	0.1240741	0.1107379	0.0377945	0.0271088	0.0768327	0.0543746	0.2872914	0.1841740	0.1650448	0.2745264	-638231.513
6140000	0.3918583	0.2553382	0.1496575	0.1392824	0.1243500	0.0621785	0.0478702	0.0737348	0.0460926	0.2374971	0.2236082	0.2174219	0.2557255	-638250.786
6141000	0.4034067	0.2497815	0.1510258	0.1426320	0.1291389	0.0626527	0.0430866	0.0887279	0.0511029	0.2140154	0.2130164	0.0847321	0.1966431	-638235.507
6142000	0.4112176	0.2575410	0.1468172	0.1318367	0.1217547	0.0424488	0.0291089	0.0974087	0.0548539	0.2564223	0.1699927	0.1115412	0.1274050	-638235.325
6143000	0.3758005	0.2497194	0.1489697	0.1310463	0.1213934	0.0524259	0.0240176	0.0771493	0.0575612	0.2766892	0.2048194	0.1192996	0.6883483	-638242.499
6144000	0.3644500	0.2469308	0.1176606	0.1043907	0.0920176	0.0358886	0.0279177	0.0982746	0.0640694	0.2619841	0.1761294	0.2102625	0.1552220	-638231.017
6145000	0.3851679	0.2485126	0.1465166	0.1299621	0.1085247	0.0492569	0.0328825	0.0837148	0.0486424	0.1904637	0.1942949	0.1087488	0.1315161	-638239.080
6146000	0.3927988	0.2495894	0.1416374	0.1222991	0.1075124	0.0445589	0.0271291	0.0742112	0.0648093	0.2141131	0.1751689	0.1881661	0.1789787	-638238.151
6147000	0.3785392	0.2429988	0.1526344	0.1370589	0.1271888	0.0325484	0.0227086	0.0871658	0.0665025	0.2271382	0.1632951	0.5391199	0.1924286	-638243.854
6148000	0.3975939	0.2568042	0.1558280	0.1379331	0.1235825	0.0452327	0.0368907	0.0705066	0.0545099	0.2200983	0.1798542	0.2443209	0.1114655	-638237.902
6149000	0.3825010	0.2459616	0.1442638	0.1215807	0.1079619	0.0486889	0.0288752	0.0879757	0.0676337	0.2772350	0.1340500	0.1343092	0.2206596	-638231.019
6150000	0.4012864	0.2557006	0.1306899	0.1203850	0.1066685	0.0445838	0.0301586	0.0613877	0.0523773	0.2658720	0.2074758	0.1708841	0.2458518	-638234.881
6151000	0.3906899	0.2688016	0.1511960	0.1339157	0.1189874	0.0497070	0.0374501	0.0669956	0.0514949	0.2081863	0.0670111	0.2622066	0.1735159	-638231.698
6152000	0.3661247	0.2530050	0.1372220	0.1227186	0.1077012	0.0387606	0.0263685	0.0734800	0.0473092	0.2913506	0.1508017	0.2531081	0.2153649	-638238.233
6153000	0.3866340	0.2365886	0.1331044	0.1200156	0.0989894	0.0462002	0.0372008	0.0758894	0.0513092	0.2555938	0.1690056	0.4189899	0.1672646	-638234.355
6154000	0.3765953	0.2446937	0.1342389	0.1197587	0.1075471	0.0426899	0.0318478	0.0955075	0.0554588	0.2395747	0.2322046	0.2537287	0.1152747	-638237.185
6155000	0.3887572	0.2656740	0.1423094	0.1264871	0.1103326	0.0478061	0.0346606	0.0778965	0.0542549	0.2626634	0.2383750	0.1461508	0.1403756	-638237.044
6156000	0.3972514	0.2414254	0.1273471	0.1113425	0.1032159	0.0366623	0.0287997	0.0866171	0.0621213	0.2669123	0.2162323	0.2058790	0.1298370	-638240.199
6157000	0.3748276	0.2740607	0.1264498	0.1126498	0.1028229	0.0406971	0.0231694	0.0781412	0.0546651	0.2603011	0.0877547	0.1994847	0.2625782	-638242.621
6158000	0.3935371	0.2538757	0.1107517	0.1038444	0.0880936	0.0319298	0.0171908	0.0752267	0.0646349	0.2796446	0.2557774	0.2180683	0.4500038	-638242.194
6159000	0.3830609	0.2580567	0.1324370	0.1182170	0.1087667	0.0400358	0.0304478	0.0770498	0.0487023	0.2100172	0.1296784	0.1736820	0.1293547	-638233.921
6160000	0.3991455	0.2557308	0.1578882	0.1374622	0.1164095	0.0593070	0.0420546	0.0764093	0.0449353	0.2212764	0.1960546	0.1012108	0.1710249	-638239.428
6161000	0.3998999	0.2700644	0.1508739	0.1301004	0.1167622	0.0442198	0.0286847	0.0626535	0.0467236	0.2714002	0.1528497	0.0657643	0.2202362	-638237.872
6162000	0.4016164	0.2552158	0.1557964	0.1397265	0.1253584	0.0394143	0.0293398	0.0612479	0.0684227	0.2193624	0.1140916	0.3195787	0.1818315	-638236.336
6163000	0.3882863	0.2569257	0.1685458	0.1496264	0.1280067	0.0626629	0.0463459	0.0539835	0.0573649	0.2141990	0.2100975	0.3462015	0.2323484	-638245.230
6164000	0.3943277	0.2626289	0.1666035	0.1539423	0.1432899	0.0492550	0.0339521	0.0853532	0.0482314	0.2361964	0.1292794	0.0769674	0.2031317	-638234.875
6165000	0.3877600	0.2752963	0.1613684	0.1437038	0.1328939	0.0469243	0.0373180	0.0849141	0.0460470	0.1990028	0.2169054	0.1611755	0.2273185	-638242.681
6166000	0.3896940	0.2410023	0.1328208	0.1233346	0.1138447	0.0409746	0.0291299	0.0806944	0.0545077	0.2763622	0.1737404	0.1196075	0.2346943	-638240.474
6167000	0.3944840	0.2657682	0.1397703	0.1274456	0.1182662	0.0522201	0.0350503	0.0791852	0.0592050	0.2269112	0.2256160	0.1627447	0.1817033	-638233.628
6168000	0.3995864	0.2544175	0.1396342	0.1253309	0.1100745	0.0380549	0.0239031	0.0845182	0.0573315	0.2657359	0.1433438	0.1877926	0.1194382	-638242.260
6169000	0.3856561	0.2498641	0.1505391	0.1389092	0.1242531	0.0475005	0.0333237	0.0724613	0.0458257	0.2793454	0.1462214	0.1914756	0.2274795	-638237.428
6170000	0.3864280	0.2492553	0.1826730	0.1695609	0.1539513	0.0472217	0.0328109	0.0746857	0.0523297	0.2336858	0.1225735	0.1325778	0.2884235	-638241.772
6171000	0.3989471	0.2403953	0.1666251	0.1493271	0.1366735	0.0356700	0.0250190	0.0863131	0.0609522	0.2415143	0.2486174	0.1348631	0.2472336	-638246.812
6172000	0.4000422	0.2704916	0.1705035	0.1609015	0.1456484	0.0412693	0.0307554	0.0777657	0.0449182	0.2175623	0.1416290	0.1988066	0.1533737	-638239.943
6173000	0.3936014	0.2629614	0.1566121	0.1368624	0.1201763	0.0424545	0.0296878	0.0713927	0.0510690	0.2400152	0.1534235	0.1576089	0.3054025	-638238.380
6174000	0.4003445	0.2591930	0.1590161	0.1369844	0.1255364	0.0406232	0.0295308	0.0723772	0.0566248	0.2719191	0.1919596	0.2121106	0.2282206	-638232.118
6175000	0.3667742	0.2799962	0.1714662	0.1588639	0.1425372	0.0662210	0.0419224	0.0573906	0.0451684	0.1651841	0.0756448	0.2098050	0.4777200	-638234.449
6176000	0.3946237	0.2669819	0.1669970	0.1523488	0.1410149	0.0569294	0.0379283	0.1099330	0.0569771	0.2402731	0.3434575	0.2862866	0.2625675	-638242.149
6177000	0.4012099	0.2980855	0.1778214	0.1554583	0.1423871	0.0555507	0.0442841	0.0630150	0.0505828	0.1992390	0.1526629	0.2111615	0.1914413	-638243.163
6178000	0.3822687	0.2521407	0.1701560	0.1613814	0.1416977	0.0536882	0.0386606	0.0733290	0.0561480	0.2474775	0.2037496	0.0793268	0.2135133	-638237.415
6179000	0.3777942	0.2576433	0.1760958	0.1575732	0.1404346	0.0447710	0.0367038	0.0783281	0.0517697	0.2436680	0.2258705	0.5572595	0.1120073	-638234.899
6180000	0.3563978	0.2300029	0.1541607	0.1352853	0.1257869	0.0531863	0.0362939	0.0833223	0.0533030	0.2501561	0.2254198	0.1073981	0.2501944	-638237.094
6181000	0.4057104	0.2560254	0.1520487	0.1389037	0.1256446	0.0415201	0.0279070	0.0817271	0.0557425	0.2453669	0.1199740	0.1388571	0.2947127	-638239.277
6182000	0.3913759	0.2504126	0.1534892	0.1384090	0.1247649	0.0393564	0.0272163	0.0789466	0.0600401	0.2389221	0.2847972	0.2588714	0.3554118	-638251.379
6183000	0.3976273	0.2646659	0.1607900	0.1314399	0.1193898	0.0406223	0.0255713	0.0851286	0.0489173	0.2037780	0.2409963	0.1410951	0.1551144	-638241.601
6184000	0.3923652	0.2494671	0.1504853	0.1208177	0.1059665	0.0398029	0.0236804	0.0721091	0.0530837	0.2478786	0.1373758	0.1175248	0.2963215	-638234.209
6185000	0.3951171	0.2513025	0.1348719	0.1212879	0.1092158	0.0421335	0.0303069	0.0733389	0.0569340	0.2358178	0.1432706	0.1148209	0.1280425	-638235.472
6186000	0.4026074	0.2438394	0.1300911	0.1179693	0.1045284	0.0458040	0.0313345	0.0812577	0.0486985	0.1953288	0.1748031	0.1362154	0.1107162	-638237.271
6187000	0.3935742	0.2474057	0.1521868	0.1341820	0.1170405	0.0446222	0.0280250	0.0796846	0.0530287	0.2417410	0.1897127	0.1331624	0.1908532	-638238.333
6188000	0.4003616	0.2516664	0.1586365	0.1350674	0.1227813	0.0490875	0.0348790	0.0747826	0.0467814	0.1967861	0.1535773	0.2212168	0.1399794	-638244.854
6189000	0.4119958	0.2541405	0.1485275	0.1303495	0.1145812	0.0461167	0.0368271	0.0923773	0.0612285	0.2236317	0.1956425	0.2753540	0.1332690	-638255.758
6190000	0.3949853	0.2510116	0.1625234	0.1446949	0.1312748	0.0399603	0.0293531	0.0752156	0.0588367	0.2949917	0.0815182	0.2560351	0.2477677	-638235.519
6191000	0.3820643	0.2485138	0.1510467	0.1269751	0.1160762	0.0494578	0.0369449	0.0666646	0.0513179	0.2549542	0.1753318	0.2915926	0.2738914	-638235.793
6192000	0.3999125	0.2636092	0.1353005	0.1225991	0.1061833	0.0485382	0.0273959	0.0726592	0.0546048	0.2947174	0.1604476	0.1424631	0.3062371	-638235.113
6193000	0.3816523	0.2464885	0.1429802	0.1306418	0.1077542	0.0409075	0.0279992	0.0686330	0.0550445	0.2180953	0.0809182	0.3332727	0.2443510	-638242.806
6194000	0.3965971	0.2460400	0.1586751	0.1456269	0.1349215	0.0470129	0.0341892	0.0635817	0.0571018	0.2383104	0.1915216	0.1553167	0.2546956	-638236.605
6195000	0.3981526	0.2486350	0.1660534	0.1440532	0.1310418	0.0687468	0.0458455	0.0600273	0.0481798	0.1685794	0.2396457	0.3105675	0.4846628	-638238.382
6196000	0.3785662	0.2470698	0.1757459	0.1495507	0.1327996	0.0524992	0.0346643	0.0562082	0.0558411	0.2555420	0.1622288	0.5432941	0.2761019	-638242.536
6197000	0.4051499	0.3006196	0.1624461	0.1438175	0.1286783	0.0593095	0.0451086	0.0668111	0.0442122	0.2503924	0.2234155	0.1444891	0.2822527	-638234.342
6198000	0.4088164	0.2592907	0.1774218	0.1602892	0.1473693	0.0533818	0.0356509	0.0587601	0.0436003	0.2482549	0.2198670	0.1936960	0.1542297	-638242.090
6199000	0.3984497	0.2472837	0.1673055	0.1437200	0.1327067	0.0464045	0.0349578	0.0995381	0.0443369	0.2512583	0.2662197	0.1165453	0.3927790	-638240.707
6200000	0.3890942	0.2673967	0.1435059	0.1326573	0.1198499	0.0475361	0.0334536	0.0673055	0.0623885	0.2540280	0.0867700	0.1738651	0.2917826	-638237.744
6201000	0.3873067	0.2354893	0.1307772	0.1189749	0.1076658	0.0448939	0.0289291	0.0821294	0.0555286	0.2905384	0.1126656	0.1104960	0.2175892	-638236.064
6202000	0.3990645	0.2532923	0.1430110	0.1296454	0.1166074	0.0364228	0.0221078	0.0793165	0.0490395	0.2358354	0.0820600	0.1274176	0.1432107	-638242.915
6203000	0.4057976	0.2451871	0.1487747	0.1230301	0.1114561	0.0499357	0.0295996	0.0747261	0.0647108	0.2813163	0.0964932	0.1735840	0.1543927	-638229.502
6204000	0.3915639	0.2321440	0.1321449	0.1174943	0.1072224	0.0460684	0.0350103	0.0908883	0.0565639	0.2717777	0.1989135	0.1803631	0.2529909	-638244.785
6205000	0.4046133	0.2438330	0.1349385	0.1177386	0.1060085	0.0463297	0.0298649	0.0778271	0.0564192	0.2422160	0.2034009	0.1592506	0.2381145	-638246.130
6206000	0.3964606	0.2522107	0.1393819	0.1233640	0.1115588	0.0436388	0.0338698	0.0702994	0.0499420	0.3105404	0.1290234	0.1286397	0.2145142	-638233.812
6207000	0.3988902	0.2442488	0.1279742	0.1152244	0.1008685	0.0374582	0.0268685	0.0828271	0.0652507	0.2647776	0.0736609	0.1327385	0.2074631	-638244.380
6208000	0.3827661	0.2516313	0.1319146	0.1166586	0.0946883	0.0441059	0.0288689	0.0962897	0.0633561	0.2404937	0.2521107	0.1525584	0.1692475	-638236.202
6209000	0.3964993	0.2380696	0.1159579	0.1011543	0.0902240	0.0383392	0.0260898	0.0845228	0.0563067	0.2258765	0.1180409	0.2336620	0.3126767	-638243.149
6210000	0.3959119	0.2339525	0.1211332	0.1087928	0.0940004	0.0384228	0.0261918	0.0811530	0.0662665	0.2681414	0.0858805	0.1390941	0.0999247	-638241.085
6211000	0.3958253	0.2335519	0.1164703	0.1062163	0.0905827	0.0389769	0.0259181	0.0884612	0.0632989	0.2484150	0.1245164	0.1645344	0.1278983	-638230.434
6212000	0.3992516	0.2558003	0.1358350	0.1181961	0.1020200	0.0396399	0.0262495	0.0786694	0.0586857	0.2723047	0.0953018	0.1997579	0.1266599	-638235.304
6213000	0.3965695	0.2477944	0.1288884	0.1186409	0.1072486	0.0378294	0.0256051	0.0841698	0.0496666	0.2636753	0.0908931	0.1147336	0.4833926	-638235.819
6214000	0.3731167	0.2484569	0.1316547	0.1173095	0.1025750	0.0329199	0.0231280	0.0782799	0.0753918	0.2705382	0.0905866	0.2880882	0.1700788	-638231.729
6215000	0.4061963	0.2494166	0.1387696	0.1289689	0.1181443	0.0412385	0.0251860	0.0586304	0.0553220	0.2666862	0.1974441	0.1511900	0.1230284	-638236.553
6216000	0.4012676	0.2511439	0.1176368	0.1034731	0.0890433	0.0426941	0.0329507	0.0878583	0.0528559	0.3137553	0.1101080	0.1349390	0.1468105	-638234.367
6217000	0.3854193	0.2540952	0.1205283	0.1093218	0.0976787	0.0348895	0.0261561	0.0820407	0.0656348	0.2628952	0.0594381	0.1678678	0.1196153	-638238.466
6218000	0.3782564	0.2515211	0.1405058	0.1254562	0.1146466	0.0316675	0.0220243	0.0870638	0.0715241	0.2953890	0.1006136	0.1355256	0.3969359	-638233.300
6219000	0.3871031	0.2567495	0.1337659	0.1221293	0.1061907	0.0448042	0.0353181	0.0708025	0.0566133	0.2430670	0.1130912	0.1881033	0.1198519	-638233.987
6220000	0.3838693	0.2406020	0.1097229	0.1009114	0.0897484	0.0361763	0.0245458	0.0886155	0.0540022	0.3868956	0.0534028	0.2320803	0.3003859	-638237.086
6221000	0.4048458	0.2587769	0.1379868	0.1183506	0.1072351	0.0424569	0.0292167	0.0747942	0.0516664	0.2910267	0.1124801	0.0967558	0.2387562	-638240.630
6222000	0.4009088	0.2509028	0.1441383	0.1324202	0.1186041	0.0444605	0.0292428	0.0712989	0.0541064	0.2715116	0.0876346	0.1042544	0.2879507	-638240.776
6223000	0.4087719	0.2437120	0.1506671	0.1297591	0.1137511	0.0493916	0.0343379	0.0752602	0.0461640	0.1932361	0.1352287	0.1658109	0.1631642	-638244.613
6224000	0.3736209	0.2487536	0.1301925	0.1167920	0.1069395	0.0376966	0.0320403	0.0777509	0.0618941	0.2190444	0.1682099	0.1530114	0.0905539	-638238.593
6225000	0.3941270	0.2495293	0.1374883	0.1226962	0.1125774	0.0440875	0.0297641	0.0982788	0.0614444	0.2375704	0.2822770	0.1742495	0.0950804	-638243.707
6226000	0.4135506	0.2799590	0.1556353	0.1398133	0.1201065	0.0533074	0.0325134	0.0554468	0.0473202	0.1718056	0.1023530	0.1212725	0.2606581	-638246.551
6227000	0.3925447	0.2642062	0.1431842	0.1258250	0.1095036	0.0472085	0.0305593	0.0885441	0.0494225	0.2470839	0.1284517	0.0994456	0.1540492	-638241.940
6228000	0.3847989	0.2782053	0.1184432	0.1064885	0.0959884	0.0423378	0.0259482	0.1000281	0.0533098	0.3543385	0.3183513	0.1306364	0.3732917	-638233.391
6229000	0.3660176	0.2497304	0.1368553	0.1239050	0.1107869	0.0438284	0.0327976	0.0788914	0.0497151	0.2574976	0.1315028	0.1552871	0.1558228	-638233.747
6230000	0.4038058	0.2480494	0.1331786	0.1232523	0.1102202	0.0382008	0.0297510	0.0668263	0.0506196	0.2787887	0.1505910	0.1880112	0.1975378	-638236.826
6231000	0.4052437	0.2458979	0.1401291	0.1274259	0.1123907	0.0462445	0.0280320	0.0740569	0.0479025	0.2216562	0.1206185	0.1538577	0.1630600	-638241.258
6232000	0.3954953	0.2556216	0.1638597	0.1442825	0.1300541	0.0500370	0.0349658	0.0944199	0.0493481	0.2395185	0.3270196	0.1858484	0.1468051	-638233.851
6233000	0.3927523	0.2453206	0.1513486	0.1334763	0.1213827	0.0513191	0.0337128	0.0665108	0.0541494	0.2095164	0.0771776	0.1411834	0.1687559	-638236.836
6234000	0.3959762	0.2566048	0.1500955	0.1318002	0.1195475	0.0456229	0.0297444	0.0757762	0.0442137	0.2491012	0.0636553	0.1099044	0.3719711	-638241.953
6235000	0.4057218	0.2450464	0.1581418	0.1425191	0.1270767	0.0450827	0.0276070	0.0602584	0.0507828	0.2497950	0.1521123	0.0947746	0.1322545	-638245.083
