Gen	t_n8	t_n9	t_n10	t_n11	t_n12	t_n13	mu1	mu2	mu3	sigma2_1	sigma2_2	sigma2_3	lnL
5909000	1.1051564	1.0355417	1.0055999	0.9250813	0.5648467	0.5660016	0.0218513	0.0203184	0.1244488	0.5546632	1.1245360	0.4377455	-2128006.533
5910000	1.0797118	1.0703486	0.9829446	0.9075760	0.6111008	0.5621959	0.0162662	0.0070537	0.0940605	0.6089126	0.3846394	0.5811581	-2128007.001
5911000	1.0645794	0.9823850	0.9352262	0.9096347	0.6302900	0.6028588	0.0267776	0.0078578	0.1437453	0.6200711	0.2887021	1.2298451	-2128005.960
5912000	1.0833559	0.9826717	0.9228052	0.8984611	0.6531951	0.6234179	0.0172157	0.0133363	0.0977724	0.2913599	0.4399940	0.7555648	-2128003.551
5913000	1.0957733	0.9822692	0.9452811	0.8562102	0.6971679	0.5122787	0.0130965	0.0134569	0.0807094	0.2560321	0.5305626	0.2900609	-2128006.305
5914000	1.0545368	0.9610035	0.9074088	0.8656434	0.5601628	0.4196042	0.0171882	0.0091020	0.0955873	0.2996986	0.5167461	0.2784084	-2128012.530
5915000	1.0596732	1.0346560	0.9530044	0.8948127	0.5639812	0.5064350	0.0240053	0.0098441	0.1272141	0.4545115	0.2773404	0.7426768	-2128005.288
5916000	1.0943731	0.9688650	0.8956079	0.8232113	0.5422922	0.5946088	0.0143067	0.0206425	0.1099744	0.2677900	0.9142389	0.4054021	-2128007.223
5917000	1.0300594	1.0187998	0.8953756	0.8560631	0.5994385	0.6800608	0.0228798	0.0127170	0.1166692	0.8124691	0.5411155	0.4162832	-2128009.111
5918000	1.0774819	1.0205225	0.9673396	0.8528227	0.4706580	0.7611824	0.0167973	0.0137514	0.1326386	0.4545731	0.5752025	1.0545566	-2128008.564
5919000	1.0483947	0.9821909	0.8962223	0.8152854	0.5539490	0.8238736	0.0165406	0.0073236	0.0964883	0.6175689	0.4496613	0.5428167	-2128012.074
5920000	1.0463578	0.9610193	0.8989811	0.8184793	0.5259697	0.7748371	0.0179342	0.0089672	0.0770487	0.3658669	0.4660173	0.2770289	-2128003.424
5921000	1.0850838	0.9497006	0.9052518	0.8443438	0.5452660	0.8054428	0.0334753	0.0153182	0.0813834	0.7194849	0.5688041	0.3897714	-2128006.540
5922000	1.0372499	0.9480303	0.8736382	0.8331088	0.5643732	0.8399924	0.0285735	0.0104517	0.0907595	0.5614859	0.5588911	0.4901464	-2128012.102
5923000	1.0356194	0.9501051	0.9086536	0.8435947	0.5161656	0.8055188	0.0194409	0.0171697	0.0956781	0.3491163	0.6649916	0.4029242	-2128010.779
5924000	1.0697686	0.9642703	0.9196351	0.8362833	0.6260425	0.8024912	0.0251815	0.0147304	0.0869184	0.4060378	0.8434365	0.2171530	-2128011.411
5925000	1.0832657	1.0642535	0.9638334	0.9114556	0.6937189	0.7920085	0.0149177	0.0112853	0.0753317	0.3008601	0.3341776	0.4504161	-2128009.417
5926000	1.0889118	1.0238334	0.9825382	0.9342791	0.7377054	0.7080372	0.0199243	0.0147003	0.1196325	0.3558788	0.6969593	0.4911513	-2128006.530
5927000	1.1020504	1.0510768	0.9871106	0.9343608	0.6822351	0.5872658	0.0199547	0.0107478	0.0645428	0.2512491	0.3716050	0.5542763	-2128009.449
5928000	1.0885276	1.0370880	0.9686784	0.9391716	0.6139491	0.5816227	0.0354397	0.0072281	0.1119507	0.5936373	0.3255273	0.3184448	-2128013.030
5929000	1.0797587	1.0544066	0.9667784	0.9164458	0.6410703	0.7496744	0.0230508	0.0124912	0.1193351	0.4226842	0.9425710	0.8414972	-2128011.784
5930000	1.0858086	1.0855752	1.0425895	0.9425388	0.6572258	0.6640164	0.0182045	0.0059014	0.1151069	0.5184115	0.4475124	0.5014029	-2128010.125
5931000	1.0915422	1.0555166	0.9930170	0.9338923	0.5030514	0.8469958	0.0186128	0.0098578	0.0852897	0.6191905	0.6203555	0.4303859	-2128004.216
5932000	1.1280611	1.0431380	0.9466567	0.8276243	0.4934640	0.7439459	0.0331035	0.0101235	0.0998619	1.3223965	0.4098725	0.5962567	-2128003.434
5933000	1.0972358	1.0105982	0.9441682	0.8662837	0.5720895	0.6514691	0.0164814	0.0204340	0.0914217	0.4122146	0.6581485	0.5077219	-2128003.276
5934000	1.0368201	1.0000926	0.9673654	0.8714173	0.6247198	0.5889315	0.0187820	0.0100232	0.1455509	0.4228191	0.3717050	0.5304294	-2128019.101
5935000	1.0562039	1.0505912	1.0035476	0.9412651	0.6567702	0.6012280	0.0165031	0.0090286	0.0729906	0.3947689	0.3333808	0.3868200	-2128007.087
5936000	1.0175558	0.9997028	0.9573766	0.8606397	0.6706116	0.6824819	0.0413461	0.0069449	0.0873973	0.9651468	0.4788336	0.7562187	-2128011.499
5937000	0.9850365	0.9735937	0.9089330	0.8634638	0.6809599	0.7650897	0.0265545	0.0160905	0.1210798	0.6231052	0.5712398	0.7111597	-2128002.857
5938000	1.0975289	0.9664369	0.9226950	0.8745325	0.6553976	0.7701638	0.0169904	0.0152625	0.1063221	0.2245537	0.5103423	0.3154733	-2128008.307
5939000	1.0691682	0.9626990	0.9223213	0.8234439	0.6071443	0.7694617	0.0214826	0.0140958	0.0774621	0.4598637	0.7015390	0.3633356	-2128002.069
5940000	1.0477332	0.9717689	0.9434150	0.8584788	0.5588783	0.7464370	0.0213500	0.0110640	0.0726864	0.5383632	0.7177957	0.3970886	-2127999.514
5941000	1.0019128	0.9679012	0.9352503	0.8927986	0.6028097	0.6826795	0.0183620	0.0118252	0.1313754	0.3586943	0.4078134	0.4228012	-2128010.920
5942000	1.0871449	0.9603999	0.9009213	0.8414156	0.5958685	0.7325660	0.0144666	0.0085319	0.1134540	0.4240702	0.4880878	0.2500919	-2128005.790
5943000	1.0909267	0.9916797	0.8951696	0.8261786	0.6038407	0.7393662	0.0199393	0.0086848	0.1382073	0.5066678	0.6459448	0.4162863	-2128009.349
5944000	1.0775779	0.9475936	0.8825745	0.8364603	0.6154488	0.7437847	0.0178594	0.0076948	0.0884030	0.4961199	0.2966164	0.4901782	-2128008.549
5945000	1.0908210	0.9632828	0.8887688	0.8303049	0.5214983	0.8446792	0.0173088	0.0180296	0.1303827	0.4858916	0.6402708	0.8282440	-2128010.173
5946000	1.0793510	0.9648076	0.9121250	0.8215907	0.5196636	0.8006655	0.0210581	0.0121151	0.0882526	0.5541559	0.6655594	0.5301062	-2128003.049
5947000	1.0768091	0.9975285	0.9306844	0.8591014	0.5008718	0.7834465	0.0241396	0.0091860	0.0851073	0.7007401	0.3720990	0.2868396	-2128010.038
5948000	1.0743670	0.9557033	0.8977656	0.8433548	0.6000661	0.7363506	0.0186774	0.0147000	0.0945382	0.4646301	0.5992644	0.4140903	-2128003.917
5949000	1.0803592	1.0195965	0.9556458	0.8459400	0.6593580	0.7051652	0.0135577	0.0089872	0.0698000	0.3636655	0.2661730	0.4028508	-2128008.142
5950000	1.0528492	1.0090829	0.9530814	0.9086839	0.6998417	0.8292678	0.0315658	0.0141399	0.0869085	0.5792676	0.6213632	0.2866983	-2128011.633
5951000	1.0980144	1.0004881	0.9431090	0.9105563	0.6498203	0.7500243	0.0235996	0.0114139	0.1164974	0.5356145	0.3311940	0.6467543	-2128008.611
5952000	1.0986062	1.0293440	0.9512453	0.9250941	0.7426564	0.7639356	0.0195182	0.0110425	0.2110038	0.9286300	0.3506986	0.6384769	-2128008.483
5953000	1.0437942	1.0196872	0.9506888	0.8873147	0.6887240	0.7327645	0.0158684	0.0068163	0.0888228	0.4181094	0.2855726	0.5916096	-2128004.186
5954000	0.9930237	0.9774054	0.9253783	0.8815120	0.6223079	0.7293788	0.0170974	0.0118944	0.1106404	0.8762755	0.3359926	0.5580605	-2128015.522
5955000	1.0599539	0.9496179	0.8952777	0.8252978	0.6271848	0.7216562	0.0213611	0.0128891	0.0763989	0.4538254	0.4904738	0.5604142	-2128007.643
5956000	1.0559068	0.9810444	0.9242950	0.8587057	0.5824167	0.7406187	0.0267047	0.0099081	0.0868820	0.4773953	0.7119319	0.2998193	-2128005.167
5957000	1.0083268	0.9983654	0.9153809	0.8754876	0.5194467	0.8353383	0.0174571	0.0161016	0.1336707	0.4714905	0.4340343	0.3148062	-2128006.010
5958000	1.0405073	0.9805755	0.9192661	0.9019083	0.4671001	0.6081487	0.0169031	0.0125081	0.1811585	0.3062708	0.6532752	0.7915699	-2128010.129
5959000	1.0134752	0.9655866	0.9338022	0.8997601	0.4884534	0.6306666	0.0146788	0.0101584	0.1085353	0.3646655	0.5448317	0.3552416	-2128015.024
5960000	1.0461222	0.9578228	0.9366261	0.8991277	0.5438711	0.5826401	0.0260738	0.0143822	0.1253219	0.8359362	0.4832151	0.5588726	-2128005.006
5961000	1.1032022	0.9619456	0.9338239	0.8767389	0.5286604	0.5470528	0.0337510	0.0295300	0.0791278	0.9337264	1.1486059	0.7772038	-2128012.961
5962000	1.0942830	1.0225808	0.9331262	0.8681689	0.5306566	0.5965871	0.0153656	0.0126747	0.1047289	0.3357668	0.3894359	0.4608261	-2128002.738
5963000	1.0812566	0.9970413	0.9249223	0.8697251	0.5898438	0.5609014	0.0198636	0.0099153	0.1261154	0.3162440	0.4846890	0.8136683	-2128007.540
5964000	1.0753201	0.9651420	0.9038212	0.8092961	0.5390439	0.7092103	0.0216064	0.0053088	0.0987636	0.3553098	0.4359746	0.5058602	-2128006.067
5965000	1.0579817	0.9761635	0.8959350	0.7990374	0.5911853	0.6731678	0.0144547	0.0079241	0.0743802	0.7112942	0.3274785	0.3530840	-2128006.256
5966000	1.1019795	0.9616883	0.9207975	0.8656913	0.6480622	0.6330319	0.0144195	0.0124654	0.1063577	0.9783525	0.5239446	0.4821439	-2128006.380
5967000	1.0758534	0.9545031	0.9131691	0.8382602	0.6395659	0.7326531	0.0238257	0.0121458	0.1244934	0.6824977	0.4766971	0.3838847	-2128004.762
5968000	1.0883162	0.9532386	0.8655590	0.7952947	0.5913018	0.6454496	0.0130284	0.0099447	0.0979166	0.3002405	0.2912829	0.4404317	-2128014.056
5969000	1.0888000	0.9486646	0.8679408	0.7735424	0.6535255	0.5459185	0.0201951	0.0087448	0.0829181	0.3825160	0.2512653	0.4790704	-2128006.055
5970000	0.9804400	0.9785020	0.8283558	0.7715571	0.6473936	0.6453817	0.0143519	0.0141856	0.0848063	0.5933289	0.8880889	0.4907408	-2128019.008
5971000	1.0674811	0.9825251	0.8712534	0.7667285	0.6547182	0.7764476	0.0134655	0.0078685	0.0993500	0.4182812	0.4562226	0.4912259	-2128006.700
5972000	1.0864779	0.9513710	0.8375277	0.7509739	0.6339621	0.6591252	0.0149844	0.0155973	0.1446889	0.5690233	0.6970201	0.7298156	-2128014.470
5973000	1.0293494	0.9481604	0.9101455	0.8447299	0.6530912	0.6756849	0.0187077	0.0097733	0.1127495	0.4579159	0.3830161	0.2748381	-2128007.552
5974000	1.0859511	0.9497328	0.9099431	0.8563636	0.7004224	0.6887597	0.0272978	0.0128260	0.1032031	0.4654092	0.5629459	0.4749689	-2128009.767
5975000	1.0459831	0.9521519	0.8657536	0.8053356	0.6647095	0.6724006	0.0148454	0.0110253	0.0733412	0.5458331	0.4109625	0.4169617	-2128007.230
5976000	1.0980868	0.9530545	0.8890492	0.7973462	0.6567667	0.7764761	0.0186105	0.0116951	0.1233645	0.4976674	0.2712856	0.6738939	-2128002.925
5977000	1.1042259	0.9435665	0.8729132	0.8021886	0.6416104	0.7338182	0.0177334	0.0161361	0.1093930	0.4572208	0.5703269	0.4609099	-2128008.226
5978000	1.0908270	0.9721222	0.9228905	0.8759782	0.6144036	0.6960998	0.0146900	0.0110107	0.0801745	0.1793307	0.4645797	0.4483025	-2128005.121
5979000	1.0983828	0.9753635	0.9369201	0.8748678	0.6672273	0.7108441	0.0235074	0.0088539	0.1017248	0.3223085	0.1960935	0.2975899	-2128007.290
5980000	1.0543649	0.9750431	0.9315764	0.8577504	0.6556335	0.7852204	0.0123868	0.0116571	0.0800958	0.4229838	0.5136353	0.3372441	-2127999.865
5981000	1.0991066	0.9747583	0.9060383	0.8271480	0.7076062	0.6092682	0.0164358	0.0099368	0.1262497	0.3040167	0.6483983	0.5289615	-2128009.713
5982000	1.0601275	0.9816074	0.8991746	0.8500526	0.5963774	0.6648535	0.0252207	0.0167049	0.0966646	0.3641164	0.8986596	0.7631817	-2128001.642
5983000	1.0494684	0.9959504	0.9294394	0.8624099	0.5281786	0.6484537	0.0200896	0.0067307	0.0875743	0.3424678	0.3282468	0.3246697	-2128009.880
5984000	1.0880136	0.9776554	0.9136468	0.8575309	0.5857036	0.5675813	0.0210341	0.0125406	0.0649701	0.3506251	0.5882706	0.3237706	-2128005.775
5985000	1.0213755	1.0178830	0.9911415	0.9340537	0.5619577	0.4832145	0.0173763	0.0121808	0.1014560	0.5589576	0.3826809	0.4109766	-2128004.903
5986000	1.0119701	0.9990413	0.9651176	0.8671062	0.4068915	0.4671198	0.0193161	0.0112094	0.0520553	0.5220099	0.9292258	0.6858778	-2128003.061
5987000	0.9959578	0.9662354	0.9136465	0.8791826	0.4985706	0.4812187	0.0190468	0.0121938	0.1343714	0.6152716	0.3620136	0.7029809	-2128006.790
5988000	1.0623232	0.9570488	0.8497901	0.7905390	0.5426708	0.6209553	0.0189144	0.0133419	0.0746812	0.5109676	0.4823446	0.5040254	-2128008.700
5989000	1.0887029	0.9837304	0.8998392	0.8241390	0.6064741	0.4396536	0.0126558	0.0094183	0.0928013	0.2688951	0.3423514	0.4413591	-2128007.567
5990000	1.0933806	0.9510686	0.8824668	0.8247568	0.6222801	0.4647269	0.0171677	0.0082762	0.1175323	0.2879147	0.3193887	0.6151995	-2128005.824
5991000	1.0497406	0.9774171	0.8962129	0.8019085	0.6429844	0.5653378	0.0240178	0.0131746	0.1183488	0.6326361	0.6765794	0.3668861	-2128000.263
5992000	1.0215440	0.9493226	0.8930957	0.8491278	0.5157263	0.7381235	0.0239866	0.0153603	0.1269876	0.6041875	0.2682863	0.2945994	-2128005.330
5993000	1.1063632	0.9584055	0.9044251	0.8149801	0.5489166	0.6700755	0.0200989	0.0113137	0.0782304	0.5200786	0.2936757	0.3468041	-2128008.279
5994000	1.0259997	0.9767468	0.9295939	0.7771726	0.6034795	0.7256041	0.0193435	0.0109633	0.0860638	0.4253743	0.4540428	0.3459674	-2128009.929
5995000	1.0177847	0.9738496	0.8667521	0.7280415	0.5951629	0.6388392	0.0152620	0.0111072	0.1100371	0.5587841	0.4461510	0.6684979	-2127999.729
5996000	1.0817896	0.9892285	0.8584443	0.8172200	0.5835181	0.5995038	0.0182161	0.0091483	0.1133395	0.3302444	0.4642272	0.4995419	-2128008.342
5997000	1.0909097	0.9575620	0.8827181	0.8071337	0.6583195	0.6902723	0.0151786	0.0080584	0.1171523	0.2647696	0.2400648	0.4187658	-2128006.291
5998000	1.0014383	0.9972088	0.9525942	0.8290986	0.6566450	0.5502487	0.0113612	0.0151521	0.0936097	0.6539757	0.5209954	0.4487630	-2128009.967
5999000	1.0560755	0.9520028	0.8967084	0.7667610	0.6339255	0.4578382	0.0226684	0.0095505	0.1349473	0.4767195	0.4429488	0.5841286	-2128006.243
6000000	1.0045491	1.0017960	0.8765221	0.7818036	0.6188543	0.5524086	0.0176937	0.0107401	0.0868051	0.3938891	0.5275839	0.5044124	-2128006.737
6001000	1.0406208	0.9671564	0.9216988	0.8331332	0.6373303	0.5491553	0.0250595	0.0119649	0.0824566	0.4894089	0.6099671	0.5142965	-2128015.963
6002000	1.0878751	0.9680175	0.9225502	0.8809867	0.6384755	0.6467061	0.0168309	0.0154321	0.0768409	0.3628422	0.4737961	0.5348998	-2128012.623
6003000	1.0907118	0.9709186	0.9169597	0.8864268	0.7306050	0.7301231	0.0208490	0.0103588	0.1070584	0.4280066	0.4460100	0.6341668	-2128009.809
6004000	1.0926618	0.9672591	0.9305762	0.8737617	0.7403342	0.6817864	0.0228068	0.0093472	0.1775080	0.6164965	0.4360913	0.7177497	-2128003.837
6005000	1.0991866	1.0091514	0.9341348	0.9082835	0.7415999	0.6334520	0.0191088	0.0095177	0.0834074	0.5006401	0.9288124	0.3692996	-2128004.811
6006000	1.0803809	1.0376127	0.9677105	0.9061782	0.7239443	0.6762776	0.0156154	0.0092664	0.0887410	0.3148230	0.2363790	0.3017949	-2128013.147
6007000	1.0542983	1.0159689	0.9872063	0.9255275	0.6859239	0.6396074	0.0178135	0.0119350	0.0855454	0.2518117	0.2385636	0.7319758	-2128008.237
6008000	1.0556850	1.0012327	0.9725510	0.9357369	0.5596476	0.6984711	0.0180129	0.0129427	0.0891931	0.3380312	0.3611176	0.2789581	-2128003.201
6009000	1.0954635	1.0498724	0.9715367	0.9315153	0.6524015	0.7418179	0.0157571	0.0106820	0.0844418	0.4668551	0.5601218	0.3463924	-2128014.477
6010000	1.0381861	1.0110368	0.9163603	0.8572302	0.5828614	0.7623907	0.0131147	0.0156366	0.1087450	0.4764055	0.6232206	0.8147030	-2128005.693
6011000	1.0224615	0.9893944	0.9385413	0.8777678	0.6803935	0.7563645	0.0337510	0.0108969	0.0847079	0.6254558	0.2955615	0.3799022	-2128014.379
6012000	1.0571122	1.0346814	0.9262637	0.8805485	0.7270813	0.6921700	0.0129546	0.0080048	0.1082197	0.3043845	0.6215868	0.4339185	-2128013.680
6013000	1.0559726	0.9509287	0.9206724	0.8807813	0.7035664	0.7366703	0.0127090	0.0081767	0.1161344	0.5264654	0.3824591	0.4809815	-2127997.850
6014000	1.0235872	0.9789151	0.9088688	0.8246992	0.6560477	0.7594204	0.0216330	0.0157684	0.0990345	0.3863141	0.8609363	0.6328995	-2128011.311
6015000	0.9623489	0.9584192	0.8893666	0.8396439	0.6930876	0.5972609	0.0377576	0.0142720	0.1029792	0.5999494	0.5118793	0.4519949	-2128009.164
6016000	0.9761340	0.9595884	0.8999030	0.8294007	0.6055123	0.6782195	0.0217627	0.0089056	0.0951792	0.4859940	0.2876692	0.4084649	-2128010.880
6017000	1.0195225	0.9648350	0.8787352	0.7855638	0.5496718	0.6645308	0.0110852	0.0178106	0.0915311	0.4035856	0.8707077	0.3489077	-2128006.055
6018000	1.0687664	0.9584502	0.9099600	0.8386982	0.5355404	0.6360227	0.0150224	0.0117304	0.1098821	0.6470374	0.2868912	0.5569080	-2128008.888
6019000	1.0941298	1.0316655	0.9359497	0.8861092	0.6394346	0.5482855	0.0164196	0.0100643	0.1122297	0.5166572	0.3798017	0.4007224	-2128004.382
6020000	1.0497890	0.9790051	0.9188636	0.8345439	0.5547130	0.5167920	0.0168290	0.0109324	0.0916583	0.9652922	0.2855247	0.4193249	-2128006.659
6021000	1.0979912	0.9938286	0.9251178	0.8447011	0.6102808	0.4751395	0.0228813	0.0080245	0.0824058	0.9090286	0.4566170	0.2913286	-2128003.202
6022000	1.0765398	0.9961737	0.9348008	0.8854781	0.6157887	0.5936532	0.0193050	0.0103222	0.1007348	0.2167318	0.4792792	0.6304325	-2128010.138
6023000	1.0962952	0.9746414	0.9122671	0.8352677	0.5213290	0.5838858	0.0175923	0.0108639	0.0885356	0.5431062	0.4308909	0.3163131	-2128009.180
6024000	1.0451340	0.9541890	0.8557203	0.7416997	0.4789774	0.7699002	0.0211754	0.0100962	0.0519690	0.5420850	1.1740599	0.4341556	-2128014.384
6025000	1.0300753	0.9443960	0.8769217	0.7995628	0.3477666	0.6223063	0.0151818	0.0097507	0.0904784	0.6592401	0.4286451	0.3600072	-2128007.348
6026000	1.0676153	0.9490085	0.7975371	0.6985990	0.3756508	0.5950433	0.0134876	0.0158177	0.0982839	0.6091838	0.8536586	0.6992024	-2128013.365
6027000	1.0574926	0.9524703	0.7908511	0.7522343	0.4328709	0.5659248	0.0236705	0.0109277	0.1423785	0.6210229	0.6620373	0.6557891	-2128010.477
6028000	1.0899562	0.9358944	0.8206094	0.7439179	0.4668722	0.5941006	0.0156314	0.0082683	0.1090334	0.5520766	0.5097775	0.6052681	-2128011.333
6029000	1.0816266	0.9746673	0.7866286	0.7376440	0.5608299	0.7186796	0.0179567	0.0099408	0.1447472	0.3360843	0.8010998	0.7590013	-2128013.657
6030000	1.0671681	0.9829462	0.8383531	0.7850137	0.4291290	0.7835696	0.0166219	0.0258889	0.0779540	0.2964500	0.8970724	0.6971991	-2128006.675
6031000	1.0838373	0.9671577	0.8680473	0.7554343	0.3875073	0.7479356	0.0139653	0.0231947	0.1616206	0.2486724	1.0097280	0.5736752	-2128001.483
6032000	1.0441363	0.9591747	0.8207906	0.7443762	0.3687501	0.7615157	0.0172911	0.0089836	0.0794318	0.4075506	0.5428083	0.3832343	-2128009.960
6033000	1.0779813	0.9487325	0.8713695	0.8261094	0.3493146	0.7393696	0.0169383	0.0086967	0.1144667	0.6305636	0.2928172	0.4328424	-2128011.312
6034000	1.0831487	1.0121174	0.9666483	0.8968478	0.4441494	0.8301599	0.0201525	0.0178256	0.0756101	0.4751711	0.5598783	0.3514619	-2128012.719
6035000	1.0903643	1.0191209	0.9765447	0.8945419	0.4432660	0.8863670	0.0320457	0.0117007	0.1277781	0.9201051	0.4567799	0.4003712	-2128005.672
6036000	1.0938052	1.0827319	1.0221450	0.8487095	0.6348357	0.7720702	0.0176360	0.0090883	0.0785728	0.6208878	0.3525536	0.3205096	-2128006.435
6037000	1.0907954	1.0810847	1.0144942	0.8750022	0.6409974	0.7806738	0.0216417	0.0097536	0.1650269	0.7641980	0.7283203	1.3009039	-2128006.837
6038000	1.0971309	1.0673944	1.0171601	0.9602626	0.7580337	0.7967047	0.0197493	0.0110771	0.0784196	0.4454625	0.5403506	0.2779095	-2128002.773
6039000	1.0590055	1.0442191	0.9762961	0.8980050	0.6336643	0.8258107	0.0185378	0.0133385	0.0981022	0.4184023	0.7984624	0.4707360	-2128012.439
6040000	1.0861491	1.0428192	1.0022862	0.9446268	0.6751695	0.8278362	0.0181882	0.0105261	0.0934918	0.3026343	0.4950947	0.4780908	-2128004.148
6041000	1.0602702	1.0581866	1.0134974	0.9513331	0.7217483	0.7401084	0.0289534	0.0094181	0.0885665	0.6268325	0.2618755	0.4687082	-2128010.658
6042000	1.1101212	1.0640455	1.0250969	0.9031647	0.7694883	0.6161945	0.0166162	0.0083381	0.1129554	0.4373028	0.4208613	0.3439596	-2128012.415
6043000	1.0725695	1.0263874	0.9513889	0.9122332	0.7442631	0.7790829	0.0140188	0.0092562	0.0996705	0.7317385	0.4138487	0.5313299	-2128006.826
6044000	1.0492637	0.9886090	0.9325875	0.8707324	0.6967579	0.6566974	0.0145664	0.0097097	0.1102759	0.3442291	0.4494468	0.9083405	-2128009.295
6045000	1.0713281	1.0314131	0.9188209	0.8382941	0.5269139	0.7605442	0.0175998	0.0106272	0.0784623	0.5833566	0.4775006	0.5131995	-2128016.529
6046000	1.0304759	0.9972862	0.9161115	0.7989555	0.5294328	0.6821251	0.0152048	0.0140376	0.0650896	0.3296947	0.7428291	0.3763083	-2128012.303
6047000	1.0714264	0.9498288	0.8925641	0.7933100	0.6303829	0.6179630	0.0164742	0.0144166	0.1006621	0.3845454	0.5685428	0.4986852	-2128008.138
6048000	1.1011366	0.9493804	0.9065485	0.8196133	0.6811882	0.5900773	0.0186742	0.0113915	0.0697197	0.5269085	0.2643632	0.3851844	-2128010.735
6049000	1.0734158	0.9502871	0.8436976	0.7848344	0.6346129	0.6230542	0.0187281	0.0088091	0.1229338	0.4618277	0.4057394	0.4637931	-2128007.047
6050000	1.0625092	0.9539938	0.8838036	0.8189810	0.6372511	0.7280216	0.0157980	0.0123869	0.1708622	0.1807143	0.4254411	0.5990211	-2128003.447
6051000	1.1017066	0.9607574	0.8750767	0.8211919	0.5668233	0.6783899	0.0153429	0.0144074	0.0894056	0.3520033	0.3364704	0.4192808	-2128010.132
6052000	1.0745487	0.9815450	0.9031060	0.8506182	0.5335803	0.6931796	0.0203298	0.0131940	0.0907896	0.2820313	0.7742847	0.4847157	-2128009.024
6053000	1.0981050	1.0011820	0.9359671	0.8823538	0.5404849	0.6870088	0.0172995	0.0132697	0.1232987	0.5150659	0.8216494	0.8531545	-2128008.350
6054000	1.0823765	1.0283363	0.9918825	0.8821680	0.5626283	0.7148461	0.0163488	0.0138129	0.1077922	0.3205167	0.4735692	0.3964423	-2128007.442
6055000	1.1002242	1.0119221	0.9514761	0.8947152	0.5760448	0.8471392	0.0351838	0.0132425	0.1486572	0.9135283	0.5320219	0.5642023	-2128014.711
6056000	1.0549373	0.9992207	0.9528920	0.8761596	0.5724051	0.8204472	0.0453805	0.0155596	0.1030361	1.0287516	0.6382897	0.5042428	-2128005.338
6057000	1.0762206	0.9709297	0.8968725	0.8210043	0.4669197	0.7609117	0.0175581	0.0084065	0.0943541	0.2786396	0.3551343	0.3194448	-2128018.808
6058000	1.0759759	1.0082281	0.9339885	0.8392311	0.5162128	0.6905500	0.0273054	0.0071385	0.0718586	0.6094438	0.4085140	0.5818376	-2128010.693
6059000	1.0053981	0.9768031	0.9077997	0.8491774	0.6679379	0.7210790	0.0189175	0.0120485	0.0905091	0.3131455	0.1964133	0.5074916	-2128006.549
6060000	1.0473697	0.9630018	0.8997988	0.8140088	0.6604882	0.6563406	0.0122303	0.0164213	0.0849858	0.4244440	0.6402039	0.3326767	-2128010.243
6061000	1.0319677	1.0298882	0.9342851	0.8115186	0.6724850	0.7189751	0.0149505	0.0198234	0.1017926	0.5012520	1.1433351	0.5497583	-2128006.088
6062000	1.0604197	0.9876391	0.9065143	0.8537733	0.6793280	0.5416885	0.0181378	0.0092345	0.0653557	0.2703620	0.2527455	0.8451018	-2128016.069
6063000	1.0808946	0.9511922	0.9147366	0.8719348	0.6928449	0.6898154	0.0189620	0.0112768	0.1579017	0.5254806	0.3595810	0.6048449	-2128005.880
6064000	1.0352284	0.9671763	0.9113755	0.8582381	0.5898517	0.7438389	0.0190079	0.0133615	0.1027735	0.4390916	0.4029944	0.4872365	-2128006.376
6065000	1.0968936	0.9876872	0.9189270	0.8618738	0.5382503	0.7047010	0.0184991	0.0081669	0.1099689	0.5547557	0.3075903	0.4897840	-2128006.017
6066000	1.0728011	0.9469493	0.8976629	0.7858392	0.5264696	0.7139155	0.0399759	0.0076866	0.0950438	1.1386214	0.3437088	0.2876767	-2128010.750
6067000	1.0812928	0.9716792	0.8440796	0.7355524	0.5648478	0.6833051	0.0192583	0.0091062	0.0710945	0.4729964	0.5262665	0.7328660	-2128014.429
6068000	1.0902890	0.9595193	0.8555658	0.7910540	0.5801914	0.6430199	0.0245508	0.0079265	0.1209145	1.1448795	0.3389095	0.4787019	-2128009.342
6069000	1.1012873	0.9588586	0.8915165	0.7867589	0.5927207	0.7249996	0.0206982	0.0103264	0.0840461	0.2209562	0.3874278	0.4126289	-2128010.067
6070000	1.0566906	0.9825232	0.8972436	0.8038321	0.6301737	0.6611886	0.0217003	0.0104252	0.0871551	0.7903478	0.3918713	0.8150588	-2128010.253
6071000	1.0498700	0.9754066	0.9322755	0.8418683	0.5627832	0.6357751	0.0215448	0.0115114	0.1755267	0.4190080	0.7580608	1.0820039	-2128004.587
6072000	1.0235481	0.9540668	0.8842669	0.8318215	0.5398883	0.7019625	0.0202987	0.0121072	0.1109268	0.5259712	0.3081319	0.8414587	-2128011.664
6073000	1.0938554	0.9573911	0.9150650	0.8092490	0.4887973	0.5290859	0.0196026	0.0120810	0.0817463	0.4751276	0.7384813	0.6318468	-2128011.746
6074000	1.0130884	0.9812622	0.9213372	0.8654406	0.4891161	0.5232445	0.0184190	0.0163748	0.0871838	0.3683499	0.4558618	0.4036145	-2128013.202
6075000	1.0370144	0.9777677	0.9172121	0.8580060	0.5573708	0.7927590	0.0192819	0.0107670	0.1244980	0.5751577	0.6632763	0.6847097	-2128006.971
