Gen	t_n9	t_n10	t_n11	t_n12	t_n13	t_n14	t_n15	mu1	mu2	mu3	sigma2_1	sigma2_2	sigma2_3	lnL
16122000	0.4009127	0.2462056	0.1461347	0.1282600	0.1135270	0.0431073	0.0335165	0.0712681	0.0606946	0.2336166	0.1373779	0.1699049	0.1265543	-638245.692
16124000	0.3962695	0.2502000	0.1659937	0.1558336	0.1432199	0.0345250	0.0246519	0.0701766	0.0673566	0.2335681	0.2315397	0.3191590	0.3558877	-638233.802
16126000	0.3930833	0.2797323	0.1394192	0.1245100	0.1121435	0.0328232	0.0208811	0.0849006	0.0661645	0.2684293	0.2343290	0.1249521	0.2358135	-638242.154
16128000	0.3901960	0.2668127	0.1516291	0.1220943	0.1083472	0.0412283	0.0280013	0.0888079	0.0563725	0.2588996	0.1691219	0.1432716	0.2568639	-638237.647
16130000	0.3824803	0.2502379	0.1292226	0.1202677	0.1125542	0.0383086	0.0288626	0.0945543	0.0621717	0.2935975	0.2700743	0.1518723	0.2223326	-638244.292
16132000	0.3907367	0.2624070	0.1340354	0.1201497	0.1001986	0.0455947	0.0278020	0.0987695	0.0503408	0.2115677	0.1916159	0.1330081	0.1630377	-638234.485
16134000	0.4008846	0.2528068	0.1371158	0.1211792	0.1099749	0.0423562	0.0317851	0.0735759	0.0459114	0.2798619	0.1145963	0.2203462	0.1234191	-638244.586
16136000	0.3908976	0.2511611	0.1283783	0.1082112	0.0958880	0.0371144	0.0283495	0.0720979	0.0504662	0.2686238	0.2537340	0.3166452	0.1131729	-638238.401
16138000	0.3769978	0.2441597	0.1194309	0.1084784	0.0867919	0.0398940	0.0277448	0.0766343	0.0508960	0.2512906	0.1258895	0.1138438	0.1447177	-638233.003
16140000	0.3649689	0.2420022	0.1072464	0.0964551	0.0854584	0.0363734	0.0266690	0.0952451	0.0623517	0.2281076	0.1206680	0.1500700	0.3625055	-638238.042
16142000	0.3938362	0.2459146	0.1267996	0.1052178	0.0921953	0.0323832	0.0200421	0.0871469	0.0594490	0.3311799	0.2515497	0.1369599	0.4284628	-638234.086
16144000	0.3819617	0.2446314	0.1320979	0.1220761	0.1134780	0.0485723	0.0316144	0.0764741	0.0576513	0.2204741	0.2315021	0.1927717	0.3189822	-638235.281
16146000	0.3943180	0.2451051	0.1197617	0.1063316	0.0922271	0.0395270	0.0304768	0.0696578	0.0496399	0.2385627	0.1798269	0.2147427	0.2727243	-638234.961
16148000	0.3988215	0.2548680	0.1591073	0.1407606	0.1284812	0.0505217	0.0387709	0.0600607	0.0493479	0.1688206	0.2166511	0.1683721	0.1918452	-638235.898
16150000	0.3947616	0.2899747	0.1708555	0.1558993	0.1377898	0.0435515	0.0268097	0.0793654	0.0534938	0.2992922	0.2152222	0.1015223	0.3056833	-638238.122
16152000	0.3881824	0.2577049	0.1484604	0.1317791	0.1162308	0.0389434	0.0288383	0.0897187	0.0493258	0.2076743	0.1120817	0.1255353	0.1687242	-638240.859
16154000	0.3967683	0.2468945	0.1384783	0.1213567	0.1064306	0.0487147	0.0372993	0.0762779	0.0546689	0.2311574	0.1128411	0.2074477	0.1871888	-638237.663
16156000	0.3987550	0.2560128	0.1475913	0.1325604	0.1209447	0.0428078	0.0307394	0.0877588	0.0520759	0.2341898	0.1124533	0.1256635	0.1547425	-638238.815
16158000	0.4086236	0.2572299	0.1380851	0.1215424	0.1085385	0.0459887	0.0381733	0.0714749	0.0621471	0.2845706	0.1141399	0.2690059	0.2141012	-638239.198
16160000	0.3950289	0.2583805	0.1501374	0.1352772	0.1189427	0.0483755	0.0292461	0.0587626	0.0475765	0.2275557	0.1050159	0.0857795	0.2362985	-638238.278
16162000	0.4074180	0.2388154	0.1261130	0.1093025	0.0907422	0.0472341	0.0318169	0.0755102	0.0560063	0.2575166	0.0948908	0.1439132	0.1128436	-638238.349
16164000	0.3892695	0.2484330	0.1144964	0.1045052	0.0912446	0.0343675	0.0197720	0.0988166	0.0639498	0.2888429	0.1349922	0.2951038	0.1759720	-638238.910
16166000	0.3990853	0.2721873	0.1467105	0.1332290	0.1183975	0.0437862	0.0307998	0.0691063	0.0451187	0.1973144	0.1703086	0.1547005	0.1791603	-638237.511
16168000	0.4037988	0.2483349	0.1399528	0.1227509	0.1105047	0.0372339	0.0242749	0.0881512	0.0512030	0.2517432	0.1651181	0.0975709	0.1123799	-638232.337
16170000	0.4013200	0.2491785	0.1357660	0.1220192	0.1049022	0.0491145	0.0314998	0.0625391	0.0526831	0.2078166	0.3840879	0.2327798	0.1752532	-638242.810
16172000	0.3901424	0.2406824	0.1400626	0.1253417	0.1102213	0.0423157	0.0286237	0.0904474	0.0516658	0.3132164	0.1832601	0.2329385	0.2416385	-638233.334
16174000	0.3868857	0.2506136	0.1449634	0.1332100	0.1124963	0.0423228	0.0319354	0.0908447	0.0469542	0.2034133	0.2151230	0.0506626	0.1287135	-638243.012
16176000	0.3959778	0.2429484	0.1405762	0.1226460	0.1154538	0.0457379	0.0309347	0.0840396	0.0500788	0.2647712	0.1970032	0.0915716	0.1619183	-638236.842
16178000	0.4053025	0.2745153	0.1346413	0.1206837	0.1080507	0.0372796	0.0272847	0.0710920	0.0622124	0.2176275	0.1011335	0.1490504	0.1513207	-638239.160
16180000	0.3908947	0.2513493	0.1216104	0.1057741	0.0928773	0.0468929	0.0366473	0.1049860	0.0493396	0.2490645	0.2214662	0.3970274	0.1409061	-638237.797
16182000	0.4062370	0.2343911	0.1328070	0.1205379	0.1076985	0.0424118	0.0302754	0.0794666	0.0534702	0.2897825	0.0815994	0.1505012	0.1118093	-638249.537
16184000	0.3901063	0.2392156	0.1254635	0.1103616	0.1025062	0.0350802	0.0220873	0.1052965	0.0666785	0.2569166	0.3710852	0.1290631	0.1710544	-638231.959
16186000	0.3732901	0.2990762	0.1535208	0.1363142	0.1214145	0.0595743	0.0381277	0.0632507	0.0454791	0.2080977	0.1268534	0.1170297	0.2749987	-638242.472
16188000	0.3876430	0.2435713	0.1186272	0.1055973	0.0968219	0.0301940	0.0187018	0.0987340	0.0779136	0.2899646	0.1251813	0.3517829	0.2197662	-638236.132
16190000	0.3901373	0.2580401	0.1176805	0.1050250	0.0917770	0.0390937	0.0236434	0.0773718	0.0686793	0.2904644	0.1505146	0.1034512	0.1362475	-638242.801
16192000	0.3978053	0.2465493	0.1056136	0.0937602	0.0840452	0.0315040	0.0193859	0.0981686	0.0603133	0.3404121	0.1584020	0.1901510	0.2964476	-638247.344
16194000	0.3875743	0.2540615	0.1221331	0.1107677	0.0970250	0.0440747	0.0325892	0.0705372	0.0636050	0.3270080	0.1227737	0.3176027	0.1693233	-638236.098
16196000	0.3662531	0.2614885	0.1469400	0.1332619	0.1231324	0.0433767	0.0288777	0.0741662	0.0488502	0.2277599	0.0924610	0.0735000	0.2394835	-638245.739
16198000	0.3945633	0.2402408	0.1277136	0.1166833	0.1040532	0.0499815	0.0396568	0.0649142	0.0571098	0.2458954	0.1171633	0.1857062	0.1230620	-638242.103
16200000	0.4018734	0.2317761	0.1223923	0.1076577	0.0944186	0.0346343	0.0239116	0.0882581	0.0583277	0.3314652	0.0682317	0.1147659	0.1598853	-638237.183
16202000	0.3967946	0.2542844	0.1246654	0.1051995	0.0966609	0.0459445	0.0367527	0.0835714	0.0571124	0.2826401	0.1495794	0.1195238	0.2597155	-638243.083
16204000	0.3971086	0.2663659	0.1041126	0.0950871	0.0838745	0.0445577	0.0278639	0.0767293	0.0544012	0.3210476	0.1885229	0.1705529	0.4777302	-638238.431
16206000	0.3588184	0.2603379	0.1149830	0.1001122	0.0848397	0.0374281	0.0266417	0.0716631	0.0660995	0.2757782	0.1610466	0.1432808	0.1830238	-638252.652
16208000	0.3794336	0.2558987	0.1590412	0.1423875	0.1185561	0.0394164	0.0294075	0.0705864	0.0529495	0.1847573	0.1996794	0.1494709	0.2010714	-638240.574
16210000	0.4003122	0.2475270	0.1398440	0.1261466	0.1141259	0.0354079	0.0266408	0.0870796	0.0602656	0.3151974	0.2375980	0.1474226	0.2569125	-638241.875
16212000	0.4004993	0.2459999	0.1490800	0.1290501	0.1144887	0.0404688	0.0282084	0.0689716	0.0552131	0.2924269	0.2098501	0.0817403	0.0918484	-638237.834
16214000	0.3972179	0.2527978	0.1501177	0.1341113	0.1170767	0.0478008	0.0294838	0.0739423	0.0495025	0.2406756	0.2826791	0.1041428	0.2455736	-638233.854
16216000	0.3989109	0.2609134	0.1534606	0.1315914	0.1181731	0.0426107	0.0313062	0.0681300	0.0458341	0.2454112	0.1331932	0.1706998	0.2603214	-638237.637
16218000	0.3988630	0.2487742	0.1614679	0.1473635	0.1366420	0.0401122	0.0246676	0.0688685	0.0601172	0.2559171	0.1569142	0.1040242	0.1493129	-638240.856
16220000	0.3886683	0.2432495	0.1416655	0.1219050	0.1073267	0.0429411	0.0282584	0.0747283	0.0521024	0.2355915	0.1826393	0.0975144	0.2781603	-638239.371
16222000	0.3687016	0.2548627	0.1317120	0.1099639	0.0924113	0.0420445	0.0249593	0.0821301	0.0572191	0.2239006	0.1968634	0.2754651	0.2951497	-638245.921
16224000	0.4024468	0.2492788	0.1183318	0.1082345	0.0923684	0.0313386	0.0225940	0.0883245	0.0799527	0.2561824	0.1306204	0.1840488	0.2102674	-638241.533
16226000	0.3987237	0.2532477	0.1395990	0.1290467	0.1191880	0.0445919	0.0336478	0.0774432	0.0506030	0.2419083	0.1367929	0.2294297	0.2751604	-638237.655
16228000	0.4051688	0.2541788	0.1254180	0.1108346	0.0926395	0.0457652	0.0345443	0.0668444	0.0516187	0.2998931	0.1873506	0.0840512	0.1526261	-638241.986
16230000	0.3970052	0.2509370	0.1236387	0.1065432	0.0892532	0.0345525	0.0216021	0.0875327	0.0499986	0.2646305	0.3478252	0.1081965	0.1030190	-638238.663
16232000	0.3875124	0.2509993	0.1282201	0.1116746	0.0971962	0.0447867	0.0297436	0.0756758	0.0574086	0.2643032	0.1449571	0.1606552	0.1479863	-638233.085
16234000	0.3986134	0.2534994	0.1444855	0.1315992	0.1208623	0.0488797	0.0329354	0.0604684	0.0488488	0.2438383	0.1859911	0.0762523	0.2739774	-638236.406
16236000	0.3977350	0.2464169	0.1355490	0.1230918	0.1096533	0.0322166	0.0230500	0.0926254	0.0573420	0.1950702	0.1344724	0.2297841	0.2624142	-638238.942
16238000	0.4038517	0.2479896	0.1595767	0.1338396	0.1245118	0.0422860	0.0302959	0.0972271	0.0505797	0.2853189	0.3167146	0.0883738	0.3640593	-638238.696
16240000	0.4030874	0.2489439	0.1575435	0.1385620	0.1102798	0.0573497	0.0405499	0.0597931	0.0410998	0.2307498	0.1912802	0.2098924	0.1837027	-638242.778
16242000	0.3992618	0.2305207	0.1353441	0.1215205	0.1092672	0.0425940	0.0344201	0.0759603	0.0710362	0.2518982	0.1140251	0.3096135	0.1498203	-638245.664
16244000	0.3966176	0.2553361	0.1657787	0.1451288	0.1324925	0.0374882	0.0275928	0.0757345	0.0501499	0.2418322	0.2250092	0.1286571	0.1486589	-638231.616
16246000	0.3787124	0.2555166	0.1578211	0.1454932	0.1298411	0.0559352	0.0439210	0.0826609	0.0571953	0.2129510	0.2199107	0.1720389	0.3123484	-638239.470
16248000	0.3843215	0.2555343	0.1491921	0.1326620	0.1214810	0.0460670	0.0333688	0.0644673	0.0544102	0.2472080	0.2109875	0.1382491	0.1526601	-638234.362
16250000	0.3873964	0.2846013	0.1305249	0.1043701	0.0962434	0.0379364	0.0289806	0.0654741	0.0556432	0.2406910	0.2411028	0.0975771	0.1917259	-638234.595
16252000	0.4071892	0.2470265	0.1088037	0.0987847	0.0826239	0.0353491	0.0240536	0.0740739	0.0668194	0.2147910	0.1250556	0.1422558	0.2445977	-638242.155
16254000	0.3950908	0.2416400	0.1489141	0.1298594	0.1085681	0.0583832	0.0405748	0.0665605	0.0408486	0.2580356	0.2643606	0.3068314	0.1913528	-638238.064
16256000	0.3955813	0.2517648	0.1560350	0.1363572	0.1201551	0.0568976	0.0426378	0.0624295	0.0580929	0.2759229	0.1291455	0.2911445	0.3781172	-638242.897
16258000	0.4043303	0.2578583	0.1537792	0.1357002	0.1201931	0.0470402	0.0297799	0.0788421	0.0518687	0.1978574	0.1243887	0.0991130	0.2415034	-638236.853
16260000	0.3896912	0.2462440	0.1351943	0.1141243	0.1025098	0.0408726	0.0275840	0.0738721	0.0548590	0.2622290	0.0801156	0.0816942	0.1627125	-638232.479
16262000	0.4150141	0.2465441	0.1233073	0.1091015	0.0994236	0.0414638	0.0250764	0.0824763	0.0509672	0.2393401	0.0801948	0.1098242	0.3158816	-638244.454
16264000	0.3854791	0.2543748	0.1429979	0.1299741	0.1120060	0.0436266	0.0345027	0.0865808	0.0546395	0.2042283	0.2681198	0.1135203	0.0726775	-638230.204
16266000	0.3895871	0.2573390	0.1459931	0.1333469	0.1205256	0.0401901	0.0292111	0.0686113	0.0631170	0.2060354	0.1672649	0.1434064	0.1622646	-638235.486
16268000	0.3895204	0.2469767	0.1370882	0.1259565	0.1151628	0.0358306	0.0287629	0.0951560	0.0565838	0.3178653	0.3350266	0.1686894	0.4804503	-638241.073
16270000	0.3972880	0.2524059	0.1500886	0.1307176	0.1142500	0.0526156	0.0341737	0.0644834	0.0517042	0.1923792	0.1921686	0.2220488	0.3742376	-638244.473
16272000	0.3665251	0.2459338	0.1537124	0.1345996	0.1244007	0.0577380	0.0454289	0.0775791	0.0515726	0.2238604	0.1697875	0.0730947	0.2460987	-638242.711
16274000	0.3982500	0.2624037	0.1367828	0.1223925	0.1125351	0.0423977	0.0313745	0.0800151	0.0521311	0.2834650	0.1663524	0.2257994	0.2142953	-638250.208
16276000	0.4105272	0.2491613	0.1509476	0.1343219	0.1156757	0.0502664	0.0369515	0.0663405	0.0503632	0.2514531	0.0642118	0.1493329	0.1644343	-638248.595
16278000	0.3623250	0.2492197	0.1640702	0.1462554	0.1338620	0.0468074	0.0327904	0.0742806	0.0579433	0.2090163	0.1348046	0.1585174	0.3775536	-638239.815
16280000	0.4027665	0.2591475	0.1266523	0.1140464	0.0995653	0.0466369	0.0361579	0.0884305	0.0529563	0.2409330	0.0969967	0.2447482	0.3107654	-638239.579
16282000	0.3805715	0.2186178	0.1191986	0.1083702	0.0963781	0.0447250	0.0275153	0.0797374	0.0586650	0.2863568	0.1205016	0.2358416	0.1999512	-638231.812
16284000	0.3686328	0.2670702	0.1341694	0.1199053	0.1009172	0.0421658	0.0299181	0.0695282	0.0445148	0.2466314	0.1703322	0.1489533	0.1574367	-638237.153
16286000	0.3761558	0.2488558	0.1431495	0.1293565	0.1151925	0.0470290	0.0310760	0.0698402	0.0667869	0.2874465	0.2666620	0.1359454	0.4919305	-638238.343
16288000	0.4031546	0.2608322	0.1364549	0.1232518	0.1135002	0.0383071	0.0231360	0.0969744	0.0578694	0.2324220	0.1475804	0.1211236	0.1213740	-638242.053
16290000	0.3879888	0.2635335	0.1472317	0.1329576	0.1227523	0.0441401	0.0322165	0.0752066	0.0516910	0.2009426	0.1454790	0.2671083	0.1149271	-638243.875
16292000	0.3969097	0.2514115	0.1587962	0.1398153	0.1183792	0.0551535	0.0385571	0.0640355	0.0416237	0.1853250	0.1862752	0.1711153	0.2140158	-638237.206
16294000	0.3961282	0.2696822	0.1614221	0.1463973	0.1330790	0.0570105	0.0434367	0.0687850	0.0429250	0.2256342	0.3107908	0.1139415	0.1501601	-638239.543
16296000	0.3669369	0.2543705	0.1411355	0.1285799	0.1157823	0.0467608	0.0297428	0.0707127	0.0486885	0.2856237	0.1545219	0.0940418	0.4383849	-638237.540
16298000	0.4006749	0.2456957	0.1461786	0.1341351	0.1244629	0.0540008	0.0319607	0.0647912	0.0671843	0.1981279	0.2661603	0.1814362	0.4428035	-638231.742
16300000	0.3930306	0.2506770	0.1369512	0.1234575	0.1068840	0.0439713	0.0306460	0.0759036	0.0561478	0.2419608	0.1000868	0.1417608	0.1596468	-638243.966
16302000	0.3845368	0.2698286	0.1329875	0.1177004	0.1031796	0.0404075	0.0259294	0.0647646	0.0511075	0.2587634	0.2312443	0.1063009	0.2163720	-638238.235
16304000	0.3992312	0.2359511	0.1181530	0.1059455	0.0939396	0.0483704	0.0342239	0.0893485	0.0686842	0.2392917	0.1265460	0.1163020	0.1000572	-638238.156
16306000	0.3885021	0.2596450	0.1345252	0.1182828	0.1029594	0.0387441	0.0270897	0.0808402	0.0475572	0.2826996	0.1361122	0.0888427	0.1636607	-638240.168
16308000	0.3992062	0.2502414	0.1340250	0.1236790	0.1128230	0.0387036	0.0269938	0.0844446	0.0636379	0.2159971	0.1188551	0.0775209	0.1624806	-638231.331
16310000	0.3997839	0.2369027	0.1122965	0.0941818	0.0852528	0.0353130	0.0275122	0.1027380	0.0712347	0.2745318	0.2211435	0.0905318	0.2356969	-638244.392
16312000	0.3974849	0.2752084	0.1532675	0.1348316	0.1238733	0.0427221	0.0296484	0.0714867	0.0557785	0.2594138	0.1893313	0.0917413	0.2742825	-638236.389
16314000	0.3951121	0.2640172	0.1426163	0.1283114	0.1077058	0.0440321	0.0313064	0.0817999	0.0543407	0.2069347	0.1059055	0.0974395	0.2108484	-638234.960
16316000	0.3930135	0.2500791	0.1502896	0.1370892	0.1224684	0.0457878	0.0286973	0.0752273	0.0475472	0.2785935	0.1172649	0.0563456	0.2062641	-638244.773
16318000	0.4192772	0.2580485	0.1372428	0.1245644	0.1114762	0.0469715	0.0298201	0.0659150	0.0506833	0.2513888	0.1981198	0.1570946	0.3532617	-638241.565
16320000	0.3999362	0.2842026	0.1684368	0.1411796	0.1222074	0.0463888	0.0347903	0.0690223	0.0613168	0.1729437	0.3376073	0.2514353	0.1996870	-638245.414
16322000	0.3852656	0.2552464	0.1580413	0.1407668	0.1322435	0.0476914	0.0325663	0.0740777	0.0567127	0.2675104	0.1735613	0.1536345	0.2499961	-638239.987
16324000	0.3900970	0.2515886	0.1420466	0.1291478	0.1164366	0.0432454	0.0311038	0.0675295	0.0568934	0.2327206	0.0649292	0.1223313	0.2205797	-638234.084
16326000	0.3770993	0.2353858	0.1146066	0.1015575	0.0897805	0.0416631	0.0275357	0.0850968	0.0584203	0.2571843	0.1103634	0.1234035	0.0999494	-638243.582
16328000	0.3753136	0.2497651	0.1172133	0.1007551	0.0911352	0.0348234	0.0263392	0.0766701	0.0811613	0.3298301	0.1203806	0.2244112	0.2357463	-638236.776
16330000	0.3971017	0.2621747	0.1368584	0.1264436	0.1128592	0.0353362	0.0238671	0.0847003	0.0531441	0.2755010	0.1319415	0.1413534	0.1243096	-638231.656
16332000	0.3988952	0.2572956	0.1666334	0.1488429	0.1303439	0.0430361	0.0269638	0.0702856	0.0520881	0.2971062	0.2468549	0.1446719	0.2852440	-638238.896
16334000	0.4005972	0.2422832	0.1611208	0.1454509	0.1309233	0.0380164	0.0256464	0.0833412	0.0443089	0.2081870	0.1562353	0.1469267	0.3081500	-638241.442
16336000	0.4059310	0.2606685	0.1468617	0.1312604	0.1181902	0.0521639	0.0393465	0.0680981	0.0515754	0.1941515	0.1402884	0.1911452	0.3894953	-638234.662
16338000	0.3967978	0.2701501	0.1528207	0.1303986	0.1140686	0.0409204	0.0276052	0.0790725	0.0534473	0.2049327	0.1844457	0.1699815	0.1425761	-638247.633
16340000	0.4084097	0.2665600	0.1336045	0.1195313	0.1081238	0.0476896	0.0317146	0.0791258	0.0433874	0.2540535	0.0910964	0.1666533	0.1183834	-638237.475
16342000	0.3944227	0.2535978	0.1206972	0.1029248	0.0921270	0.0293233	0.0216771	0.0843201	0.0712635	0.2834677	0.2174412	0.3697645	0.1509000	-638249.080
16344000	0.4006819	0.2476153	0.1566221	0.1303717	0.1164760	0.0320331	0.0228070	0.0735389	0.0613666	0.2462526	0.1247359	0.2121709	0.2903538	-638237.247
16346000	0.3965022	0.2567604	0.1369127	0.1186294	0.0999791	0.0445823	0.0310657	0.0837629	0.0619623	0.2820581	0.2189732	0.4719609	0.1868067	-638238.575
16348000	0.3840424	0.2900695	0.1744397	0.1570272	0.1366353	0.0534576	0.0349393	0.0514291	0.0484688	0.1735587	0.2555438	0.1310960	0.3332639	-638234.830
16350000	0.3895237	0.2637604	0.1662069	0.1459785	0.1237822	0.0498983	0.0316532	0.0645987	0.0463889	0.1786147	0.1844200	0.1137283	0.2746368	-638246.555
16352000	0.3754310	0.2578946	0.1438252	0.1294271	0.1148011	0.0581924	0.0379190	0.0711728	0.0522980	0.2637967	0.1693603	0.3239470	0.2430378	-638247.493
16354000	0.3838304	0.2439037	0.1442315	0.1278234	0.1162899	0.0460310	0.0327192	0.0779278	0.0487111	0.2355781	0.1253219	0.1304090	0.1222051	-638239.624
16356000	0.3996934	0.2588682	0.1576667	0.1444485	0.1306334	0.0457285	0.0340321	0.0705890	0.0574170	0.2367465	0.1601963	0.4696681	0.1616838	-638232.296
16358000	0.3894398	0.2357745	0.1519489	0.1385012	0.1285923	0.0475736	0.0365538	0.0816411	0.0550860	0.2056748	0.0890561	0.0712782	0.1709547	-638237.737
16360000	0.4074322	0.2502848	0.1530239	0.1374622	0.1247050	0.0453381	0.0291803	0.0711830	0.0589058	0.2962995	0.1263888	0.2070130	0.5071192	-638235.365
16362000	0.3845681	0.2453552	0.1333343	0.1227224	0.1065614	0.0513354	0.0387749	0.0748962	0.0689100	0.1976919	0.1015891	0.1599382	0.1153477	-638237.194
16364000	0.4153533	0.2543455	0.1515290	0.1352041	0.1218456	0.0457460	0.0317558	0.0702417	0.0534648	0.2361424	0.1149643	0.0612528	0.2487996	-638241.808
16366000	0.3882000	0.2495625	0.1371403	0.1255798	0.1121722	0.0406595	0.0299777	0.0837454	0.0590941	0.2542295	0.1725216	0.1806008	0.1217005	-638235.735
16368000	0.3976857	0.2428499	0.1335857	0.1198920	0.1069061	0.0384674	0.0275101	0.0741994	0.0612658	0.2336340	0.0664673	0.1897580	0.2121766	-638240.793
16370000	0.3966959	0.2441841	0.1468069	0.1297243	0.1156176	0.0377616	0.0278492	0.0784630	0.0458736	0.2865158	0.1115522	0.0960308	0.2364730	-638241.410
16372000	0.4030779	0.2532218	0.1369314	0.1240090	0.1111661	0.0520465	0.0386755	0.0672110	0.0502791	0.2183437	0.1271578	0.1374647	0.2272135	-638239.030
16374000	0.4000428	0.2400488	0.1499853	0.1341442	0.1186448	0.0462110	0.0313356	0.0686181	0.0502595	0.2266293	0.0908020	0.0919811	0.1377971	-638241.866
16376000	0.4070427	0.2624982	0.1526266	0.1422048	0.1217406	0.0542602	0.0347427	0.0757230	0.0537092	0.1861307	0.1803288	0.1916084	0.3934066	-638238.227
16378000	0.3584144	0.2621029	0.1486220	0.1363072	0.1253477	0.0453512	0.0259201	0.0734330	0.0541330	0.2247668	0.3436215	0.1762224	0.3240692	-638234.761
16380000	0.3860590	0.2562302	0.1207262	0.1068865	0.0947154	0.0406879	0.0239257	0.0789351	0.0686243	0.2148382	0.1333556	0.1525748	0.3402881	-638236.726
16382000	0.3892582	0.2264437	0.1392077	0.1275235	0.1167489	0.0449441	0.0323430	0.0914695	0.0630756	0.2745415	0.3162700	0.1162046	0.2054373	-638243.668
16384000	0.4026359	0.2561624	0.1258385	0.1134800	0.1049381	0.0365091	0.0230575	0.0912032	0.0548412	0.3525203	0.1981802	0.1416511	0.3652681	-638237.077
16386000	0.4021525	0.2563869	0.1389292	0.1158677	0.0973349	0.0589769	0.0394089	0.0708973	0.0481723	0.2306946	0.1544932	0.3533328	0.2543685	-638241.749
16388000	0.4055764	0.2298228	0.1447971	0.1332264	0.1190761	0.0414130	0.0288139	0.0747677	0.0567112	0.2503319	0.1237752	0.1528604	0.2161648	-638240.783
16390000	0.3927927	0.2624731	0.1388421	0.1265470	0.1131463	0.0390331	0.0306276	0.0749194	0.0487844	0.2563122	0.2005245	0.1192692	0.1856029	-638241.548
16392000	0.4015976	0.2473537	0.1467097	0.1332729	0.1173193	0.0444780	0.0335306	0.0681677	0.0635041	0.2494120	0.1533816	0.1325279	0.1925157	-638239.381
16394000	0.3908582	0.2602675	0.1554825	0.1341696	0.1256812	0.0459102	0.0359384	0.0735671	0.0649459	0.2321587	0.1353307	0.1541449	0.2010337	-638236.026
16396000	0.4038262	0.2606343	0.1310680	0.1214367	0.1115083	0.0446176	0.0328074	0.0778100	0.0608250	0.3160556	0.1603619	0.1167118	0.1712724	-638240.966
16398000	0.4062087	0.2392438	0.1285687	0.1183609	0.1056685	0.0388640	0.0220405	0.0720866	0.0552571	0.2501879	0.1470149	0.0668379	0.2000867	-638239.642
16400000	0.3910340	0.2551644	0.1482254	0.1295660	0.1166302	0.0464515	0.0282549	0.0791356	0.0551523	0.2431697	0.1160130	0.1321219	0.2284151	-638238.740
16402000	0.3952033	0.2466088	0.1505484	0.1388272	0.1194802	0.0496418	0.0307706	0.0836697	0.0521826	0.2487809	0.1014446	0.1091821	0.2173271	-638239.126
16404000	0.3437051	0.2733725	0.1343584	0.1200686	0.1057434	0.0483952	0.0285333	0.0850590	0.0655403	0.2354942	0.1718931	0.3425879	0.2191478	-638235.413
16406000	0.3925030	0.2887581	0.1402421	0.1272564	0.1132148	0.0417676	0.0225485	0.0609174	0.0561821	0.2286985	0.3119286	0.1421426	0.3794847	-638240.572
16408000	0.3903475	0.2646211	0.1646528	0.1459462	0.1283066	0.0518122	0.0325005	0.0748134	0.0479121	0.1983620	0.1082528	0.1536242	0.3241612	-638244.820
16410000	0.3942407	0.2435249	0.1488729	0.1293653	0.1178332	0.0439789	0.0249596	0.0894503	0.0554280	0.2564932	0.4182973	0.1530048	0.2672550	-638234.996
16412000	0.3801614	0.2594480	0.1276413	0.1147219	0.1016703	0.0486640	0.0307483	0.0668777	0.0537483	0.2346848	0.1702492	0.2378290	0.2349254	-638235.504
16414000	0.4049879	0.2497991	0.1192023	0.1077919	0.0951241	0.0507027	0.0341216	0.0756793	0.0522136	0.2222876	0.2052149	0.0744441	0.2935678	-638239.554
16416000	0.3932848	0.2463545	0.1214301	0.1071054	0.0959808	0.0388764	0.0245097	0.0923686	0.0645981	0.2548916	0.0952405	0.1185670	0.1377589	-638241.172
16418000	0.3821343	0.2469519	0.1400359	0.1193760	0.1034670	0.0369469	0.0267435	0.0746114	0.0629808	0.2978771	0.1290788	0.1642721	0.1750591	-638238.680
16420000	0.4074242	0.2757159	0.1283174	0.1179180	0.0964048	0.0332088	0.0222522	0.0845360	0.0800994	0.2450156	0.2135011	0.1645362	0.1593798	-638236.148
16422000	0.3741194	0.2493724	0.1370148	0.1282463	0.1143778	0.0501918	0.0367650	0.0811202	0.0606292	0.2117423	0.2316368	0.1368721	0.1176812	-638233.331
16424000	0.3798006	0.2527017	0.1261433	0.1072607	0.0957062	0.0388071	0.0271344	0.0852395	0.0578750	0.2826754	0.1327712	0.1753540	0.2177639	-638243.801
16426000	0.3980972	0.2514095	0.1320658	0.1116304	0.1002032	0.0417358	0.0278284	0.0793458	0.0539913	0.2142212	0.1066025	0.1326540	0.1449920	-638241.926
16428000	0.4043647	0.2486819	0.1364385	0.1145795	0.1002550	0.0445032	0.0312569	0.0766387	0.0577385	0.2353258	0.3473945	0.1386292	0.1238156	-638240.305
16430000	0.3964122	0.2475215	0.1240960	0.1149646	0.1001804	0.0435834	0.0352780	0.0770019	0.0721270	0.2427984	0.1426299	0.1851982	0.2122391	-638240.112
16432000	0.4140767	0.2541035	0.1520277	0.1385090	0.1244244	0.0486780	0.0368772	0.0658325	0.0473022	0.2583240	0.2543079	0.1446236	0.1270061	-638251.552
16434000	0.4001587	0.2422855	0.1407683	0.1253204	0.1161044	0.0426051	0.0289943	0.0689246	0.0473989	0.2684126	0.1698969	0.1396655	0.1549857	-638247.020
16436000	0.4015873	0.2506732	0.1432189	0.1356397	0.1230886	0.0555093	0.0341483	0.0843866	0.0478699	0.2486607	0.1872982	0.1970174	0.3829618	-638236.495
