Gen	t_n8	t_n9	t_n10	t_n11	t_n12	t_n13	mu1	mu2	mu3	sigma2_1	sigma2_2	sigma2_3	lnL
11270000	1.0023247	0.9669423	0.9165976	0.8453304	0.5933323	0.8113501	0.0167228	0.0129154	0.1013492	0.4532267	0.5412630	0.3678332	-2128001.342
11272000	1.0593117	0.9874983	0.9422744	0.8771485	0.5707132	0.8362691	0.0214390	0.0142971	0.1128255	0.5692114	0.4670678	0.4984717	-2128002.381
11274000	1.0957493	1.0598294	0.8983894	0.8345515	0.4772272	0.7937680	0.0152186	0.0107837	0.0708450	1.1400318	0.5125704	0.6935639	-2128001.106
11276000	1.0790124	0.9737268	0.9010429	0.8214343	0.5676245	0.7278887	0.0180322	0.0091639	0.0682337	0.5763689	0.3239029	0.7277999	-2128011.830
11278000	1.0881044	0.9812592	0.9361565	0.8880606	0.6510197	0.6342128	0.0124453	0.0100321	0.1227036	0.3566214	0.3095474	0.5096050	-2128004.058
11280000	1.0974502	0.9521575	0.8782887	0.8124564	0.6302014	0.7358027	0.0145447	0.0114372	0.0956048	0.3076262	0.4101190	0.3081261	-2128001.973
11282000	1.0818869	0.9883989	0.9300644	0.8665321	0.6777185	0.7077446	0.0161138	0.0144318	0.1016239	0.5020511	0.5603371	0.4792075	-2128007.643
11284000	1.1027157	0.9716429	0.8951143	0.8177170	0.6552682	0.7559279	0.0191204	0.0100091	0.0971962	0.4725834	0.5057305	0.5553741	-2128005.454
11286000	1.0884488	0.9773364	0.9259307	0.8378408	0.5468160	0.8428590	0.0140139	0.0110384	0.1105074	0.2267057	0.7604452	0.5145775	-2128001.804
11288000	1.0834663	1.0113764	0.9497171	0.8675663	0.5766530	0.7281380	0.0174056	0.0074375	0.0691384	0.5326459	0.3867263	0.3951904	-2128012.513
11290000	1.0988108	1.0551144	0.9747766	0.9450259	0.5903927	0.7246720	0.0159551	0.0093761	0.1199873	0.3640969	0.3692200	0.4502634	-2128000.814
11292000	0.9920327	0.9915316	0.9411650	0.8546279	0.6039014	0.6190473	0.0145295	0.0111992	0.0809358	0.4207698	0.6721980	0.3505691	-2128004.238
11294000	1.1159733	0.9748863	0.8858016	0.7796781	0.5733192	0.6542274	0.0146343	0.0092216	0.0715539	0.3347207	0.2845896	0.4507959	-2128006.115
11296000	1.0583410	0.9632818	0.8885416	0.8350795	0.5854966	0.5152005	0.0260174	0.0097658	0.0983377	0.7079047	0.3334783	0.5001833	-2128004.520
11298000	1.0922202	0.9988597	0.9370363	0.8059258	0.5620840	0.7791778	0.0238205	0.0088604	0.0849955	0.8413880	0.5187809	0.2065853	-2127999.580
11300000	1.0840229	0.9458747	0.9025815	0.8509842	0.6582800	0.6728027	0.0289999	0.0153972	0.0988716	0.4943161	0.2901777	0.5737497	-2128016.297
11302000	1.0844058	1.0752168	0.9692902	0.8659287	0.6018315	0.6775556	0.0133752	0.0091984	0.0616790	0.4616940	0.3820320	0.2923668	-2128013.501
11304000	1.0267475	0.9865663	0.9423969	0.8807841	0.6458172	0.6653500	0.0152853	0.0180772	0.1030799	0.2834251	0.6127512	0.3134005	-2128003.508
11306000	1.0066771	1.0009102	0.9614924	0.8967484	0.7693224	0.6479256	0.0155967	0.0083680	0.0835435	0.4006408	0.2827653	0.5615527	-2128006.880
11308000	1.0435971	1.0032583	0.9663270	0.9196399	0.7082359	0.6636837	0.0176114	0.0096928	0.0867082	0.6136728	0.3515045	0.8400470	-2128001.961
11310000	1.0996769	1.0176596	0.9843530	0.9058655	0.6740018	0.6275496	0.0200743	0.0093700	0.0876022	0.4557178	0.2776573	0.3190735	-2128002.760
11312000	1.0962216	1.0613278	1.0066937	0.9686405	0.7783344	0.6170610	0.0217272	0.0109394	0.1003526	0.4679977	0.3450389	0.3174918	-2128006.226
11314000	1.0686675	1.0020521	0.9178969	0.8607693	0.6845637	0.7528329	0.0197882	0.0113715	0.1125799	0.4030074	0.6018893	0.2777702	-2128008.630
11316000	1.0848309	0.9869237	0.9177420	0.8490849	0.6644932	0.7025804	0.0250167	0.0088821	0.1129751	0.4902511	0.3571549	0.4618083	-2128008.888
11318000	1.0823650	0.9722639	0.9179340	0.8627157	0.7189968	0.7405384	0.0218686	0.0085266	0.0904599	0.4826257	0.2881755	0.5365903	-2128007.609
11320000	1.0702119	0.9533365	0.9090408	0.8800752	0.7345886	0.5709204	0.0223824	0.0109413	0.0834312	0.5325061	0.3208171	0.4453133	-2128012.010
11322000	1.0694971	1.0084422	0.8850517	0.7861034	0.6952756	0.7879707	0.0184936	0.0106343	0.0915641	0.3929072	0.3840313	0.6348953	-2128004.803
11324000	1.0917409	0.9886990	0.9363247	0.8621690	0.6787516	0.6939936	0.0211649	0.0092539	0.0996904	0.7666312	0.2647259	0.7048692	-2128006.080
11326000	1.1019060	1.0106879	0.9099652	0.8636690	0.5887183	0.6227500	0.0167232	0.0112934	0.1083168	0.7325421	0.3942672	0.6149032	-2128011.863
11328000	1.0148914	1.0135678	0.9454521	0.8934985	0.6138443	0.7195187	0.0171109	0.0093168	0.0845213	0.2909352	0.3474868	0.5149946	-2128013.669
11330000	1.0594770	0.9997117	0.9560019	0.8338317	0.6188420	0.7029731	0.0147277	0.0082441	0.1071647	0.3271840	0.4541519	0.2931681	-2128015.249
11332000	1.0795455	0.9587262	0.9040909	0.8463613	0.6955491	0.7327422	0.0275617	0.0094848	0.1549786	0.5491107	0.3243825	0.9003321	-2128019.166
11334000	1.0756635	0.9515525	0.8841326	0.8089297	0.6850518	0.6794469	0.0148465	0.0157859	0.0805458	0.3542504	0.2606481	0.5382747	-2128006.952
11336000	1.0643606	0.9988338	0.9508044	0.9054205	0.6842899	0.6696593	0.0151223	0.0071858	0.1332145	0.3697100	0.3376345	0.5984132	-2128004.572
11338000	1.0673321	1.0012664	0.9623716	0.8980619	0.8043787	0.6401584	0.0302933	0.0152868	0.1048423	0.9473615	0.4080140	0.6160906	-2128007.127
11340000	1.0693610	0.9633928	0.9238508	0.7655362	0.5728458	0.6193770	0.0212566	0.0127977	0.1104962	0.6915727	0.3597503	0.5251686	-2128014.487
11342000	1.0915474	0.9708044	0.8420429	0.7995399	0.6484923	0.6030763	0.0169517	0.0105366	0.0880846	0.2924002	0.2809639	0.4750256	-2128010.636
11344000	1.0704891	0.9980346	0.9379887	0.8752487	0.5475024	0.5137500	0.0133481	0.0114628	0.0711869	0.6598444	0.4619183	0.8466671	-2128003.794
11346000	1.0991595	0.9529316	0.8703814	0.8067501	0.5033650	0.6757636	0.0283759	0.0152566	0.1023593	0.5351195	0.4877731	0.4201611	-2128013.917
11348000	1.1054834	1.0356736	0.9479724	0.9057190	0.6234606	0.7970280	0.0147144	0.0104485	0.0613169	0.5186916	1.1979175	0.4018231	-2128004.931
11350000	1.0751886	0.9741276	0.9220842	0.8534063	0.7074246	0.6000344	0.0184856	0.0151861	0.1000533	0.6366838	0.3309518	0.3913794	-2128007.437
11352000	1.0679926	0.9786494	0.9465557	0.8737980	0.5831808	0.6661854	0.0197122	0.0111975	0.1066926	0.3341092	0.3921254	0.4359900	-2128002.856
11354000	1.0870483	0.9628583	0.9178854	0.8675933	0.6763937	0.7321128	0.0293375	0.0135709	0.1635637	0.4525772	0.3678286	0.5312034	-2128008.229
11356000	1.0754213	0.9622779	0.9021234	0.7827363	0.4710305	0.7552508	0.0219849	0.0082994	0.1072960	0.6127803	0.4906547	0.4482363	-2128004.541
11358000	1.0757030	0.9609263	0.9037858	0.8424116	0.6358907	0.6672386	0.0180598	0.0110296	0.0648040	0.2549285	0.5716816	0.3547818	-2128009.876
11360000	1.0853792	0.9885931	0.9257958	0.8385305	0.6135618	0.5634094	0.0113733	0.0129327	0.1695828	0.4607847	0.7040617	0.5980967	-2128004.886
11362000	1.0962192	0.9896205	0.9321410	0.8959117	0.6408654	0.7889983	0.0207392	0.0090638	0.0923786	0.4987175	0.4458083	0.3218218	-2128004.986
11364000	1.0807613	0.9328169	0.8908094	0.8283628	0.6632795	0.7532969	0.0233667	0.0119609	0.1354417	0.4322869	0.5656466	0.4610300	-2128009.317
11366000	1.0822166	1.0094701	0.9083203	0.8669688	0.7477903	0.7189611	0.0172785	0.0087589	0.1075800	0.4289320	0.4463465	0.5841853	-2128004.839
11368000	1.0615791	0.9751823	0.9042712	0.8684712	0.7355900	0.6896996	0.0124291	0.0112233	0.0715592	0.6026198	0.3518214	0.3922788	-2128011.769
11370000	1.0144298	0.9647607	0.9292608	0.8971726	0.7826795	0.7198091	0.0188258	0.0092512	0.1030291	0.3418581	0.3315824	0.4533779	-2128008.854
11372000	1.0992469	1.0206400	0.8323206	0.8013435	0.6660513	0.8031699	0.0272237	0.0096598	0.0952505	0.5886608	0.3069035	0.5088076	-2128010.746
11374000	1.0743884	0.9635542	0.8913661	0.7906190	0.5963662	0.7380264	0.0146942	0.0126599	0.1247093	0.3155760	0.6911361	0.8374652	-2128013.101
11376000	1.0783412	0.9564771	0.8452599	0.8173325	0.6531038	0.7550530	0.0398089	0.0079107	0.1189181	1.0882582	0.2846654	0.4699140	-2128003.968
11378000	1.0617752	0.9778232	0.8810568	0.8228397	0.6561316	0.7270134	0.0193346	0.0125365	0.0859939	0.6000026	0.4595431	1.1295715	-2128006.266
11380000	1.0836984	0.9518000	0.9230248	0.8968888	0.6300213	0.6233158	0.0232135	0.0135595	0.1268749	0.4571579	0.5136375	0.8050140	-2128007.774
11382000	1.0265010	0.9620706	0.8826711	0.8250787	0.6509944	0.8065041	0.0204766	0.0098332	0.1156735	0.5363513	0.4089729	0.4282830	-2128013.073
11384000	1.0934616	0.9852540	0.9359272	0.8638229	0.6090371	0.6445249	0.0135925	0.0068380	0.0701486	0.4277557	0.3346130	0.3493834	-2128008.583
11386000	1.0663326	0.9847116	0.9181738	0.8575775	0.5719935	0.6951932	0.0219824	0.0086808	0.0926604	0.3030633	0.2366183	0.5046656	-2128012.998
11388000	1.0106632	0.9557195	0.8183591	0.7217687	0.6144080	0.5426486	0.0211575	0.0102904	0.0776508	0.7108575	0.6749123	0.7106230	-2128005.172
11390000	1.0253986	0.9495810	0.8685956	0.7984504	0.5415574	0.6292672	0.0258111	0.0102592	0.0837721	0.6531370	0.4600299	0.3927598	-2128010.376
11392000	1.0779952	0.9650147	0.9063668	0.8314408	0.6294776	0.7112085	0.0190914	0.0090753	0.0623765	0.4130280	0.4214137	0.5736963	-2128001.591
11394000	1.0917996	0.9203024	0.8613595	0.8432835	0.6548518	0.7034242	0.0244210	0.0118978	0.1202563	0.4074964	0.5848639	0.2923946	-2128005.900
11396000	1.0453845	0.9551965	0.8806948	0.8333285	0.5685034	0.6243030	0.0169283	0.0087872	0.1064669	0.3638956	0.3894786	0.3157530	-2128008.437
11398000	0.9908300	0.9536753	0.8907259	0.7773646	0.5167239	0.6858543	0.0225922	0.0080671	0.0896411	0.5406082	0.4490049	0.3797001	-2128003.689
11400000	1.0852181	0.9610898	0.9042693	0.7994444	0.5989256	0.5218407	0.0159078	0.0125104	0.0999473	0.5862845	0.4851465	0.4388329	-2128005.647
11402000	1.1020324	0.9808845	0.9266505	0.8858807	0.7195134	0.5190915	0.0207681	0.0127135	0.0729413	0.3285552	0.4485870	0.7183902	-2128008.529
11404000	1.0987530	1.0685539	1.0306093	0.9546939	0.7956153	0.4747879	0.0152390	0.0203880	0.0873327	0.3475562	0.7176943	0.3972597	-2128010.383
11406000	1.0965610	1.0269968	0.9670877	0.8978350	0.7642866	0.4979627	0.0186365	0.0121842	0.1114044	0.4375709	0.4195897	0.4658318	-2128015.492
11408000	1.0675248	1.0308414	0.9872178	0.9160441	0.6818939	0.7411735	0.0136889	0.0111524	0.0800399	0.4574543	0.4821540	0.3926109	-2128003.118
11410000	1.0330490	0.9982489	0.9448615	0.8222851	0.6593050	0.5699676	0.0195325	0.0108122	0.1065454	0.3476674	0.3297091	0.5156131	-2128007.174
11412000	1.0509809	1.0150712	0.9631681	0.9016915	0.6107178	0.8233307	0.0118801	0.0118073	0.1374868	0.5165891	0.7805694	0.3270740	-2128011.182
11414000	1.1042699	0.9752858	0.9169409	0.8671241	0.6754315	0.6394862	0.0277196	0.0140293	0.0900179	0.9042546	0.5992653	0.3090730	-2128010.923
11416000	1.0980531	0.9828572	0.9297299	0.8630511	0.5571942	0.5017873	0.0220573	0.0080519	0.0750403	0.5494127	0.2243243	0.3916103	-2128012.937
11418000	1.0873743	0.9597646	0.8582876	0.7829417	0.4768391	0.5458127	0.0237565	0.0082242	0.1030826	0.5041406	0.4294113	0.4869667	-2128011.372
11420000	1.0529091	0.9506080	0.8397159	0.7648196	0.5655066	0.6850198	0.0206011	0.0115112	0.1184090	0.2808310	0.4385550	0.8344403	-2128000.831
11422000	1.0496700	0.9345040	0.8673541	0.8221012	0.5820680	0.7074378	0.0165296	0.0090657	0.0943637	0.3880635	0.2738816	0.3533033	-2128007.691
11424000	1.0597394	1.0302159	0.9588583	0.8250961	0.6632507	0.5923463	0.0188744	0.0074510	0.0760754	0.4507562	0.4521902	0.3155855	-2128005.853
11426000	1.0309851	0.9861087	0.9188407	0.8537171	0.6790244	0.7024727	0.0167021	0.0101051	0.0871348	0.2565053	0.2553171	0.2470357	-2128006.713
11428000	1.0350520	0.9564594	0.9127924	0.8592000	0.7602291	0.6794710	0.0168830	0.0187617	0.1563894	0.6390056	0.7384486	0.7213680	-2128014.114
11430000	1.0290125	0.9456022	0.9048022	0.8542878	0.6598725	0.7388254	0.0184564	0.0133539	0.1053227	0.2070304	0.4821068	0.4299146	-2128008.444
11432000	1.0281983	0.9800057	0.8783695	0.8136356	0.6122569	0.7293669	0.0173063	0.0098553	0.1085044	0.3694253	0.4910787	0.3220589	-2128010.660
11434000	1.0510177	0.9489590	0.8724931	0.8352040	0.6665142	0.6435375	0.0178189	0.0102988	0.1585884	0.3474050	0.5099044	0.2824325	-2128004.495
11436000	1.0843868	0.9607534	0.9076426	0.8093962	0.6744460	0.7065965	0.0189229	0.0104307	0.0961096	0.4500833	0.4016357	0.2622415	-2128001.479
11438000	1.0944339	0.9546840	0.8723093	0.8057447	0.6344140	0.7223531	0.0226931	0.0122745	0.1765449	0.4524927	0.3918009	0.5595758	-2128005.787
11440000	1.0185981	0.9525486	0.8374828	0.7941778	0.6746956	0.6316377	0.0189033	0.0134990	0.0941552	0.3224736	0.7064407	0.7323623	-2128006.181
11442000	1.0475965	1.0091145	0.9598935	0.8112200	0.5209904	0.4569223	0.0167291	0.0085519	0.0951830	0.4933755	0.5168788	0.4589576	-2128000.486
11444000	1.0098592	0.9685832	0.8647873	0.7796386	0.5297496	0.7011969	0.0371037	0.0099009	0.0560345	0.8775020	0.5596223	0.3752221	-2128008.585
11446000	1.0120552	0.9770850	0.8821321	0.7834802	0.6177447	0.8038918	0.0196599	0.0088127	0.1175695	0.5250382	0.3761864	0.6383183	-2128007.180
11448000	1.0194766	0.9643824	0.9138135	0.8467451	0.5955829	0.8070483	0.0117495	0.0109538	0.1387243	0.2632984	0.4279833	0.6314606	-2128006.287
11450000	1.0907750	0.9800300	0.9127412	0.8131861	0.5889009	0.7064301	0.0184443	0.0087347	0.0870098	1.2147991	0.2738477	0.5988783	-2128006.929
11452000	1.0743411	0.9807265	0.9352650	0.8566610	0.6447701	0.4379410	0.0159074	0.0107722	0.1076797	0.3546434	0.4561986	0.3564057	-2128009.009
11454000	1.1074002	0.9854584	0.9450479	0.7874179	0.6675664	0.5825985	0.0249437	0.0133221	0.1004001	0.4122109	0.7445277	0.2832753	-2128010.491
11456000	1.0479526	0.9941512	0.9155921	0.8653839	0.6569844	0.4798994	0.0126414	0.0104257	0.0797341	0.2745200	0.2549938	0.4767871	-2128005.287
11458000	1.0652973	0.9597715	0.9268278	0.8416090	0.5992546	0.4929457	0.0229158	0.0112459	0.1228189	0.5333954	0.3406274	0.4913395	-2128006.873
11460000	1.0530115	0.9590966	0.9070399	0.8240344	0.6559673	0.6289261	0.0155935	0.0117381	0.1275747	0.1719450	0.2236509	0.6499026	-2128007.416
11462000	1.0931585	0.9911965	0.9162089	0.8091345	0.7228367	0.5640835	0.0182077	0.0126168	0.0854956	0.4412329	0.5354730	0.3831848	-2128002.829
11464000	1.0434533	0.9648862	0.9330843	0.8694757	0.6607091	0.5945491	0.0247392	0.0086107	0.1166810	0.4356440	0.4806700	0.5507232	-2128008.000
11466000	1.0764335	0.9981867	0.9797465	0.9196826	0.5733727	0.5652686	0.0187963	0.0112782	0.1085218	0.5910140	0.3026656	0.6322721	-2128002.209
11468000	1.0557600	1.0254166	0.9808014	0.9242086	0.6660456	0.6440150	0.0188924	0.0090911	0.1063938	0.5401332	0.3205197	0.4893857	-2128005.251
11470000	1.0998586	0.9538456	0.8868327	0.8204696	0.6558113	0.5984598	0.0201009	0.0103057	0.0951503	0.5647754	0.3742659	0.6602221	-2128004.993
11472000	1.0954757	0.9603890	0.8839101	0.7848338	0.5608882	0.7344482	0.0154388	0.0096378	0.1111921	0.7053988	0.4214698	0.5260297	-2128003.015
11474000	0.9942058	0.9590393	0.9374310	0.7797657	0.5010340	0.6173713	0.0225410	0.0107705	0.0866440	0.7210075	0.7367468	0.3999700	-2128009.056
11476000	1.0377910	1.0092939	0.9642479	0.8807681	0.6813714	0.8031195	0.0192427	0.0070052	0.1054966	0.3320387	0.6256069	0.3224222	-2128007.358
11478000	1.0788787	1.0645026	0.9779503	0.9084963	0.6375770	0.5859241	0.0207589	0.0146560	0.1244711	0.4132731	0.5856361	0.3716290	-2128004.981
11480000	1.0958906	1.0187318	0.9563121	0.9055809	0.5838987	0.6372419	0.0168328	0.0099727	0.0755231	0.3416987	0.4437269	0.4286721	-2128005.710
11482000	1.0850155	0.9780304	0.9202335	0.8576257	0.5949357	0.7478791	0.0210617	0.0102026	0.1015739	0.3820355	0.2088487	0.4341416	-2128002.561
11484000	1.0867264	0.9513980	0.8575497	0.8109322	0.6183674	0.8104320	0.0291991	0.0119585	0.0679807	0.5269893	0.4239371	0.4561325	-2128006.085
11486000	1.0991706	0.9761098	0.9094516	0.8583875	0.6120595	0.7158868	0.0164114	0.0157791	0.0917387	0.3047530	0.6524656	0.7542607	-2128008.776
11488000	1.0943940	0.9982280	0.9411806	0.8679673	0.6686100	0.7573568	0.0145495	0.0170993	0.0787142	0.2596156	0.5519776	0.3231757	-2128001.617
11490000	1.0401253	0.9990407	0.8702185	0.7779524	0.6118220	0.7373030	0.0310380	0.0247851	0.1037502	1.1946042	0.9519121	0.6610800	-2128008.452
11492000	1.0777354	0.9572692	0.8410342	0.7747798	0.6130334	0.6889385	0.0174530	0.0118425	0.0970647	0.3461721	0.3094372	0.4321636	-2128001.739
11494000	1.0802312	0.9501047	0.9098366	0.8906970	0.6676383	0.6632542	0.0171521	0.0077893	0.1685896	0.3297674	0.8185267	0.5846881	-2128007.740
11496000	1.0913325	0.9412111	0.9085907	0.8311247	0.5921778	0.7922606	0.0177732	0.0084839	0.1099801	0.4944519	0.3540258	0.2791177	-2128003.905
11498000	1.0348315	0.9568431	0.9077755	0.8629557	0.5775914	0.7763242	0.0199716	0.0145333	0.1140448	0.4045884	0.4131934	0.4996253	-2128006.088
11500000	1.0779307	1.0403636	0.9023019	0.8318992	0.4880655	0.6498103	0.0125660	0.0120373	0.0900887	0.4553445	0.9126027	0.6441972	-2128006.421
11502000	1.0794615	1.0356614	0.9794307	0.8911265	0.6913537	0.5129655	0.0155858	0.0115659	0.0888829	0.3187445	0.3646487	1.0292721	-2128006.489
11504000	1.0472015	0.9701859	0.9373605	0.8688595	0.6520263	0.5434311	0.0182456	0.0166592	0.1285361	0.6952378	0.5143988	0.5490244	-2128005.830
11506000	1.0732821	1.0403360	1.0020723	0.9110194	0.6817049	0.5784254	0.0167670	0.0157108	0.1147515	0.4843256	0.8019594	0.5190966	-2128021.511
11508000	1.0754407	1.0575455	0.9736732	0.8932131	0.7527035	0.8716917	0.0144319	0.0114419	0.0973299	0.4087262	0.3910612	0.3587413	-2128008.473
11510000	1.0760768	1.0427275	1.0033686	0.9271742	0.8270433	0.8750632	0.0159085	0.0111934	0.0820053	0.9206526	0.4660439	0.7233874	-2128025.158
11512000	1.0585204	1.0362420	1.0029139	0.9197362	0.6785706	0.8057217	0.0157631	0.0138430	0.1047816	0.4623421	1.0997614	0.6531222	-2128010.920
11514000	1.0951014	1.0458717	1.0211249	0.9287244	0.6808179	0.6989288	0.0323466	0.0112872	0.1164004	0.7952382	0.5089535	0.3655722	-2128001.527
11516000	1.0919972	1.0317466	0.9750132	0.9409478	0.8035543	0.7826294	0.0267275	0.0132144	0.0884805	0.5683864	0.4088267	0.9547847	-2128003.928
11518000	1.0934167	1.0314070	0.9998391	0.9634017	0.7225582	0.5722265	0.0216573	0.0109384	0.1355986	0.7237996	0.7475231	0.4500997	-2127998.978
11520000	1.0921422	1.0805150	1.0324682	0.9451943	0.6890993	0.7149808	0.0128601	0.0109150	0.1395592	0.3250195	0.5872076	0.5607681	-2128005.871
11522000	1.0512201	1.0017426	0.9782590	0.8997368	0.5456313	0.4814750	0.0117692	0.0100469	0.1011576	0.4132291	0.6116266	0.8137367	-2128012.807
11524000	1.0844313	1.0112751	0.9801196	0.9035239	0.5742710	0.5890636	0.0185931	0.0111625	0.0833199	0.5377561	0.3437428	0.6895525	-2128014.155
11526000	1.0173813	0.9655008	0.9191141	0.8681525	0.5982061	0.6761315	0.0170939	0.0098540	0.1090194	0.6023519	0.4513616	0.4551149	-2128007.054
11528000	1.0271305	0.9722664	0.8825667	0.7609641	0.4732756	0.6994293	0.0168365	0.0164252	0.0877694	0.6636793	0.4317454	0.4650674	-2128011.481
11530000	0.9693378	0.9537753	0.9091635	0.8228365	0.5802733	0.7954694	0.0203991	0.0111219	0.0925885	0.5792088	0.3319992	0.3632616	-2128004.889
11532000	1.0968521	0.9867263	0.8624518	0.7389899	0.5816148	0.6955797	0.0176902	0.0130073	0.1272282	0.5328686	0.5793901	0.6424096	-2128007.614
11534000	1.0844360	0.9463393	0.8845175	0.7767745	0.5506119	0.6613339	0.0184206	0.0150724	0.0859749	0.2897838	0.4803101	0.4585533	-2128005.567
11536000	1.0536612	1.0371203	0.9098866	0.8557199	0.6386515	0.5583125	0.0197567	0.0101362	0.1622546	0.5625337	0.2818991	1.1504653	-2128000.401
11538000	1.0135010	0.9795453	0.9319085	0.8826374	0.7081991	0.6287047	0.0168222	0.0128000	0.1039943	0.6780413	0.5940098	1.0567454	-2128014.523
11540000	1.0912900	1.0470190	0.9670294	0.9128944	0.5927975	0.5859682	0.0190723	0.0098631	0.0725543	0.5196576	0.6383932	0.3586211	-2128002.577
11542000	1.0855800	1.0721995	1.0110790	0.9366486	0.5345370	0.6000435	0.0203473	0.0097621	0.1015056	0.5700652	0.4007652	0.6137124	-2128001.425
11544000	1.0639942	0.9565426	0.9182688	0.8629674	0.7029213	0.7116115	0.0216498	0.0091750	0.1144745	0.5087159	0.4776899	0.3347591	-2128008.822
11546000	1.0001664	0.9550799	0.8986139	0.8428040	0.6592933	0.8077850	0.0198088	0.0122790	0.1253944	0.5049916	0.4180449	0.4764946	-2128009.808
11548000	1.0402530	0.9714305	0.9198676	0.8736764	0.6264430	0.7524097	0.0155853	0.0118853	0.0785587	0.6127782	0.4392170	0.3558697	-2128010.390
11550000	1.0098479	0.9612069	0.8903582	0.8549706	0.5585393	0.6384113	0.0323088	0.0201875	0.1947042	0.6861788	0.7947215	0.7686928	-2128015.370
11552000	1.0550177	0.9722893	0.8690249	0.7908444	0.5858077	0.5298849	0.0237155	0.0083740	0.0878642	0.6625346	0.5340707	0.3161919	-2128006.535
11554000	1.0578926	0.9640550	0.9263479	0.8476955	0.6650688	0.6145491	0.0217013	0.0135763	0.1128283	0.5563265	0.4385143	0.4558199	-2128008.037
11556000	1.0106400	0.9519540	0.8993227	0.8126268	0.5312084	0.6542823	0.0226750	0.0082423	0.1586986	0.6868078	0.2961855	0.8596832	-2128007.559
11558000	1.0298115	0.9572539	0.9121802	0.8703356	0.6485810	0.6026703	0.0421249	0.0115338	0.0800480	0.6928326	0.3855215	0.3506285	-2128002.302
11560000	1.0844130	1.0437762	0.9753350	0.9180146	0.7172184	0.7864709	0.0118674	0.0096007	0.0648276	0.3968752	0.9421501	0.3124184	-2128004.707
11562000	1.0731772	0.9572113	0.9067653	0.8550023	0.6755768	0.6759090	0.0235782	0.0102556	0.1588706	0.7483347	0.7974754	0.4635570	-2128004.986
11564000	1.0731050	0.9680880	0.9186013	0.8489881	0.5731088	0.7522254	0.0215119	0.0091286	0.1049591	0.7713065	0.3874975	0.3504641	-2128013.027
11566000	1.0137092	0.9558145	0.8815465	0.8217338	0.5199498	0.8225409	0.0255174	0.0143798	0.1205831	0.4244090	1.0013980	0.5555898	-2128004.807
11568000	0.9945795	0.9562836	0.8914133	0.8116103	0.6491097	0.7581404	0.0165705	0.0120339	0.0936148	0.4066686	0.2549592	0.2553473	-2128003.503
11570000	1.0158334	0.9646072	0.8843895	0.8187322	0.6428485	0.7115402	0.0139110	0.0310194	0.1188097	0.6472404	1.3715120	0.4889740	-2128008.717
11572000	1.0582807	0.9517599	0.9111515	0.8336650	0.6692640	0.6363472	0.0192355	0.0112536	0.0774952	0.3269230	0.4458262	0.3730293	-2128007.929
11574000	1.0882134	0.9583445	0.9242719	0.8605487	0.5695614	0.7057073	0.0165698	0.0123375	0.0999328	0.3379417	0.4781742	0.3318109	-2128011.803
11576000	1.0455026	1.0370115	0.9113977	0.8741957	0.5669069	0.6460888	0.0221685	0.0101029	0.0943908	0.3369692	1.2180869	0.4342038	-2128001.272
11578000	1.1068271	0.9980247	0.9368572	0.9023599	0.6726173	0.6951158	0.0153143	0.0097229	0.0903308	0.5206300	0.3026893	0.3906178	-2128007.068
11580000	1.0340741	0.9524658	0.8767981	0.8032085	0.6089750	0.6767444	0.0224425	0.0109036	0.0753704	0.4200701	0.2333175	0.2133836	-2128013.248
11582000	0.9737770	0.9588853	0.8508994	0.8143774	0.6255913	0.6846862	0.0187375	0.0141706	0.1157573	0.4097872	0.3843622	0.7559600	-2128007.977
11584000	0.9999084	0.9923527	0.9462406	0.8772397	0.6324684	0.7032069	0.0211663	0.0172847	0.0852701	0.3143332	0.4300813	0.6166563	-2128002.628
11586000	1.0753110	0.9990805	0.9453420	0.9074140	0.6337952	0.6343603	0.0175952	0.0103244	0.0949870	0.3760762	0.5104915	0.3319605	-2128009.062
11588000	1.0601373	1.0100368	0.9640991	0.9133515	0.6311137	0.7526141	0.0280923	0.0085456	0.0788311	1.0048560	0.5044608	0.4309070	-2128003.878
11590000	1.0481325	0.9655121	0.9161614	0.8425289	0.6752411	0.7051513	0.0216802	0.0121682	0.0857040	0.4284794	0.4512143	0.4418094	-2128004.513
11592000	1.0866410	0.9547477	0.9004482	0.8729801	0.5837148	0.7205820	0.0201724	0.0125914	0.0841421	0.4576672	0.4087446	0.5287414	-2128018.262
11594000	1.0807228	0.9778507	0.9322988	0.8790460	0.6812111	0.6884718	0.0243258	0.0110826	0.0909684	0.3358401	0.3095675	0.2358997	-2128007.423
11596000	1.0561838	0.9582852	0.9024755	0.8547926	0.6188771	0.6223326	0.0199088	0.0096708	0.1103077	0.4690029	0.3094055	0.4279196	-2128006.452
11598000	1.0150341	0.9521443	0.8835174	0.8241194	0.6243129	0.7201708	0.0217549	0.0145098	0.0913518	0.3310152	0.3397790	0.3196946	-2128011.328
11600000	1.0815048	0.9858513	0.8887875	0.7732812	0.6029317	0.7530827	0.0131859	0.0117302	0.0747451	0.3439449	0.5319005	0.4661109	-2128008.320
11602000	1.0655987	0.9926361	0.8848531	0.7935590	0.6093385	0.6631915	0.0217260	0.0131344	0.1615508	0.5782817	0.4478804	0.8040123	-2128008.707
