Gen	t_n9	t_n10	t_n11	t_n12	t_n13	t_n14	t_n15	mu1	mu2	mu3	sigma2_1	sigma2_2	sigma2_3	lnL
8985000	0.4059584	0.2495023	0.1290602	0.1086964	0.0958732	0.0502563	0.0392033	0.0838311	0.0516743	0.2071853	0.2593435	0.0773259	0.1015110	-638238.163
8986000	0.4041078	0.2397684	0.1063821	0.0947903	0.0849757	0.0360357	0.0257007	0.0869469	0.0521178	0.3554247	0.1887007	0.1427431	0.1632068	-638232.474
8987000	0.3828065	0.2516501	0.1121637	0.0941376	0.0830887	0.0384300	0.0214318	0.0985394	0.0545190	0.3025680	0.1755829	0.1663196	0.3252038	-638234.271
8988000	0.3995553	0.2133691	0.1122527	0.1013531	0.0912377	0.0413216	0.0291399	0.0950752	0.0584535	0.3132969	0.1211538	0.1220369	0.2222767	-638236.463
8989000	0.3924754	0.2488458	0.1078357	0.1017209	0.0885447	0.0326635	0.0222294	0.0880899	0.0687044	0.3148641	0.2488522	0.1361538	0.3447608	-638240.202
8990000	0.3935561	0.2441695	0.1290655	0.1165558	0.0965928	0.0428897	0.0283611	0.0805076	0.0539110	0.2209773	0.0890665	0.3334678	0.3445956	-638241.097
8991000	0.3991669	0.2522277	0.1355572	0.1219267	0.1082478	0.0385878	0.0326553	0.0809827	0.0497763	0.2506225	0.1780578	0.1663774	0.1546672	-638240.080
8992000	0.4043623	0.2385019	0.1435286	0.1291221	0.1129674	0.0424756	0.0289164	0.0754490	0.0537810	0.2327091	0.0797457	0.0964836	0.1486709	-638232.944
8993000	0.3939862	0.2468648	0.1322058	0.1112734	0.1006891	0.0441013	0.0291858	0.0617586	0.0560028	0.2148084	0.0783291	0.1439287	0.1459230	-638244.151
8994000	0.3754632	0.2544137	0.1286413	0.1187763	0.1075219	0.0294680	0.0190862	0.0946009	0.0701719	0.2879439	0.0735663	0.2488439	0.2034893	-638243.903
8995000	0.3999570	0.2456697	0.1442236	0.1284307	0.1134982	0.0398855	0.0283823	0.0738591	0.0464384	0.2108379	0.1155393	0.1838612	0.1552896	-638235.193
8996000	0.3796191	0.2522177	0.1563459	0.1421286	0.1273126	0.0560176	0.0327339	0.0689640	0.0512387	0.2089685	0.2002765	0.0771202	0.2140074	-638228.639
8997000	0.3865795	0.2821957	0.1399986	0.1293371	0.1005571	0.0512956	0.0304347	0.0841829	0.0677603	0.3083222	0.2089151	0.2762427	0.3314749	-638237.845
8998000	0.3509477	0.2534374	0.1483978	0.1370234	0.1167469	0.0369285	0.0290355	0.0838235	0.0496017	0.3035673	0.2167736	0.1527686	0.2274420	-638233.171
8999000	0.3810486	0.2787802	0.1451754	0.1318732	0.1193976	0.0418778	0.0290356	0.0911511	0.0526644	0.2448797	0.3215970	0.1414809	0.2957024	-638239.513
9000000	0.3710757	0.2563955	0.1626925	0.1452560	0.1362493	0.0359833	0.0246825	0.0758035	0.0582355	0.2366954	0.4700777	0.2615467	0.2376655	-638240.137
9001000	0.4251997	0.2729867	0.1595677	0.1457691	0.1280434	0.0350482	0.0242187	0.0669484	0.0535783	0.2876365	0.1034398	0.1428999	0.1756389	-638244.500
9002000	0.3940951	0.2496087	0.1366566	0.1219668	0.1082287	0.0361899	0.0241225	0.0715875	0.0701281	0.2668394	0.1338423	0.1650909	0.2466540	-638236.937
9003000	0.4003879	0.2472793	0.1447911	0.1249960	0.1126113	0.0493483	0.0343276	0.0700908	0.0476641	0.2727992	0.1443981	0.0669923	0.1317881	-638236.429
9004000	0.3935957	0.2382287	0.1398441	0.1159338	0.1024481	0.0390930	0.0275607	0.0836310	0.0500668	0.2165216	0.1537719	0.0796600	0.1704762	-638244.786
9005000	0.4039280	0.2498935	0.1479873	0.1283668	0.1152810	0.0524165	0.0288165	0.0711432	0.0491151	0.2279732	0.1162213	0.1348067	0.5503107	-638240.114
9006000	0.4027593	0.2443430	0.1433271	0.1336407	0.1227498	0.0370819	0.0246793	0.0772284	0.0676399	0.2773026	0.0909173	0.1915969	0.1807378	-638237.312
9007000	0.3835044	0.2444453	0.1353741	0.1237310	0.1115920	0.0423179	0.0239653	0.0901756	0.0513603	0.2183085	0.1626343	0.1787820	0.3895575	-638234.701
9008000	0.4005557	0.2615903	0.1718106	0.1543331	0.1335547	0.0564048	0.0397512	0.0591688	0.0549375	0.1994254	0.1205992	0.2202890	0.1714975	-638241.616
9009000	0.3989519	0.2587645	0.1610083	0.1421411	0.1271288	0.0464044	0.0340383	0.0703417	0.0541072	0.1836506	0.1473521	0.1497463	0.1499226	-638234.080
9010000	0.3988137	0.2815348	0.1699682	0.1552859	0.1355513	0.0491687	0.0350348	0.0667214	0.0525800	0.2458877	0.1512028	0.1439915	0.2773057	-638237.170
9011000	0.3865110	0.2457633	0.1533543	0.1445242	0.1310390	0.0494452	0.0377712	0.0609477	0.0487691	0.2712837	0.2501035	0.1357775	0.2286701	-638236.488
9012000	0.3989547	0.2633117	0.1466628	0.1325348	0.1219058	0.0562347	0.0360461	0.0732606	0.0547637	0.1833414	0.5223322	0.2424636	0.2313351	-638249.301
9013000	0.3921128	0.2464375	0.1492965	0.1304759	0.1184202	0.0553704	0.0387442	0.0774063	0.0523887	0.2080402	0.3484671	0.3096576	0.1991462	-638237.764
9014000	0.3985635	0.2614919	0.1314070	0.1170673	0.1037634	0.0451203	0.0262784	0.0752852	0.0625908	0.2345387	0.1225623	0.1186017	0.1583635	-638236.076
9015000	0.3967395	0.2626612	0.1336012	0.1137304	0.1019420	0.0415346	0.0283786	0.0982019	0.0613083	0.2742494	0.2231101	0.2677856	0.3446835	-638243.069
9016000	0.3815529	0.2460198	0.1488091	0.1364040	0.1196008	0.0408106	0.0315557	0.0809300	0.0475920	0.2132975	0.2987635	0.1678457	0.2817661	-638235.179
9017000	0.3961036	0.2508771	0.1620419	0.1463400	0.1323364	0.0503542	0.0379161	0.0776187	0.0460923	0.2319770	0.1728915	0.1056850	0.2581198	-638242.833
9018000	0.3761049	0.2540284	0.1680884	0.1546215	0.1389003	0.0588658	0.0459960	0.0678329	0.0429489	0.1987479	0.2635187	0.1471993	0.2003622	-638235.801
9019000	0.3733417	0.2447669	0.1646408	0.1543938	0.1406399	0.0447915	0.0293122	0.0905294	0.0650965	0.2588929	0.1491208	0.1384952	0.2119164	-638235.551
9020000	0.4032569	0.2451780	0.1539984	0.1436952	0.1336793	0.0380172	0.0263029	0.0788091	0.0456401	0.2042734	0.1480706	0.2465416	0.2446462	-638238.382
9021000	0.3956690	0.2499584	0.1446625	0.1253328	0.1170031	0.0357294	0.0267045	0.0919047	0.0537105	0.2858765	0.2808488	0.1962305	0.4658193	-638240.447
9022000	0.3781755	0.2410512	0.1334270	0.1205683	0.1097760	0.0349479	0.0276982	0.0773463	0.0629910	0.2926452	0.1300523	0.2681561	0.1907714	-638233.733
9023000	0.4029278	0.2498957	0.1500428	0.1361023	0.1203055	0.0428137	0.0296839	0.0737081	0.0554473	0.2282851	0.0919572	0.0870999	0.1663556	-638241.763
9024000	0.4043772	0.2514770	0.1449851	0.1287147	0.1188530	0.0523715	0.0435767	0.0893753	0.0568943	0.2311494	0.3543020	0.1306942	0.4692282	-638232.999
9025000	0.3868605	0.2549016	0.1574896	0.1412337	0.1269405	0.0477636	0.0296699	0.0782864	0.0525507	0.1931075	0.1303154	0.1575688	0.1333212	-638245.592
9026000	0.4039967	0.2510343	0.1438484	0.1286062	0.1170840	0.0422224	0.0284050	0.0825229	0.0473776	0.2319429	0.0926550	0.1110287	0.1640730	-638247.245
9027000	0.3978116	0.2538709	0.1156068	0.1096243	0.0984697	0.0338434	0.0236353	0.1017598	0.0596420	0.3504267	0.1640094	0.2029173	0.1931334	-638238.328
9028000	0.3732472	0.2482597	0.1369561	0.1256588	0.1157038	0.0419229	0.0306487	0.0778410	0.0478637	0.2327778	0.1865152	0.1258643	0.3052124	-638232.953
9029000	0.4076935	0.2710927	0.1528956	0.1388183	0.1223427	0.0474260	0.0307468	0.0723811	0.0514288	0.2341351	0.2061263	0.4471711	0.1876178	-638236.440
9030000	0.3992417	0.2594994	0.1609821	0.1373144	0.1205887	0.0432532	0.0316083	0.0736689	0.0431347	0.2489562	0.1105208	0.1534272	0.2627435	-638237.180
9031000	0.4035016	0.2646537	0.1734945	0.1520011	0.1406978	0.0518087	0.0364225	0.0481901	0.0485545	0.2362626	0.1490194	0.1645182	0.2231179	-638243.022
9032000	0.3905437	0.2736980	0.1530925	0.1373763	0.1247169	0.0507038	0.0364040	0.0625309	0.0485267	0.2670104	0.1698140	0.1922749	0.2130269	-638239.518
9033000	0.3849944	0.2499718	0.1524405	0.1399651	0.1222435	0.0503154	0.0359334	0.0676594	0.0612888	0.2118469	0.1534463	0.1710661	0.1858466	-638232.305
9034000	0.3745741	0.2675525	0.1665366	0.1508309	0.1354599	0.0566441	0.0437348	0.0699557	0.0497308	0.2211957	0.0990537	0.1778443	0.3434361	-638240.114
9035000	0.4037382	0.2454831	0.1662722	0.1402083	0.1247902	0.0535752	0.0393080	0.0897056	0.0562499	0.1837821	0.5579402	0.2048610	0.2171833	-638247.154
9036000	0.3957172	0.2443268	0.1826318	0.1619530	0.1409535	0.0479845	0.0348538	0.0657827	0.0569707	0.1846821	0.1912177	0.1600999	0.3075414	-638231.708
9037000	0.4191791	0.2489810	0.1818289	0.1508502	0.1360162	0.0438397	0.0283349	0.0901041	0.0481030	0.2247540	0.3688452	0.1002899	0.3802465	-638239.866
9038000	0.3781771	0.2435526	0.1435429	0.1268470	0.1102690	0.0423987	0.0299546	0.0679191	0.0480071	0.2306272	0.1372295	0.1398939	0.1224716	-638236.186
9039000	0.3741119	0.2254382	0.1084525	0.0971888	0.0890078	0.0363850	0.0261669	0.0798555	0.0594668	0.2511182	0.0826224	0.1570482	0.2681940	-638243.069
9040000	0.3910660	0.2562743	0.1178013	0.1053254	0.0951003	0.0381985	0.0270230	0.0835181	0.0549172	0.2480036	0.0744103	0.1542543	0.1544364	-638236.267
9041000	0.3915383	0.2438861	0.1291877	0.1153109	0.1010627	0.0375339	0.0276454	0.0771239	0.0587382	0.2322745	0.1454303	0.0995253	0.1322107	-638238.689
9042000	0.4039058	0.2484420	0.1212908	0.1095142	0.0966645	0.0412271	0.0313746	0.0717395	0.0471866	0.2224652	0.1825225	0.1257914	0.1023823	-638235.649
9043000	0.3739884	0.2587617	0.1358314	0.1238178	0.1110802	0.0460918	0.0227105	0.0697017	0.0561440	0.2755892	0.2380611	0.1258868	0.2472843	-638235.817
9044000	0.3939074	0.2554869	0.1340360	0.1233641	0.1100764	0.0388744	0.0275714	0.0786306	0.0641935	0.2208218	0.1964834	0.1540874	0.0907395	-638238.420
9045000	0.4095898	0.2427092	0.1500611	0.1359821	0.1240127	0.0468312	0.0336873	0.0825541	0.0456502	0.2081985	0.1212086	0.0599948	0.6072128	-638243.743
9046000	0.4005712	0.2422035	0.1428767	0.1235749	0.1076065	0.0336654	0.0217122	0.0836548	0.0548276	0.2731682	0.1046448	0.1518415	0.2752679	-638240.301
9047000	0.3932934	0.2535195	0.1414113	0.1240431	0.1124349	0.0428714	0.0277540	0.0845243	0.0509747	0.2512421	0.1180695	0.1032855	0.1823329	-638236.647
9048000	0.3940687	0.2469576	0.1324244	0.1188994	0.1055904	0.0481856	0.0312994	0.0710654	0.0502699	0.2599832	0.0966703	0.1234455	0.2241479	-638241.646
9049000	0.3893384	0.2463184	0.1381832	0.1262180	0.1132549	0.0524621	0.0318225	0.0816523	0.0528713	0.2001258	0.2165532	0.1260074	0.2177255	-638246.940
9050000	0.3967464	0.2586953	0.1362416	0.1224596	0.1090686	0.0443748	0.0297970	0.0861794	0.0544507	0.2547707	0.0910288	0.1649344	0.2036082	-638237.282
9051000	0.4035680	0.2435222	0.1307180	0.1187778	0.1084446	0.0392133	0.0288511	0.0735495	0.0597106	0.2539629	0.1318148	0.1153587	0.1796897	-638248.563
9052000	0.4032947	0.2484142	0.1367222	0.1177054	0.1021577	0.0435557	0.0353049	0.0836030	0.0499104	0.2422567	0.2198305	0.1229857	0.1169042	-638249.607
9053000	0.3994057	0.2499216	0.1406355	0.1273199	0.1161930	0.0372204	0.0213541	0.0826288	0.0499328	0.2424172	0.1574995	0.1675045	0.2282744	-638237.967
9054000	0.3787179	0.2356289	0.1231851	0.1056536	0.0929715	0.0314845	0.0220999	0.0974843	0.0625114	0.2697347	0.1215025	0.1479778	0.1271183	-638233.686
9055000	0.4018510	0.2461244	0.1337836	0.1243201	0.1071602	0.0443077	0.0302715	0.0774498	0.0538289	0.2665952	0.0823665	0.0795006	0.2027465	-638247.500
9056000	0.3982557	0.2557239	0.1797061	0.1600414	0.1425990	0.0538300	0.0342406	0.0706824	0.0457715	0.1771408	0.2277580	0.1990712	0.2637362	-638242.678
9057000	0.3882973	0.2491390	0.1520941	0.1358881	0.1192591	0.0469082	0.0350580	0.0673700	0.0491422	0.2014899	0.1287984	0.2920022	0.1402447	-638238.512
9058000	0.3963510	0.2572588	0.1499025	0.1176645	0.0953009	0.0430669	0.0310412	0.0665350	0.0488329	0.2414753	0.1670380	0.0845867	0.2220069	-638242.900
9059000	0.4025621	0.2524508	0.1336686	0.1206492	0.1100376	0.0365566	0.0227488	0.0846657	0.0531124	0.2721388	0.0942814	0.0669423	0.2501456	-638247.497
9060000	0.3823716	0.2933961	0.1276580	0.1142309	0.0970289	0.0407082	0.0312881	0.0890441	0.0554581	0.2928944	0.3201957	0.3356291	0.2118381	-638253.617
9061000	0.3767623	0.2786978	0.1388235	0.1116787	0.0966963	0.0537100	0.0263959	0.0919780	0.0492222	0.2251026	0.2622542	0.1353501	0.2632806	-638237.239
9062000	0.4045493	0.2630203	0.1269789	0.1123218	0.1025146	0.0407044	0.0273926	0.0688473	0.0582824	0.2268803	0.1270570	0.0545824	0.0971062	-638234.661
9063000	0.3857804	0.2474718	0.1181554	0.1044732	0.0946379	0.0419006	0.0280636	0.0829222	0.0558542	0.2507577	0.1742669	0.1329101	0.2441386	-638239.452
9064000	0.3935575	0.2558297	0.1311484	0.1211025	0.1034928	0.0572658	0.0392815	0.0858801	0.0459349	0.3039538	0.1016058	0.1959777	0.2195981	-638243.855
9065000	0.3977208	0.2464152	0.1387830	0.1206259	0.1097789	0.0345198	0.0249325	0.0756237	0.0624310	0.3233231	0.1191189	0.1894288	0.2557296	-638233.520
9066000	0.3868472	0.2554038	0.1495009	0.1336412	0.1256134	0.0458266	0.0339953	0.0797223	0.0610935	0.3022507	0.1000360	0.2031406	0.2624466	-638238.042
9067000	0.4059200	0.2558907	0.1373025	0.1252582	0.1104777	0.0370090	0.0254600	0.0744592	0.0529145	0.2118989	0.0614323	0.0766470	0.1613297	-638240.856
9068000	0.3969091	0.2473250	0.1427950	0.1292930	0.1147731	0.0384755	0.0269976	0.0782036	0.0594607	0.2770404	0.1329807	0.0731451	0.1344987	-638242.282
9069000	0.4022206	0.2519432	0.1449904	0.1332993	0.1231610	0.0492348	0.0360375	0.0836397	0.0598733	0.2616709	0.0852208	0.1993232	0.2586483	-638238.335
9070000	0.3903405	0.2488118	0.1605926	0.1391496	0.1271942	0.0450766	0.0337057	0.0782780	0.0496514	0.2808316	0.1011657	0.1139683	0.1966705	-638242.058
9071000	0.4187417	0.2680189	0.1587691	0.1425068	0.1272930	0.0424313	0.0293176	0.0737194	0.0590841	0.2132316	0.1031150	0.1059770	0.1822555	-638241.703
9072000	0.3820449	0.2504397	0.1475544	0.1361547	0.1248238	0.0388266	0.0267565	0.0703775	0.0558715	0.2292425	0.0939980	0.1034616	0.1428642	-638235.237
9073000	0.3914706	0.2733536	0.1732340	0.1494576	0.1232342	0.0502999	0.0332412	0.0721666	0.0525489	0.1973821	0.1901484	0.1345193	0.1576457	-638238.125
9074000	0.3854229	0.2902398	0.1612039	0.1408637	0.1268267	0.0553219	0.0409306	0.0797920	0.0338572	0.1887548	0.1540050	0.2386137	0.1226133	-638234.895
9075000	0.4017931	0.2502942	0.1422865	0.1252101	0.1105250	0.0420370	0.0315634	0.0781187	0.0450217	0.2125479	0.1441768	0.1398210	0.0858411	-638242.729
9076000	0.3957399	0.2489922	0.1282075	0.1181218	0.1017325	0.0452249	0.0357483	0.0964892	0.0523743	0.3175716	0.4111311	0.3130079	0.2126155	-638243.347
9077000	0.3994938	0.2631972	0.1433791	0.1201513	0.1066995	0.0493296	0.0340162	0.0607654	0.0468450	0.2279646	0.2122080	0.1178215	0.1640637	-638230.694
9078000	0.4157057	0.2467146	0.1341941	0.1231580	0.1114540	0.0441671	0.0322225	0.0761227	0.0585886	0.2557787	0.2136348	0.1409371	0.1347474	-638248.452
9079000	0.4178955	0.2632512	0.1361247	0.1198130	0.1048936	0.0370939	0.0262590	0.0758853	0.0547254	0.2294930	0.1447103	0.1287516	0.2351209	-638241.662
9080000	0.4096374	0.2481415	0.1575857	0.1401303	0.1268949	0.0452502	0.0340863	0.0792915	0.0508604	0.2058671	0.1515811	0.1472725	0.1780254	-638233.083
9081000	0.3961665	0.2888623	0.1869642	0.1748576	0.1608428	0.0543628	0.0400287	0.0722014	0.0561698	0.2655710	0.1356353	0.2617958	0.4385086	-638232.909
9082000	0.3882985	0.2752143	0.1999073	0.1830083	0.1462351	0.0541703	0.0405553	0.0484247	0.0636008	0.1986374	0.1761067	0.3726657	0.1710281	-638244.948
9083000	0.3850594	0.2581655	0.1776908	0.1612520	0.1465307	0.0556332	0.0392895	0.0678596	0.0466595	0.1852221	0.2472050	0.1959574	0.2898293	-638242.960
9084000	0.3436894	0.2708529	0.1602813	0.1507837	0.1300340	0.0383218	0.0242804	0.0776461	0.0512934	0.2200614	0.2227199	0.2568604	0.3996877	-638241.972
9085000	0.3992937	0.2469624	0.1432444	0.1279464	0.1202609	0.0440808	0.0336943	0.0813331	0.0719997	0.2559176	0.1936115	0.1514517	0.0979240	-638241.992
9086000	0.3945003	0.2567416	0.1443006	0.1266664	0.1126669	0.0445870	0.0321976	0.0768393	0.0547451	0.2707442	0.1913841	0.1065440	0.2101672	-638231.023
9087000	0.3384335	0.2512348	0.1389743	0.1224109	0.1118649	0.0474848	0.0339740	0.0828892	0.0629174	0.2210171	0.0951114	0.1988843	0.1781547	-638235.578
9088000	0.3923329	0.2453107	0.1371827	0.1192994	0.1097111	0.0441062	0.0313479	0.0650630	0.0443778	0.1991677	0.1416500	0.1889008	0.1234577	-638234.467
9089000	0.4070401	0.2360953	0.1406909	0.1246631	0.1097113	0.0449488	0.0277081	0.0659703	0.0580390	0.2719430	0.1987459	0.1228194	0.2622219	-638246.483
9090000	0.4129584	0.2622491	0.1296453	0.1162194	0.1066042	0.0378750	0.0249045	0.0823833	0.0658759	0.2491118	0.2956518	0.4282045	0.1556304	-638237.772
9091000	0.4027095	0.2515265	0.1385104	0.1225711	0.1150491	0.0424984	0.0295259	0.0850889	0.0529795	0.2449754	0.2191554	0.2684587	0.1498901	-638243.380
9092000	0.3942389	0.2776604	0.1431561	0.1215634	0.1096004	0.0458983	0.0303594	0.0729113	0.0634920	0.2737635	0.1409903	0.1858580	0.2603850	-638243.118
9093000	0.3931199	0.2522065	0.1594766	0.1399330	0.1288446	0.0393936	0.0268385	0.0875998	0.0468605	0.2589843	0.2274718	0.0808541	0.2887796	-638243.881
9094000	0.3866306	0.2494555	0.1516324	0.1291261	0.1186537	0.0464802	0.0324150	0.0892886	0.0552712	0.1872495	0.4633113	0.1123379	0.1504181	-638242.383
9095000	0.3921729	0.2370131	0.1218462	0.1030204	0.0933688	0.0421677	0.0301747	0.0935706	0.0580419	0.2639489	0.3599304	0.2029163	0.1902202	-638236.296
9096000	0.4056072	0.2580202	0.1359562	0.1199458	0.1107888	0.0430407	0.0298518	0.0861906	0.0555710	0.2287051	0.1346171	0.1115883	0.2058439	-638238.414
9097000	0.3891931	0.2529156	0.1441028	0.1307089	0.1167453	0.0438479	0.0336616	0.0739310	0.0448014	0.2195330	0.1038477	0.1113523	0.1811199	-638241.237
9098000	0.3838157	0.2288443	0.1404602	0.1293931	0.1101783	0.0535605	0.0327997	0.0643771	0.0489526	0.3104006	0.0964886	0.0943891	0.5352020	-638234.495
9099000	0.3955597	0.2520405	0.1443470	0.1251515	0.1043018	0.0446643	0.0310093	0.0715059	0.0431442	0.2222206	0.1303658	0.0991314	0.1623160	-638240.993
9100000	0.4045998	0.2430304	0.1464250	0.1375882	0.1185988	0.0397771	0.0296085	0.0762818	0.0591918	0.2630947	0.3932560	0.1180100	0.1128521	-638244.848
9101000	0.3868552	0.2507297	0.1623246	0.1450797	0.1240411	0.0400061	0.0285495	0.0666473	0.0565533	0.2644930	0.1546242	0.0947201	0.2240026	-638241.571
9102000	0.4105789	0.2462050	0.1534505	0.1386624	0.1234918	0.0397306	0.0298493	0.0716489	0.0508533	0.2542308	0.1441525	0.1029431	0.1077982	-638240.051
9103000	0.4032782	0.2317416	0.1411433	0.1326099	0.1190796	0.0483179	0.0334014	0.0804073	0.0602697	0.2631933	0.1781221	0.1272914	0.1814081	-638251.722
9104000	0.3777557	0.2697619	0.1384931	0.1305911	0.1149207	0.0469432	0.0296136	0.0781139	0.0539936	0.2568926	0.4381441	0.1450514	0.1711474	-638249.398
9105000	0.4033311	0.2440006	0.1362726	0.1194877	0.1091773	0.0458905	0.0315215	0.0711103	0.0465854	0.2098912	0.1471952	0.0786568	0.2555100	-638235.285
9106000	0.4060170	0.2617627	0.1549363	0.1442200	0.1349680	0.0409790	0.0295988	0.0805647	0.0621079	0.2272896	0.3840182	0.2029419	0.2127626	-638245.030
9107000	0.3971323	0.2453255	0.1625464	0.1439636	0.1350630	0.0336412	0.0247849	0.0764761	0.0468805	0.2631483	0.1181591	0.1380853	0.2171298	-638244.226
9108000	0.4037497	0.2512093	0.1623576	0.1480554	0.1361055	0.0316233	0.0211379	0.0692131	0.0490939	0.3264699	0.2016689	0.1829099	0.2826974	-638246.045
9109000	0.3957177	0.2666550	0.1431912	0.1257313	0.1090063	0.0478557	0.0345197	0.0704742	0.0760191	0.2131996	0.2656521	0.4333875	0.1665674	-638232.790
9110000	0.3953385	0.2519304	0.1433595	0.1330146	0.1218642	0.0438510	0.0325835	0.0797569	0.0505931	0.2371621	0.0690189	0.1034725	0.1224202	-638234.188
9111000	0.4022726	0.2569310	0.1317815	0.1180181	0.1086721	0.0415700	0.0313046	0.0842872	0.0628391	0.3017273	0.1177805	0.2147661	0.1550651	-638251.655
9112000	0.3907264	0.2506928	0.1361616	0.1197477	0.1058437	0.0324224	0.0230590	0.0785479	0.0578427	0.2721220	0.3379192	0.1112950	0.1590504	-638236.173
9113000	0.3954513	0.2696407	0.1333967	0.1207367	0.1085443	0.0328515	0.0252541	0.0875997	0.0590108	0.2756702	0.2696875	0.2679703	0.2164077	-638234.624
9114000	0.4030547	0.2630504	0.1408019	0.1226753	0.1101053	0.0445802	0.0279278	0.0740593	0.0619067	0.2783802	0.2094347	0.2184660	0.1438834	-638236.558
9115000	0.3930276	0.2521522	0.1442444	0.1304373	0.1186303	0.0402534	0.0294356	0.0773377	0.0472071	0.3135962	0.1686283	0.1166428	0.2421137	-638250.352
9116000	0.3706988	0.2546495	0.1491689	0.1411473	0.1232684	0.0429122	0.0271681	0.0653372	0.0580950	0.2132021	0.1939712	0.2905580	0.2102733	-638241.485
9117000	0.3734262	0.2558862	0.1580156	0.1445174	0.1304667	0.0397944	0.0291804	0.0627004	0.0525625	0.2314176	0.1727808	0.1020152	0.1556608	-638239.815
9118000	0.4080933	0.2396473	0.1530050	0.1327228	0.1213761	0.0324869	0.0229307	0.0851694	0.0634746	0.2338033	0.1317718	0.1534781	0.1966408	-638242.236
9119000	0.3932223	0.2505661	0.1516975	0.1388472	0.1251547	0.0529133	0.0340624	0.0610155	0.0496219	0.2105519	0.1311091	0.1088799	0.1352592	-638241.061
9120000	0.3941239	0.2425873	0.1354710	0.1205139	0.1057013	0.0476264	0.0357773	0.0852145	0.0625587	0.2524652	0.1327207	0.2015111	0.2378548	-638237.950
9121000	0.3954979	0.2625550	0.1261214	0.1156998	0.1035086	0.0419258	0.0307884	0.0713219	0.0736375	0.2253069	0.1813991	0.2423417	0.1211120	-638242.830
9122000	0.4030521	0.2461385	0.1287149	0.1162419	0.1025904	0.0429168	0.0313864	0.0682786	0.0608592	0.2413284	0.1590154	0.1492520	0.1789687	-638236.931
9123000	0.3760765	0.2454276	0.1337644	0.1226475	0.1119240	0.0414745	0.0254373	0.0731287	0.0567651	0.2368799	0.1027268	0.1454290	0.1820926	-638235.341
9124000	0.3822589	0.2471891	0.1318402	0.1183186	0.1052857	0.0422496	0.0275066	0.0766130	0.0510092	0.2333988	0.1047099	0.1244854	0.1467518	-638234.677
9125000	0.3876518	0.2520679	0.1192838	0.1016092	0.0875264	0.0285484	0.0194864	0.0820819	0.0574931	0.2975246	0.2928373	0.1381938	0.1732915	-638235.205
9126000	0.3932059	0.2354257	0.1249190	0.1148800	0.1031486	0.0419135	0.0339693	0.0858001	0.0575666	0.2482629	0.2054539	0.1255880	0.1024191	-638242.749
9127000	0.3995892	0.2584302	0.1239541	0.1116956	0.0970156	0.0419380	0.0282430	0.0850922	0.0602038	0.2381862	0.1491190	0.1249555	0.1689529	-638238.594
9128000	0.3771065	0.2377178	0.1386803	0.1235512	0.1124079	0.0421804	0.0306322	0.1252385	0.0579695	0.2337866	0.3098195	0.2794536	0.2079413	-638239.396
9129000	0.3996391	0.2520443	0.1380940	0.1217632	0.1045369	0.0402829	0.0260337	0.0645462	0.0590098	0.2610355	0.1026369	0.1073843	0.1768564	-638233.591
9130000	0.4064375	0.2456029	0.1500796	0.1322966	0.1174726	0.0470313	0.0339307	0.0680360	0.0505009	0.2325732	0.1780180	0.1009304	0.0945451	-638235.181
9131000	0.3873111	0.2512737	0.1560624	0.1453874	0.1195590	0.0400910	0.0246740	0.0770027	0.0561967	0.2616298	0.1767466	0.1303999	0.1653312	-638235.394
9132000	0.4081476	0.2622411	0.1380677	0.1243589	0.1091292	0.0415814	0.0257511	0.0800648	0.0614735	0.2683906	0.1820861	0.1257518	0.2122176	-638240.057
9133000	0.4106751	0.2567255	0.1337575	0.1198781	0.1038555	0.0422475	0.0339745	0.0760294	0.0549722	0.2906855	0.0621860	0.0761407	0.1318624	-638236.915
9134000	0.4019618	0.2458132	0.1327803	0.1226029	0.1071184	0.0405283	0.0294268	0.0863874	0.0528789	0.2648353	0.1122111	0.1841189	0.1922094	-638232.662
9135000	0.3859620	0.2580025	0.1525109	0.1419642	0.1302367	0.0494814	0.0348810	0.0649484	0.0513547	0.2357524	0.0889238	0.0810545	0.2557171	-638245.874
9136000	0.3706065	0.2706602	0.1397599	0.1212911	0.1075580	0.0473582	0.0330299	0.0612533	0.0461438	0.2086666	0.1850209	0.2050485	0.3981216	-638246.959
9137000	0.3823214	0.2554212	0.1506550	0.1335599	0.1250774	0.0417159	0.0325865	0.0664240	0.0628661	0.2238995	0.1411369	0.3696185	0.1378951	-638236.458
9138000	0.4042041	0.2486046	0.1483282	0.1303504	0.1141366	0.0526022	0.0382322	0.0781556	0.0472773	0.2416788	0.1883894	0.0936104	0.1986847	-638236.098
9139000	0.3960435	0.2511477	0.1452999	0.1308237	0.1151098	0.0467834	0.0280430	0.0667820	0.0547061	0.2325920	0.1137798	0.1900166	0.2472428	-638230.719
9140000	0.3978756	0.2525462	0.1489653	0.1344860	0.1179030	0.0377918	0.0259304	0.0731025	0.0412254	0.2381178	0.1576069	0.1161656	0.0869465	-638237.701
9141000	0.4054100	0.2486333	0.1648408	0.1443614	0.1309180	0.0614568	0.0388524	0.0664905	0.0449140	0.2324308	0.2003696	0.0849824	0.2520399	-638232.394
9142000	0.4009320	0.2593933	0.1606524	0.1396838	0.1257243	0.0471547	0.0311572	0.0656379	0.0657505	0.2286246	0.1322624	0.2268912	0.3782568	-638243.522
