Gen	t_n9	t_n10	t_n11	t_n12	t_n13	t_n14	t_n15	mu1	mu2	mu3	sigma2_1	sigma2_2	sigma2_3	lnL
12208000	0.3592219	0.2519333	0.1401841	0.1210638	0.1085997	0.0433959	0.0319237	0.0736815	0.0588820	0.2285129	0.1138791	0.1069323	0.1056326	-638245.539
12209000	0.3942675	0.2539295	0.1506583	0.1343282	0.1194896	0.0539972	0.0355885	0.0685263	0.0659424	0.3022229	0.1667918	0.2408397	0.3147916	-638234.865
12210000	0.3877496	0.2465479	0.1456028	0.1249107	0.1131466	0.0396379	0.0298137	0.0783706	0.0581825	0.2683715	0.0986275	0.1418952	0.1936573	-638242.949
12211000	0.3948788	0.2597045	0.1388552	0.1218302	0.1107460	0.0403287	0.0293276	0.0764342	0.0497308	0.2638121	0.1703972	0.2268733	0.0919590	-638235.757
12212000	0.3938342	0.2680685	0.1584454	0.1452439	0.1352809	0.0438087	0.0347470	0.0869377	0.0459334	0.2630780	0.0905357	0.1637297	0.1714290	-638234.866
12213000	0.4062254	0.2647334	0.1601443	0.1365326	0.1196527	0.0520843	0.0354733	0.0816324	0.0517004	0.2506767	0.2205920	0.1396614	0.2911950	-638236.160
12214000	0.3990244	0.2536929	0.1621515	0.1390237	0.1265084	0.0522865	0.0339772	0.0641129	0.0502989	0.1939819	0.2072224	0.1266309	0.1484165	-638232.788
12215000	0.3882157	0.2557130	0.1598972	0.1461962	0.1281825	0.0575088	0.0323014	0.0654890	0.0422053	0.3037608	0.2204574	0.1510259	0.3318689	-638240.555
12216000	0.3908656	0.2559948	0.1628860	0.1440997	0.1281254	0.0419925	0.0292095	0.1035424	0.0438373	0.2844918	0.3442339	0.2719617	0.1848364	-638233.741
12217000	0.3969296	0.2469006	0.1605263	0.1449073	0.1277454	0.0388418	0.0273683	0.0831041	0.0565535	0.2338250	0.1223937	0.2503733	0.2655897	-638240.013
12218000	0.4021821	0.2504263	0.1591338	0.1411517	0.1276500	0.0433591	0.0343114	0.0749842	0.0594895	0.3318069	0.1145375	0.3641571	0.1572082	-638231.734
12219000	0.4011380	0.2482838	0.1610951	0.1468372	0.1314437	0.0466588	0.0371678	0.0925189	0.0533758	0.2393001	0.1933932	0.2011721	0.2448454	-638240.281
12220000	0.4104042	0.2661484	0.1429151	0.1253084	0.1124528	0.0383911	0.0234961	0.0682267	0.0685452	0.2559729	0.0862931	0.2399054	0.1783897	-638242.819
12221000	0.3940114	0.2580887	0.1543394	0.1352530	0.1170223	0.0456681	0.0307654	0.0651927	0.0486395	0.2071702	0.1221266	0.1313479	0.2748485	-638247.024
12222000	0.3902217	0.2266942	0.1214429	0.1124740	0.1012352	0.0440605	0.0298202	0.0752492	0.0585523	0.2631902	0.1082004	0.0739657	0.1435864	-638235.075
12223000	0.3968591	0.2389697	0.1302072	0.1155373	0.1040597	0.0408119	0.0254864	0.0891154	0.0538136	0.2189833	0.1448649	0.0877188	0.2861417	-638239.968
12224000	0.4015590	0.2385404	0.1365356	0.1203088	0.1105469	0.0468068	0.0309450	0.0767265	0.0529885	0.2566651	0.1255321	0.1149558	0.1742352	-638237.212
12225000	0.3931966	0.2495694	0.1347160	0.1224597	0.1077290	0.0368189	0.0251730	0.0894790	0.0592576	0.2355843	0.1700321	0.1818012	0.0719731	-638235.105
12226000	0.4071816	0.2444815	0.1300938	0.1055858	0.0939019	0.0507108	0.0304648	0.0647123	0.0518876	0.3037378	0.1753217	0.1287220	0.1892416	-638239.187
12227000	0.3951591	0.2340421	0.1356167	0.1258920	0.1135512	0.0388232	0.0273048	0.0800000	0.0545182	0.2829337	0.1556813	0.1474898	0.1521187	-638241.174
12228000	0.4075540	0.2584040	0.1639870	0.1531232	0.1390549	0.0429176	0.0313731	0.0699354	0.0877693	0.2444430	0.2524928	0.4966367	0.2729116	-638237.699
12229000	0.3895810	0.2482350	0.1645750	0.1404609	0.1192978	0.0624300	0.0387338	0.0791859	0.0562769	0.1682541	0.2135497	0.2496579	0.3360917	-638239.249
12230000	0.3900031	0.2510508	0.1539159	0.1403445	0.1312932	0.0441173	0.0266710	0.0734401	0.0542914	0.2868846	0.1275103	0.1046030	0.3122626	-638235.129
12231000	0.3996464	0.2296243	0.1384096	0.1286669	0.1143622	0.0352472	0.0242587	0.0674659	0.0606718	0.2911572	0.1778391	0.1291186	0.1749749	-638242.752
12232000	0.3975900	0.2499528	0.1464658	0.1312808	0.1196718	0.0503281	0.0393560	0.0803106	0.0525817	0.2418942	0.1933319	0.1145464	0.1185676	-638236.007
12233000	0.4012314	0.2626137	0.1615249	0.1493156	0.1336677	0.0398382	0.0257960	0.0593366	0.0459206	0.2362236	0.2528073	0.1243832	0.2391161	-638241.550
12234000	0.3719496	0.2520746	0.1513381	0.1409780	0.1221504	0.0478040	0.0356730	0.0793968	0.0474138	0.2060201	0.1312404	0.0965879	0.0941126	-638237.776
12235000	0.3540095	0.2545497	0.1549304	0.1420655	0.1276946	0.0433040	0.0299105	0.0798481	0.0548748	0.2335804	0.1422708	0.0798654	0.1777628	-638243.689
12236000	0.4079865	0.2414961	0.1683789	0.1382478	0.1174055	0.0513049	0.0345574	0.0713422	0.0450851	0.1550162	0.1705252	0.2314315	0.3105823	-638233.375
12237000	0.3986364	0.2404815	0.1530671	0.1392407	0.1271960	0.0564072	0.0455196	0.0616722	0.0505801	0.1817944	0.2534483	0.1608069	0.2840003	-638241.340
12238000	0.3844027	0.2809049	0.1507628	0.1412002	0.1233020	0.0594465	0.0449963	0.0793708	0.0412765	0.2429346	0.1506297	0.1473801	0.2595192	-638239.552
12239000	0.4056118	0.2613076	0.1462695	0.1237557	0.1078265	0.0455881	0.0284211	0.0856829	0.0483326	0.2742020	0.2538911	0.2086534	0.2330734	-638236.485
12240000	0.3801922	0.2517667	0.1456741	0.1306488	0.1181638	0.0403774	0.0239708	0.0867996	0.0526652	0.2446736	0.1062241	0.1887356	0.1713503	-638245.756
12241000	0.3867968	0.2670809	0.1558534	0.1331172	0.1208431	0.0550898	0.0406251	0.0554018	0.0631248	0.2039707	0.1486886	0.4282849	0.1896433	-638233.680
12242000	0.3916038	0.2546382	0.1786413	0.1561268	0.1439911	0.0586846	0.0434102	0.0745830	0.0489517	0.2293302	0.1586638	0.0986267	0.3805261	-638244.059
12243000	0.4003383	0.2519580	0.1808579	0.1641526	0.1412057	0.0449933	0.0320449	0.0756022	0.0470054	0.2655851	0.1019512	0.2089936	0.2304765	-638235.438
12244000	0.3631471	0.2751111	0.1580732	0.1400421	0.1269828	0.0455439	0.0338573	0.0714480	0.0465026	0.2177274	0.1442930	0.1177444	0.4039861	-638239.963
12245000	0.3821269	0.2801715	0.1420831	0.1302934	0.1197083	0.0387921	0.0261573	0.0774853	0.0503074	0.2804090	0.1774649	0.1700146	0.2682858	-638236.009
12246000	0.3494820	0.2595407	0.1586744	0.1398161	0.1152065	0.0511585	0.0402701	0.0833900	0.0629795	0.2079797	0.1740023	0.3321989	0.3426919	-638245.834
12247000	0.3956607	0.2514683	0.1493625	0.1334960	0.1219287	0.0470108	0.0337522	0.0776899	0.0520781	0.2519487	0.1345194	0.0953903	0.2945801	-638239.086
12248000	0.4032349	0.2479621	0.1425017	0.1337035	0.1236517	0.0446814	0.0287615	0.0909020	0.0529700	0.3107634	0.1542763	0.0684817	0.4277661	-638244.123
12249000	0.4029547	0.2545192	0.1769535	0.1426257	0.1288692	0.0574997	0.0413409	0.0663182	0.0437408	0.2170997	0.1972262	0.1213655	0.2498576	-638237.713
12250000	0.3891837	0.2499231	0.1469666	0.1284325	0.1187799	0.0506562	0.0254494	0.0785464	0.0473334	0.1949209	0.1314654	0.1219388	0.3403622	-638240.997
12251000	0.3759341	0.2559069	0.1501431	0.1309967	0.1119583	0.0491786	0.0305211	0.0819988	0.0508615	0.2565888	0.1385420	0.0895401	0.4299296	-638236.975
12252000	0.3883584	0.2588536	0.1534156	0.1403269	0.1260780	0.0513588	0.0402034	0.0674923	0.0502080	0.2386258	0.0955039	0.2148550	0.1846239	-638239.598
12253000	0.4096413	0.2332692	0.1400164	0.1264006	0.1149589	0.0379627	0.0253447	0.0885459	0.0622755	0.2594675	0.1220953	0.0886608	0.1405798	-638231.198
12254000	0.3848896	0.2625327	0.1388683	0.1175047	0.1089126	0.0484515	0.0355528	0.0802215	0.0553423	0.2437334	0.1422293	0.1461312	0.1826733	-638246.364
12255000	0.4154283	0.2532526	0.1492955	0.1353589	0.1214636	0.0474551	0.0366548	0.0935657	0.0518542	0.2252010	0.4523132	0.0909617	0.2015648	-638242.685
12256000	0.3988696	0.2638025	0.1703715	0.1604108	0.1329539	0.0580187	0.0380895	0.0575622	0.0522121	0.1899534	0.1422442	0.2035869	0.4004997	-638235.520
12257000	0.3892677	0.2569971	0.1473469	0.1276898	0.1174046	0.0419967	0.0287945	0.0590477	0.0579974	0.2603406	0.2411862	0.2060078	0.3170410	-638235.319
12258000	0.3919466	0.2535730	0.1471518	0.1337992	0.1236612	0.0458593	0.0329052	0.0631341	0.0615156	0.2409748	0.1631729	0.1105404	0.1601398	-638229.227
12259000	0.4036963	0.2532079	0.1411267	0.1292309	0.1168369	0.0483450	0.0266934	0.0747066	0.0647160	0.2174040	0.0992464	0.1617033	0.1529152	-638238.860
12260000	0.3737656	0.2566572	0.1626273	0.1492467	0.1321862	0.0496076	0.0362944	0.0619075	0.0451552	0.2391878	0.1285276	0.1106095	0.1684491	-638239.642
12261000	0.3942165	0.2575776	0.1753815	0.1536466	0.1300165	0.0470986	0.0263039	0.0661854	0.0495310	0.2016010	0.1753459	0.1424283	0.2322647	-638236.968
12262000	0.4166360	0.2593548	0.1383101	0.1235252	0.1111861	0.0504020	0.0344237	0.0851419	0.0586209	0.2589614	0.0761974	0.0952431	0.1661623	-638237.942
12263000	0.3743422	0.2855410	0.1354285	0.1133029	0.1038582	0.0330385	0.0217537	0.0822881	0.0531932	0.2530048	0.2961435	0.2158999	0.2460745	-638237.436
12264000	0.4023818	0.2485923	0.1277138	0.1115872	0.1006262	0.0367584	0.0209392	0.0812068	0.0703508	0.2684985	0.1395719	0.1380541	0.2726744	-638244.639
12265000	0.3806768	0.2373365	0.1072365	0.0974999	0.0829291	0.0348634	0.0245608	0.0841787	0.0531473	0.2616278	0.1962692	0.0885936	0.1342058	-638249.551
12266000	0.4174341	0.2407287	0.1225800	0.1035897	0.0903123	0.0411873	0.0263495	0.0805200	0.0608848	0.2279609	0.1201917	0.0848931	0.1137692	-638238.965
12267000	0.3954673	0.2534801	0.1295034	0.1149582	0.1041380	0.0431063	0.0337321	0.0984573	0.0610488	0.2890104	0.2295881	0.4171753	0.1690282	-638235.969
12268000	0.4003025	0.2499660	0.1448095	0.1284153	0.1161119	0.0545477	0.0362923	0.0598120	0.0445471	0.2447704	0.1020552	0.1231360	0.2091812	-638235.401
12269000	0.3736328	0.2532529	0.1338565	0.1117624	0.0991339	0.0463614	0.0320428	0.0790485	0.0423934	0.2555025	0.2011574	0.1566106	0.1649486	-638236.352
12270000	0.3921428	0.2415042	0.1327052	0.1204680	0.1065573	0.0474269	0.0382165	0.0675195	0.0487094	0.2287212	0.1165279	0.1557109	0.1750896	-638240.842
12271000	0.3973976	0.2343503	0.1291934	0.1042211	0.0916951	0.0424479	0.0317714	0.0756938	0.0656394	0.2542917	0.1434189	0.2977189	0.1920725	-638239.419
12272000	0.3516264	0.2697680	0.1161205	0.1019772	0.0918582	0.0374664	0.0285954	0.0982121	0.0607721	0.2667890	0.1543080	0.1023352	0.1004610	-638240.822
12273000	0.3663559	0.2336888	0.1218964	0.1092226	0.0989198	0.0434687	0.0304947	0.0787100	0.0761015	0.2517469	0.1261353	0.2902603	0.1072039	-638239.745
12274000	0.4051157	0.2517985	0.1252517	0.1097563	0.0971429	0.0430851	0.0316548	0.0726978	0.0606596	0.2688046	0.2387216	0.0801072	0.1036399	-638234.593
12275000	0.3979079	0.2538936	0.1462339	0.1366240	0.1213004	0.0378907	0.0303332	0.0897423	0.0561397	0.2638092	0.1475089	0.1780847	0.2307525	-638240.211
12276000	0.3912653	0.2312144	0.1308436	0.1186534	0.1062577	0.0402802	0.0264967	0.0808169	0.0625667	0.2291358	0.0755111	0.1146100	0.2148901	-638241.588
12277000	0.3966124	0.2552627	0.1399790	0.1225874	0.1112883	0.0409345	0.0242093	0.0870919	0.0468835	0.2403927	0.1285242	0.1481706	0.1985999	-638238.035
12278000	0.3975550	0.2558898	0.1274328	0.1122808	0.0988019	0.0412976	0.0298144	0.0639549	0.0540166	0.2582405	0.0800922	0.0654800	0.1424334	-638236.198
12279000	0.3789167	0.2640701	0.1391788	0.1205999	0.1038652	0.0357252	0.0249113	0.1022070	0.0505341	0.2368646	0.1973051	0.1536110	0.2938478	-638233.406
12280000	0.3840368	0.2655851	0.1608581	0.1404495	0.1317085	0.0387628	0.0255053	0.0722510	0.0440037	0.3056030	0.1681744	0.1699112	0.1808460	-638238.500
12281000	0.3877778	0.2580327	0.1677787	0.1491679	0.1301057	0.0538619	0.0407053	0.0661186	0.0712448	0.2037288	0.2844478	0.3912334	0.2932349	-638237.111
12282000	0.3686854	0.2688933	0.1829365	0.1684162	0.1509754	0.0643437	0.0504645	0.0664246	0.0441062	0.2075188	0.2887165	0.1871860	0.1369614	-638237.731
12283000	0.3873515	0.2480875	0.1663120	0.1532306	0.1455813	0.0428538	0.0287500	0.0642006	0.0474433	0.2302693	0.2100440	0.0759648	0.1552691	-638237.237
12284000	0.3993563	0.2430219	0.1604000	0.1488690	0.1369825	0.0497279	0.0302169	0.0715442	0.0518339	0.2510693	0.1303087	0.0795830	0.1629573	-638233.261
12285000	0.3993066	0.2515042	0.1495241	0.1345688	0.1179263	0.0533186	0.0333132	0.0811207	0.0443433	0.2180819	0.1787069	0.0724895	0.1746230	-638243.984
12286000	0.3925045	0.2496108	0.1439135	0.1257388	0.1099765	0.0501875	0.0311883	0.0848413	0.0480991	0.2429825	0.2192310	0.2742309	0.1783940	-638238.135
12287000	0.4002524	0.2422440	0.1260477	0.1122105	0.0984740	0.0355821	0.0217971	0.0705121	0.0517960	0.2743821	0.1712851	0.1007774	0.1061494	-638235.403
12288000	0.3831633	0.2480208	0.1368076	0.1209797	0.1082989	0.0391333	0.0291010	0.0809939	0.0478707	0.2356194	0.0920453	0.1376736	0.0970752	-638235.500
12289000	0.3982755	0.2564486	0.1476365	0.1367343	0.1242416	0.0480848	0.0344994	0.0731865	0.0519661	0.2270185	0.1392985	0.1370663	0.0789580	-638240.101
12290000	0.3916538	0.2650535	0.1660227	0.1509238	0.1307436	0.0509778	0.0328045	0.0698747	0.0384984	0.2131610	0.1688238	0.2115163	0.2137554	-638240.048
12291000	0.4009652	0.2550300	0.1413806	0.1261329	0.1149350	0.0465032	0.0278846	0.0709441	0.0604411	0.2111910	0.1210063	0.1551394	0.2203310	-638240.201
12292000	0.3982017	0.2533073	0.1540340	0.1410300	0.1272537	0.0468438	0.0340914	0.0754840	0.0564379	0.2123784	0.1856791	0.1916859	0.2533114	-638238.140
12293000	0.3806633	0.2545817	0.1790456	0.1658083	0.1466627	0.0572938	0.0392373	0.0569419	0.0457328	0.1918207	0.3176324	0.0960643	0.1781583	-638241.722
12294000	0.3931392	0.2606818	0.1559228	0.1418341	0.1265347	0.0511696	0.0381213	0.0775239	0.0555538	0.2244411	0.1661007	0.2028983	0.1987718	-638252.721
12295000	0.3967940	0.2515168	0.1754105	0.1499145	0.1356103	0.0613088	0.0374602	0.0539611	0.0480016	0.2284036	0.2436752	0.1271373	0.1891825	-638242.468
12296000	0.3787279	0.2445420	0.1579986	0.1457666	0.1326050	0.0547557	0.0354947	0.0592723	0.0515798	0.2057451	0.1793383	0.1066306	0.1853959	-638245.017
12297000	0.3917037	0.2537515	0.1568232	0.1420823	0.1225443	0.0535338	0.0370029	0.0688452	0.0488286	0.2220226	0.1542465	0.1272981	0.2790323	-638240.985
12298000	0.3973741	0.2452285	0.1646851	0.1511477	0.1356559	0.0487850	0.0317309	0.0828514	0.0645529	0.2605300	0.1281179	0.2046167	0.1719222	-638243.717
12299000	0.4044202	0.2439266	0.1393500	0.1228250	0.1139038	0.0416812	0.0284376	0.0784262	0.0656873	0.1948706	0.0699046	0.2539800	0.1724041	-638233.682
12300000	0.3991666	0.2533546	0.1297330	0.1142595	0.1037281	0.0371943	0.0281831	0.0761184	0.0564859	0.2421342	0.2545684	0.1063199	0.1866868	-638232.316
12301000	0.3950794	0.2497674	0.1393357	0.1219675	0.1083984	0.0392943	0.0214101	0.0812515	0.0578736	0.2447578	0.1339088	0.1608269	0.1788823	-638251.429
12302000	0.4060275	0.2456623	0.1309878	0.1202610	0.1051067	0.0424528	0.0253642	0.0789460	0.0505971	0.2567419	0.0864097	0.1066777	0.0934388	-638239.751
12303000	0.3623651	0.2708561	0.1335780	0.1170161	0.1071182	0.0466722	0.0346319	0.0675330	0.0592040	0.2929756	0.1683637	0.1779527	0.3767025	-638232.644
12304000	0.4056439	0.2577648	0.1430595	0.1181969	0.0959077	0.0339668	0.0193799	0.0779418	0.0604853	0.3016359	0.2928855	0.2180428	0.2753397	-638237.244
12305000	0.3912861	0.2496611	0.1090627	0.0999565	0.0890784	0.0367760	0.0273133	0.1036592	0.0661103	0.2599642	0.1901529	0.1291515	0.1081466	-638239.720
12306000	0.3804311	0.2551889	0.1104314	0.0949054	0.0851405	0.0272301	0.0195092	0.1103672	0.0709640	0.2645293	0.2933273	0.2201338	0.1161509	-638239.010
12307000	0.4090318	0.2427683	0.1129993	0.0991589	0.0859450	0.0377200	0.0219396	0.0790840	0.0629452	0.2661652	0.0745867	0.1138183	0.3397472	-638240.100
12308000	0.4060744	0.2625001	0.1234033	0.1101495	0.0989680	0.0386771	0.0275021	0.0941440	0.0525834	0.2592931	0.2056873	0.1413699	0.1028968	-638238.922
12309000	0.4052384	0.2453800	0.1206481	0.1076417	0.0977473	0.0392442	0.0279079	0.0780055	0.0570501	0.2930412	0.0978720	0.0897604	0.1211643	-638235.556
12310000	0.3947320	0.2512373	0.1489658	0.1271820	0.1090743	0.0412994	0.0289374	0.0721895	0.0489793	0.2368582	0.1562051	0.1885008	0.1613295	-638243.757
12311000	0.4040285	0.2465918	0.1562539	0.1451232	0.1299367	0.0405764	0.0231369	0.0779413	0.0460171	0.2285460	0.1373051	0.0653486	0.2985867	-638237.733
12312000	0.3920601	0.2258012	0.1300517	0.1151925	0.0996510	0.0436205	0.0281002	0.0723158	0.0611998	0.2288748	0.1304684	0.1523116	0.1204541	-638240.791
12313000	0.4091394	0.2569503	0.1519388	0.1328450	0.1220643	0.0466225	0.0306110	0.0814094	0.0494588	0.2207259	0.1825304	0.0999338	0.2016265	-638233.156
12314000	0.3849065	0.2758088	0.1458030	0.1301254	0.1101609	0.0564631	0.0405670	0.0729833	0.0441765	0.2211600	0.2594285	0.2065654	0.2670450	-638244.853
12315000	0.4031110	0.2505442	0.1230988	0.1113127	0.1016569	0.0496759	0.0412518	0.0853205	0.0570394	0.2568929	0.4323091	0.1623281	0.1033073	-638239.803
12316000	0.3978682	0.2431244	0.1281743	0.1146027	0.1059071	0.0391065	0.0282379	0.0799469	0.0525191	0.2736057	0.1115831	0.0921405	0.2318627	-638241.989
12317000	0.4072719	0.2716040	0.1417571	0.1309821	0.1134367	0.0446759	0.0280011	0.0666007	0.0564890	0.2134464	0.0987330	0.1864901	0.2156686	-638237.412
12318000	0.4029304	0.2324338	0.1326103	0.1182690	0.1070083	0.0488026	0.0325750	0.0776259	0.0515545	0.2289108	0.1051727	0.0679738	0.1367374	-638241.968
12319000	0.4003884	0.2472556	0.1427873	0.1300206	0.1174500	0.0481243	0.0337458	0.0738735	0.0538697	0.2400311	0.1092448	0.1744923	0.1193970	-638232.798
12320000	0.3990749	0.2480745	0.1411522	0.1279922	0.1115234	0.0443195	0.0320997	0.0794616	0.0554350	0.2154646	0.1768972	0.1487504	0.0752156	-638242.867
12321000	0.4057523	0.2323977	0.1498788	0.1283241	0.1182350	0.0501123	0.0319150	0.0760816	0.0457549	0.2306592	0.1003341	0.0851497	0.2649157	-638236.988
12322000	0.4058251	0.2568965	0.1601323	0.1447985	0.1257605	0.0546303	0.0355201	0.0691167	0.0563261	0.2219147	0.1306590	0.1099603	0.1566155	-638246.830
12323000	0.3769678	0.2605276	0.1569942	0.1462688	0.1293891	0.0637373	0.0489108	0.0641495	0.0411026	0.1878040	0.1244602	0.1147449	0.4398645	-638242.210
12324000	0.3968573	0.2828161	0.1673644	0.1449982	0.1305182	0.0494380	0.0318800	0.0688056	0.0463269	0.2614879	0.1512008	0.1279210	0.3234284	-638241.925
12325000	0.3790686	0.2814797	0.1823473	0.1618151	0.1446024	0.0533174	0.0404142	0.0603768	0.0571286	0.2172482	0.1856840	0.3278433	0.1669056	-638236.376
12326000	0.3828670	0.3027223	0.1696782	0.1477732	0.1359409	0.0566937	0.0313002	0.0685201	0.0546798	0.3061976	0.2779321	0.2424972	0.5482580	-638236.326
12327000	0.3851054	0.2646083	0.1580516	0.1422353	0.1254499	0.0425656	0.0296043	0.0738591	0.0598035	0.2374297	0.1006117	0.1400656	0.2311106	-638239.206
12328000	0.3926452	0.2502989	0.1362942	0.1245726	0.1038404	0.0472715	0.0276609	0.0778706	0.0596388	0.2281729	0.1372697	0.1823076	0.2560856	-638238.164
12329000	0.3697227	0.2546090	0.1476254	0.1303575	0.1207896	0.0549284	0.0388869	0.0790808	0.0483495	0.2260142	0.1466869	0.1543571	0.2201879	-638238.290
12330000	0.4190604	0.2606419	0.1543008	0.1408667	0.1275307	0.0521685	0.0370605	0.0744531	0.0537543	0.2305602	0.1921424	0.1379404	0.1089440	-638234.116
12331000	0.4026796	0.2574470	0.1680147	0.1459075	0.1375723	0.0499527	0.0327624	0.0754513	0.0503207	0.2918581	0.2905700	0.1244089	0.3519212	-638230.666
12332000	0.3913302	0.2480010	0.1450554	0.1310269	0.1146678	0.0440498	0.0312017	0.0732949	0.0475726	0.2080332	0.2358402	0.1066952	0.2039749	-638238.539
12333000	0.3976557	0.2473717	0.1624280	0.1484735	0.1375196	0.0450852	0.0274979	0.0762248	0.0521252	0.2064940	0.2348666	0.1134156	0.3696528	-638238.075
12334000	0.3865370	0.2893337	0.1852193	0.1703988	0.1499991	0.0518579	0.0288507	0.0701785	0.0515363	0.2555123	0.2358905	0.1870415	0.3427793	-638249.686
12335000	0.4057107	0.2606392	0.1768938	0.1618150	0.1282995	0.0452354	0.0335259	0.0720498	0.0514307	0.1761031	0.3401218	0.1377869	0.1703220	-638238.214
12336000	0.4028099	0.2427201	0.1421709	0.1295955	0.1094330	0.0473443	0.0324662	0.0764492	0.0476334	0.2853785	0.1707362	0.0699404	0.1207338	-638242.141
12337000	0.4088441	0.2526104	0.1523879	0.1412863	0.1258336	0.0443246	0.0309582	0.0765450	0.0501747	0.2240926	0.1457783	0.1058033	0.1456148	-638238.713
12338000	0.3834575	0.2435265	0.1483905	0.1346276	0.1273719	0.0476509	0.0309450	0.0818245	0.0463352	0.2745537	0.1060340	0.1353572	0.1515529	-638238.743
12339000	0.3862000	0.2715284	0.1620564	0.1422917	0.1262412	0.0517723	0.0386609	0.0621059	0.0549604	0.2186110	0.2535632	0.1029110	0.2444497	-638240.259
12340000	0.3975023	0.2593141	0.1649457	0.1505643	0.1392125	0.0545992	0.0372350	0.0580375	0.0489340	0.2015273	0.2001539	0.0757072	0.1558032	-638241.450
12341000	0.4022660	0.2584077	0.1576203	0.1468534	0.1328937	0.0478244	0.0326713	0.0590848	0.0467139	0.2367017	0.1445860	0.2433944	0.3646513	-638242.006
12342000	0.3545357	0.2530589	0.1364080	0.1217690	0.1116521	0.0410530	0.0281317	0.0808601	0.0535799	0.2491027	0.2028070	0.1476208	0.3779511	-638232.534
12343000	0.3969508	0.2643622	0.1489979	0.1266512	0.1120917	0.0486509	0.0340621	0.0682235	0.0683921	0.1600634	0.1660520	0.1451708	0.3073475	-638243.255
12344000	0.3971482	0.2497886	0.1398930	0.1277339	0.1088174	0.0553897	0.0413413	0.0757820	0.0528373	0.2784190	0.3428314	0.1337371	0.3318460	-638239.910
12345000	0.3944813	0.2594236	0.1397120	0.1256000	0.1096072	0.0516020	0.0399584	0.0705845	0.0618230	0.2013344	0.1208988	0.1784396	0.2080647	-638243.813
12346000	0.3917482	0.2401413	0.1403259	0.1259360	0.1127528	0.0471252	0.0335545	0.0811695	0.0543453	0.2231616	0.1712452	0.0656572	0.1037535	-638240.858
12347000	0.3894100	0.2212698	0.1509773	0.1397121	0.1208409	0.0339912	0.0259986	0.0737381	0.0509015	0.2365716	0.0919252	0.1629092	0.1488774	-638236.601
12348000	0.3701534	0.2719781	0.1806922	0.1551658	0.1449031	0.0705686	0.0373163	0.0628093	0.0420034	0.1999293	0.2944691	0.1807310	0.3358000	-638238.062
12349000	0.3794166	0.2594131	0.1671404	0.1548421	0.1395374	0.0430426	0.0310854	0.0776682	0.0689081	0.2424605	0.1372744	0.4593527	0.2722189	-638237.002
12350000	0.4016453	0.2557992	0.1696100	0.1509271	0.1314522	0.0571343	0.0449330	0.0680232	0.0570045	0.2094186	0.3027004	0.2568595	0.1287672	-638242.016
12351000	0.3933213	0.2618597	0.1643271	0.1522479	0.1385416	0.0610081	0.0434012	0.0688895	0.0401050	0.2051062	0.1312769	0.1208283	0.3225316	-638239.093
12352000	0.3647700	0.2393612	0.1335122	0.1225460	0.1098349	0.0473284	0.0333397	0.0814655	0.0476176	0.2745246	0.2160843	0.1231719	0.3540847	-638246.365
12353000	0.3880958	0.2498804	0.1400789	0.1252362	0.1097725	0.0474872	0.0295072	0.0808964	0.0504403	0.2196733	0.1271856	0.1354916	0.2588382	-638238.608
12354000	0.3948103	0.2472436	0.1303302	0.1182154	0.1085529	0.0459667	0.0325927	0.0989081	0.0592010	0.2156040	0.1939152	0.0926110	0.1311872	-638245.372
12355000	0.4056547	0.2483099	0.1149796	0.1007519	0.0937190	0.0427787	0.0280337	0.0908262	0.0540412	0.2503665	0.2125127	0.1150996	0.2806797	-638235.138
12356000	0.3690141	0.2524982	0.1356811	0.1197028	0.1034305	0.0428014	0.0285656	0.0716556	0.0492365	0.2266613	0.1018271	0.1671641	0.1524668	-638238.954
12357000	0.4070118	0.2442765	0.1229666	0.1069599	0.0953512	0.0408218	0.0272672	0.0796260	0.0627127	0.2665138	0.1187737	0.1041549	0.2368665	-638244.546
12358000	0.3988855	0.2463322	0.1164057	0.1072500	0.0987757	0.0356512	0.0273510	0.0936723	0.0688405	0.2943182	0.0825147	0.1141412	0.2289979	-638235.639
12359000	0.3977688	0.2457623	0.1318003	0.1173212	0.1004438	0.0473541	0.0336913	0.0644849	0.0510845	0.2115009	0.1559279	0.1301128	0.1476824	-638236.373
12360000	0.3994439	0.2618705	0.1330063	0.1174432	0.1033714	0.0417153	0.0315808	0.0665717	0.0533781	0.2289671	0.2303532	0.3822695	0.2286675	-638236.296
12361000	0.3857453	0.2526913	0.1329609	0.1234227	0.1082685	0.0407411	0.0248277	0.0772141	0.0568414	0.2101921	0.1826776	0.1857567	0.3686401	-638238.281
12362000	0.3976346	0.2530032	0.1277106	0.1184752	0.1060920	0.0390791	0.0248815	0.0823348	0.0688839	0.2664307	0.1270419	0.1547115	0.1854444	-638235.641
12363000	0.4003202	0.2665370	0.1460889	0.1277314	0.1120999	0.0464551	0.0352455	0.0822932	0.0418473	0.1968944	0.1087497	0.1723284	0.1755340	-638237.682
12364000	0.4073841	0.2387370	0.1352509	0.1210738	0.1085038	0.0422950	0.0313298	0.0802167	0.0546861	0.2232327	0.0713032	0.1098958	0.0940902	-638237.266
12365000	0.3862109	0.2604330	0.1491868	0.1340504	0.1247151	0.0417503	0.0297025	0.0739232	0.0677677	0.2178951	0.1641550	0.3408305	0.1884249	-638237.499
