Gen	t_n8	t_n9	t_n10	t_n11	t_n12	t_n13	mu1	mu2	mu3	sigma2_1	sigma2_2	sigma2_3	lnL
20780000	1.0815588	0.9499050	0.9097650	0.8765736	0.5466519	0.6427868	0.0226978	0.0152817	0.0854878	0.3728232	0.6172025	0.6473316	-2128015.386
20782000	1.0936026	0.9517211	0.8855801	0.8424976	0.5593866	0.7042118	0.0213834	0.0163593	0.0982237	0.3712155	0.7544478	0.4940940	-2128020.226
20784000	1.0500671	1.0043563	0.9486749	0.8982251	0.5668851	0.7652033	0.0250674	0.0103564	0.0943660	0.7304310	0.3988306	0.7606181	-2128010.725
20786000	1.0884433	0.9652394	0.9319111	0.8733163	0.6006973	0.7532909	0.0188768	0.0095157	0.0739934	0.3550668	0.4630016	1.0568288	-2128003.054
20788000	1.1041905	0.9598949	0.9108203	0.8615186	0.6331694	0.7462958	0.0198034	0.0133672	0.0824150	0.4837417	0.3634866	0.4123297	-2128007.790
20790000	1.0931279	0.9663216	0.9176507	0.8350471	0.7003263	0.6382130	0.0150401	0.0096919	0.1254036	0.4126137	0.8182473	0.8622709	-2128008.104
20792000	1.0787953	1.0280809	0.9609285	0.8897441	0.6231746	0.6023626	0.0168067	0.0119909	0.0632705	0.2909850	0.6739338	0.5461037	-2128005.542
20794000	1.0953100	0.9855406	0.9242994	0.8558102	0.6147660	0.6534639	0.0175965	0.0073709	0.1263847	0.4721798	0.8000831	0.4287752	-2128007.269
20796000	1.0972864	0.9523129	0.8952028	0.8274154	0.6678698	0.5881591	0.0165650	0.0105460	0.0674842	0.3008026	0.2240491	0.3384018	-2128002.650
20798000	1.0887622	0.9474053	0.8582418	0.7598208	0.6310523	0.5572356	0.0207191	0.0130123	0.0775182	0.5361010	0.6704214	0.6582138	-2128007.908
20800000	1.0806170	0.9747545	0.8881502	0.8210228	0.7076767	0.5678748	0.0178377	0.0123113	0.0974399	0.3956733	0.6886674	0.2106702	-2128011.309
20802000	1.0984733	0.9734795	0.8845983	0.8301666	0.6729503	0.5147990	0.0145194	0.0106634	0.1156280	0.2740005	0.7528706	0.4992665	-2128011.290
20804000	1.0846181	0.9476248	0.9282383	0.8456874	0.6231191	0.6938423	0.0262850	0.0103993	0.1056146	0.4404715	0.7718836	0.3738241	-2128000.035
20806000	1.0937287	0.9538825	0.8951603	0.8664622	0.6226077	0.7158165	0.0185206	0.0176320	0.1443584	0.3449381	0.5705058	0.8523612	-2128003.745
20808000	1.1032697	1.0056990	0.9560731	0.8809413	0.7585410	0.8084232	0.0178784	0.0131042	0.1228656	0.4770502	0.3427419	0.3729425	-2128003.011
20810000	1.0728654	0.9941321	0.9188140	0.8475772	0.6668067	0.5202730	0.0267532	0.0098103	0.1249047	0.4865366	0.5050878	0.3638260	-2128003.650
20812000	1.0971993	0.9667972	0.8914593	0.8107074	0.4792857	0.6289698	0.0217570	0.0113389	0.0951729	0.7546804	0.3134062	0.3642240	-2128008.011
20814000	0.9973286	0.9505913	0.8668074	0.7818869	0.4070894	0.5532229	0.0176770	0.0083113	0.1026666	0.6003974	0.3016322	0.6845623	-2128004.363
20816000	0.9671520	0.9527318	0.8800608	0.8292078	0.4186144	0.7529652	0.0181468	0.0105157	0.1119539	0.2847302	0.3258956	0.4308753	-2128005.026
20818000	0.9925184	0.9639394	0.8796175	0.8321893	0.5096338	0.8189358	0.0310420	0.0137908	0.1276293	0.5854735	0.4390470	0.3281999	-2128011.551
20820000	1.0468527	0.9680886	0.9241603	0.8658193	0.5402156	0.7877078	0.0205836	0.0093899	0.0900152	0.4473016	0.3781631	0.2570986	-2128005.898
20822000	1.1031772	0.9568312	0.8995691	0.8229083	0.6040651	0.7424389	0.0137353	0.0128456	0.0960096	0.2879424	0.5021313	0.6441624	-2128006.387
20824000	1.0949939	0.9724742	0.8325425	0.7555085	0.5912623	0.7036965	0.0213660	0.0088490	0.1132459	0.5753419	0.5892407	1.3627099	-2128005.552
20826000	1.0291551	1.0015441	0.9174606	0.8293265	0.6403626	0.6580176	0.0189326	0.0090255	0.0757538	0.7750823	0.4572513	0.4344045	-2128008.624
20828000	1.0710647	0.9543071	0.9164377	0.8429175	0.6082877	0.5693407	0.0151052	0.0096922	0.1497688	0.3473678	0.4991618	0.4752575	-2128007.985
20830000	1.0989882	0.9448613	0.8296585	0.7406136	0.5499896	0.5151931	0.0190022	0.0114130	0.1106980	0.5548095	0.2382719	1.0125062	-2128008.953
20832000	1.0711889	0.9814556	0.9510051	0.7142227	0.4689168	0.7374992	0.0125025	0.0117022	0.0935179	0.6926406	0.6480431	0.5345772	-2128008.502
20834000	1.1067268	0.9738537	0.8701305	0.8242684	0.6118490	0.6281767	0.0165720	0.0115855	0.1013216	0.4715777	0.4349572	0.4043362	-2128003.861
20836000	1.0887196	0.9459227	0.8490414	0.8046478	0.5782102	0.5578275	0.0143459	0.0121539	0.0953084	0.4235159	0.4064430	0.5382899	-2128005.479
20838000	1.0948891	0.9584328	0.8900892	0.8217169	0.5771913	0.4685191	0.0327459	0.0149227	0.0999712	0.7493609	0.4852939	0.5336169	-2128003.981
20840000	1.0282106	0.9947191	0.8773952	0.8399388	0.7245630	0.4088684	0.0345973	0.0138588	0.1140852	0.7743383	0.6274235	0.7080931	-2128011.491
20842000	1.0431094	0.9509706	0.9174586	0.8719435	0.7268826	0.5452969	0.0167243	0.0090628	0.1085316	0.2712095	0.5063048	0.2745411	-2128009.295
20844000	1.0631258	0.9849618	0.9298452	0.8909670	0.7475660	0.5120850	0.0178034	0.0142852	0.0939190	0.6711563	0.3884897	0.5752240	-2128012.737
20846000	1.0550389	0.9773706	0.9572859	0.9231359	0.7171210	0.4971791	0.0168125	0.0117919	0.1138704	0.4185875	0.4936261	0.4597695	-2128003.798
20848000	1.0265324	1.0134884	0.9553351	0.9104025	0.6419591	0.5577374	0.0137069	0.0107219	0.0961468	0.4774556	0.3617429	0.4635055	-2128006.112
20850000	1.0618791	0.9832466	0.9247948	0.8781576	0.5238014	0.6861095	0.0279207	0.0105340	0.1561374	1.1090881	0.4434206	0.8754825	-2128007.039
20852000	1.0656371	0.9924612	0.9435460	0.8969532	0.5436500	0.6587772	0.0206782	0.0100334	0.1336438	0.4122133	0.5497636	0.3902822	-2128007.358
20854000	1.0657095	0.9738319	0.9176112	0.8884057	0.5517882	0.6252716	0.0166300	0.0101727	0.1048609	0.4520143	0.5870203	0.9265993	-2128007.170
20856000	1.0707353	0.9785115	0.8984216	0.8397330	0.5154621	0.5749412	0.0139599	0.0103865	0.0983080	0.6220186	0.4394198	0.5439908	-2128007.374
20858000	1.0718447	0.9649327	0.8964635	0.8363224	0.4716273	0.3356552	0.0152890	0.0112893	0.0912076	0.6025443	0.3715514	0.4605622	-2128006.291
20860000	1.0839247	0.9589007	0.8875209	0.8528746	0.5231194	0.4075912	0.0205410	0.0096436	0.1055723	0.4623185	0.2602911	0.4219282	-2128014.756
20862000	1.0651878	0.9819925	0.9325010	0.8454735	0.4606208	0.4523504	0.0158102	0.0079874	0.0965563	0.3335887	0.5557130	0.3984339	-2128003.343
20864000	1.0128456	0.9458076	0.9084675	0.8198801	0.4550738	0.4882157	0.0333583	0.0201539	0.0884100	1.2976663	0.7227650	0.3784665	-2128007.493
20866000	1.0348803	0.9689446	0.8997722	0.8213605	0.5477063	0.6387915	0.0150387	0.0142152	0.0871231	0.3795806	0.6212284	0.2855797	-2128003.432
20868000	1.0234502	0.9418465	0.8588078	0.7856169	0.5177760	0.4437112	0.0245849	0.0103282	0.0958373	0.4288637	0.6477437	0.5212313	-2128009.314
20870000	1.0192388	1.0178229	0.9061768	0.8141951	0.5703349	0.4586665	0.0132229	0.0109746	0.0832193	0.5424687	0.3499581	0.4830385	-2128008.996
20872000	1.0803684	0.9481629	0.8987079	0.8151675	0.6954364	0.6788844	0.0210145	0.0151290	0.1243665	0.5055874	0.6279694	0.2382300	-2128014.574
20874000	1.0765171	0.9710024	0.9127735	0.8058530	0.6962574	0.7197503	0.0136493	0.0079425	0.1515288	0.4132908	0.4956538	0.7654231	-2128003.750
20876000	1.0822912	0.9546829	0.9080611	0.8726744	0.7117623	0.6396062	0.0206884	0.0076359	0.1169480	0.3257630	0.5463724	0.7121603	-2128009.666
20878000	1.0861170	0.9742719	0.9233886	0.8895621	0.6494771	0.7839614	0.0171149	0.0123605	0.1485275	0.3562888	0.3393981	0.5817840	-2128009.577
20880000	1.0807933	0.9943419	0.9222734	0.8675020	0.5866094	0.7064580	0.0147934	0.0168216	0.0879083	0.3023492	0.7490431	0.2501733	-2128002.862
20882000	1.0978495	0.9646616	0.9186628	0.8908150	0.7756560	0.7124780	0.0139479	0.0190724	0.1422582	0.6869203	0.6751288	0.5485227	-2128012.036
20884000	1.0744412	0.9567942	0.9096285	0.8121952	0.7421138	0.6645873	0.0243284	0.0156025	0.1316525	0.4205088	0.5413680	0.4769639	-2128011.141
20886000	1.0854974	0.9635084	0.9259735	0.8657083	0.7253666	0.6887232	0.0264400	0.0086517	0.1221609	0.4551691	0.3689464	0.4625176	-2127999.525
20888000	1.0435652	0.9499396	0.8917547	0.8352166	0.6332862	0.7136843	0.0251010	0.0110171	0.1537236	0.5258542	0.2749526	0.5677603	-2128016.323
20890000	1.0635456	0.9704119	0.9021058	0.8541714	0.6935496	0.6239166	0.0194526	0.0101844	0.1453982	0.4021212	0.2693629	0.6693070	-2128001.032
20892000	1.0897111	0.9633173	0.9094221	0.8663704	0.7258489	0.6337261	0.0177031	0.0099118	0.1541208	0.2519587	0.2357674	1.0743681	-2128007.003
20894000	1.0902788	1.0051759	0.9503381	0.8826071	0.6315692	0.6216669	0.0161747	0.0127078	0.0751960	0.2551790	0.4290307	0.2266661	-2128010.042
20896000	1.0726213	0.9520647	0.9204151	0.8263203	0.5862455	0.6718753	0.0275583	0.0073431	0.1195254	0.5386615	0.3384795	0.3406051	-2128012.855
20898000	1.0648720	0.9502807	0.9170097	0.8192315	0.6478769	0.8200739	0.0227013	0.0128488	0.0909608	0.5679946	0.5720960	0.4378868	-2128004.241
20900000	1.1044814	1.0133770	0.9335610	0.8382035	0.6017848	0.6379927	0.0213840	0.0093335	0.0685215	0.5505017	0.2868236	0.7809083	-2128013.240
20902000	1.0643413	0.9601178	0.9029513	0.8422730	0.5979759	0.6873787	0.0178517	0.0181730	0.0821439	0.3535914	0.8706922	0.7817659	-2128008.553
20904000	1.0776997	0.9566308	0.8977616	0.8292992	0.6198690	0.5735231	0.0154653	0.0139317	0.0903479	0.2639497	0.6036407	0.2637105	-2128004.444
20906000	1.1095316	0.9599159	0.8979932	0.8429609	0.6875384	0.4537826	0.0168294	0.0111315	0.0717604	0.3114463	0.2062866	0.3459976	-2128005.844
20908000	1.1016112	0.9544548	0.9108300	0.8642429	0.5865459	0.4782064	0.0129329	0.0128923	0.1006511	0.4574907	0.4099514	0.5208393	-2128003.523
20910000	1.1118381	0.9815380	0.8919919	0.8108100	0.5252808	0.4839962	0.0334115	0.0116632	0.0855090	0.8190635	0.5446248	0.6169854	-2128003.161
20912000	1.0983711	0.9542993	0.9118130	0.7911408	0.5389605	0.4463539	0.0165325	0.0099679	0.1152301	0.5635503	0.3651689	0.6678466	-2128005.901
20914000	1.0837388	0.9786108	0.8662779	0.8349383	0.5733815	0.5063553	0.0195918	0.0089959	0.0594274	0.4237710	0.2200615	0.4916376	-2128009.670
20916000	1.0822592	1.0160055	0.9162275	0.8814711	0.5829232	0.7785127	0.0252265	0.0084475	0.0870557	0.9719696	0.3045416	0.3804199	-2128006.974
20918000	1.0919054	1.0548061	0.9577704	0.8311853	0.6471826	0.5236771	0.0121613	0.0142691	0.1018683	0.2373934	0.8730373	0.6729110	-2128009.736
20920000	1.0754993	0.9980108	0.9545631	0.9086032	0.6500316	0.6483113	0.0157727	0.0107994	0.0801847	0.3038824	0.4050824	0.5166461	-2128016.758
20922000	1.0661513	0.9749286	0.9265682	0.9027343	0.7114242	0.6672562	0.0235475	0.0104276	0.1428309	0.5081591	0.4828126	0.6068340	-2128012.509
20924000	1.0218992	0.9849152	0.9169536	0.8731502	0.7390232	0.6150553	0.0148687	0.0094627	0.1102383	0.2800709	1.0657188	0.5199585	-2128004.301
20926000	1.0140154	0.9595602	0.8819369	0.8143703	0.6189741	0.7224623	0.0313407	0.0121132	0.0848712	0.7783425	0.3463942	0.2753778	-2128007.713
20928000	1.0784391	0.9805510	0.9165391	0.8285845	0.6160228	0.6254234	0.0120573	0.0104560	0.0973774	0.3566451	0.5549264	0.4215231	-2128020.833
20930000	1.0995357	1.0038325	0.9490910	0.8949130	0.7245074	0.6954454	0.0127863	0.0116487	0.0706299	0.1905421	0.3559782	0.5857461	-2128003.048
20932000	1.0610900	1.0064469	0.9272180	0.8356374	0.6575616	0.8145413	0.0127337	0.0203466	0.0729808	0.5631434	0.5260871	0.6531380	-2128005.128
20934000	1.0689929	1.0538626	0.9878171	0.9161654	0.6670343	0.7519356	0.0230736	0.0074380	0.0908350	0.5159583	0.4422311	0.5131350	-2128013.685
20936000	1.0883545	1.0486815	0.9993322	0.9416762	0.6874036	0.7800726	0.0162775	0.0097598	0.0647924	0.4056082	0.4140042	0.3094360	-2128002.772
20938000	1.0915459	1.0119153	0.9625822	0.8761933	0.7274364	0.6079166	0.0166903	0.0068176	0.1088640	0.2946009	0.4031432	0.4508677	-2128006.294
20940000	1.0530576	1.0118944	0.9476879	0.8932941	0.7045713	0.7016237	0.0186264	0.0109136	0.1260682	0.2839250	0.5754706	0.6540576	-2128009.093
20942000	1.0438134	0.9439031	0.8518724	0.7830889	0.5735314	0.6853326	0.0135215	0.0089844	0.1002985	0.2366917	0.7674770	0.7502876	-2128008.102
20944000	1.0365218	0.9730068	0.8705050	0.8358457	0.5758145	0.6974665	0.0176487	0.0104844	0.1235593	0.3594233	0.4505991	0.3320480	-2128008.136
20946000	1.0907538	0.9438928	0.8831523	0.8137411	0.6087129	0.6769985	0.0196944	0.0083701	0.0786032	0.3200021	0.2338116	0.2808687	-2128012.666
20948000	1.0597131	0.9908533	0.8827314	0.7791090	0.5777328	0.8010952	0.0132600	0.0129581	0.0991834	0.3725655	0.6531002	0.7089744	-2128006.662
20950000	1.0292642	0.9816252	0.9153269	0.8747642	0.6647932	0.6837714	0.0157993	0.0088176	0.1118895	0.6374431	0.1641552	0.4622271	-2128002.337
20952000	1.0402154	0.9515736	0.9175992	0.8387419	0.6846303	0.7988061	0.0241792	0.0133352	0.0960369	0.4384351	0.4484198	0.7306796	-2128013.456
20954000	1.0944693	0.9953773	0.9085018	0.7755305	0.6376229	0.7492938	0.0168400	0.0084596	0.1413663	0.3274152	0.4767944	0.7882616	-2128010.511
20956000	1.0317915	0.9530288	0.8797246	0.8366744	0.5710686	0.7073018	0.0197866	0.0119977	0.0982743	0.5502671	0.4563588	0.2431559	-2128008.561
20958000	1.0169687	0.9482715	0.8970876	0.8011968	0.4703706	0.6393780	0.0157328	0.0096704	0.0830400	0.5185694	0.3049525	0.3968248	-2128009.945
20960000	1.0806052	0.9495293	0.8667771	0.7227722	0.4647240	0.5628131	0.0237185	0.0149052	0.1066064	0.5477665	0.5037334	0.5052623	-2128012.608
20962000	1.0449286	0.9620622	0.8791095	0.8124892	0.5684684	0.5949026	0.0226024	0.0097920	0.0901139	0.5054102	0.1672932	0.4744067	-2128002.914
20964000	1.0231916	1.0016328	0.8952927	0.8366255	0.6109524	0.6496779	0.0155717	0.0189367	0.0882271	0.4709327	0.9220359	0.5275156	-2128003.821
20966000	1.0333744	0.9647049	0.9334792	0.8408891	0.5324590	0.6989284	0.0216533	0.0093404	0.0740669	0.3933028	0.5074271	0.3536232	-2128009.261
20968000	0.9696473	0.9618869	0.8529184	0.7969692	0.5987912	0.5575932	0.0116040	0.0134962	0.1051826	0.4859564	0.5445708	0.8030205	-2128008.548
20970000	0.9914346	0.9649064	0.8835297	0.7747603	0.5239493	0.7256581	0.0155650	0.0125038	0.1100138	0.7522382	0.5015383	0.9381335	-2128004.727
20972000	1.0056574	0.9993592	0.9530866	0.8848190	0.5519084	0.7709732	0.0198915	0.0133048	0.0989124	0.3359863	0.3856712	0.4620795	-2128004.006
20974000	1.0583272	1.0205846	0.9421021	0.8974917	0.6906728	0.5285877	0.0213721	0.0093312	0.0977175	0.5886907	0.4045194	0.6013666	-2128006.086
20976000	1.0251216	1.0004627	0.9521508	0.9039396	0.7394027	0.4390357	0.0196741	0.0077347	0.1590763	0.5606753	0.3054786	1.1832109	-2128003.209
20978000	1.0304085	0.9926617	0.9406144	0.9106145	0.7068239	0.6939071	0.0146463	0.0291220	0.1281397	0.4628582	0.9423596	0.5136987	-2128007.151
20980000	1.0228972	0.9934406	0.9387777	0.8350794	0.5685658	0.6492399	0.0191889	0.0114388	0.1088197	0.4878665	0.4699072	0.5116407	-2128002.785
20982000	1.0328243	0.9557246	0.9001931	0.8133353	0.5782326	0.6620531	0.0227325	0.0109748	0.0720290	0.2935927	0.2593959	0.3577550	-2128006.196
20984000	1.0090271	0.9942077	0.8712487	0.7761576	0.6573872	0.5876846	0.0183426	0.0092497	0.0581617	0.3370435	0.3296935	0.5961174	-2128001.361
20986000	0.9930667	0.9690743	0.8271478	0.7520300	0.5986070	0.8035408	0.0224501	0.0156186	0.0916596	0.4642062	1.1063682	0.2913722	-2128006.977
20988000	0.9806686	0.9685577	0.9158658	0.8507452	0.6488053	0.6682474	0.0179368	0.0152153	0.0994119	0.3124579	0.7028220	0.6929182	-2128017.202
20990000	1.0482177	0.9758440	0.9307834	0.9017056	0.7680035	0.4861035	0.0168547	0.0162354	0.1104542	0.3074241	0.2586573	0.6951433	-2128008.066
20992000	1.0877035	0.9947101	0.9506322	0.9071263	0.7429183	0.5123758	0.0202830	0.0104519	0.1682987	0.5609416	0.3110921	0.7384138	-2128017.993
20994000	1.0525905	1.0039978	0.9532912	0.8841252	0.6621370	0.5580861	0.0166230	0.0117862	0.0865683	0.3679279	0.3388552	0.2297684	-2128019.878
20996000	1.0583475	0.9697296	0.9284236	0.9024920	0.6627176	0.6269022	0.0292702	0.0127490	0.0997964	0.4711495	0.7114922	0.6720181	-2128003.424
20998000	1.0228075	0.9722738	0.9349697	0.8647498	0.5658731	0.5107442	0.0240667	0.0118742	0.0981012	0.5837087	0.3773419	0.4814203	-2128004.186
21000000	1.0830919	0.9969303	0.9445897	0.8636279	0.4402048	0.5784304	0.0200374	0.0100819	0.0761175	0.5204232	0.4145716	0.4024491	-2128003.549
21002000	1.0741039	1.0268251	0.9459596	0.8375496	0.5683749	0.6779903	0.0249454	0.0148193	0.1182718	0.5152512	0.5337606	0.4581558	-2128002.609
21004000	1.0915899	1.0132404	0.9729831	0.9001237	0.5673876	0.7213725	0.0175430	0.0107434	0.1009016	0.3795801	0.3030463	0.8804871	-2128005.988
21006000	1.0708685	1.0434928	1.0051430	0.9261295	0.7224606	0.5480843	0.0286395	0.0108522	0.0909606	0.7410841	0.3434881	0.5044007	-2128005.183
21008000	1.0767711	1.0615606	1.0025906	0.9636566	0.6234018	0.6879452	0.0153228	0.0108440	0.0921124	0.7158300	0.5202284	0.4157505	-2128005.549
21010000	1.0458632	0.9860525	0.9474693	0.8477843	0.5646956	0.6972687	0.0502657	0.0091603	0.1034450	0.9381835	0.3512507	0.4847004	-2128013.475
21012000	1.0136827	0.9885511	0.9462044	0.8905486	0.6186608	0.6101276	0.0235481	0.0084448	0.0823825	0.4187576	0.3439188	0.4905674	-2128003.178
21014000	0.9850302	0.9617605	0.9175831	0.8337185	0.7313484	0.5173628	0.0150623	0.0123945	0.1209669	0.3589215	0.3635707	0.8657476	-2128007.036
21016000	0.9909354	0.9511997	0.9016376	0.8390151	0.6704174	0.4884899	0.0195130	0.0086725	0.1560065	0.7407352	0.2476114	0.5768085	-2128012.889
21018000	1.0247449	0.9534214	0.9128466	0.8382577	0.6885430	0.6794808	0.0246693	0.0105878	0.1075893	0.5137765	0.4997089	0.5781207	-2128007.271
21020000	1.0604056	0.9610766	0.8807598	0.8092682	0.6459352	0.7219514	0.0160839	0.0103804	0.1032523	0.4164403	0.5994395	0.4528403	-2128003.036
21022000	1.0650601	0.9572722	0.9110991	0.8530166	0.6519676	0.7992092	0.0176699	0.0090460	0.1271270	0.3295522	0.2698514	0.3715389	-2128004.215
21024000	1.0917337	0.9734570	0.9256822	0.8953911	0.6664335	0.7077541	0.0150934	0.0145121	0.1676118	0.3516380	0.3909305	0.3844328	-2128008.622
21026000	1.1024798	0.9737903	0.9131854	0.8223548	0.6969723	0.7001705	0.0197700	0.0121380	0.0657661	0.2737755	0.2460266	0.3125020	-2128009.369
21028000	1.0739466	0.9589320	0.8987207	0.8164771	0.5568698	0.5363457	0.0156070	0.0097354	0.2230183	0.5696839	0.4201451	0.8748190	-2128017.590
21030000	1.0982490	0.9946713	0.8967324	0.8478849	0.6577501	0.6929230	0.0099559	0.0115566	0.1279993	0.3415115	0.5536966	0.6633273	-2128011.729
21032000	1.0701615	0.9462120	0.8793017	0.8017534	0.6449239	0.7062270	0.0167314	0.0144913	0.1361364	0.2974052	0.5200568	0.2893319	-2128001.922
21034000	1.0856658	0.9702123	0.9288694	0.8752607	0.7346714	0.7448220	0.0206508	0.0108719	0.1224270	0.3321478	0.3679285	0.3553139	-2128008.690
21036000	1.0487094	0.9529710	0.8738001	0.7949694	0.6295739	0.7350604	0.0204253	0.0122211	0.0846250	0.6750698	0.8449009	0.3467157	-2128008.156
21038000	1.0707623	0.9546097	0.8495718	0.7562709	0.6181421	0.7804474	0.0201033	0.0171268	0.1061181	0.5664340	0.4814185	0.7462936	-2128001.397
21040000	1.0988106	0.9444139	0.8985464	0.8329597	0.6473958	0.7941135	0.0169393	0.0105767	0.0789116	0.4875422	0.3967194	0.5026378	-2128013.277
21042000	1.0830123	0.9536042	0.8736168	0.8082873	0.5808174	0.6664392	0.0157367	0.0098976	0.0624495	0.2133165	0.5183118	0.5675488	-2128010.009
21044000	1.1016941	0.9732640	0.8983915	0.8238622	0.6599052	0.6938179	0.0196036	0.0138669	0.0876021	0.6711958	0.4375263	0.3084576	-2128015.706
21046000	1.0855852	0.9557821	0.8821812	0.8170086	0.5551387	0.7070697	0.0147563	0.0091674	0.0768693	0.4953581	0.3932572	0.3048985	-2128002.288
21048000	1.0924070	0.9616094	0.9068028	0.8314551	0.6307505	0.7255389	0.0275809	0.0093840	0.0757739	0.4348219	0.5680799	0.6859494	-2128009.007
21050000	1.0760612	0.9594478	0.8918014	0.7714367	0.5799061	0.4962805	0.0157594	0.0096931	0.0884868	0.5224838	0.3206366	0.4313993	-2128001.126
21052000	1.0522956	1.0241986	0.9074795	0.8225548	0.5742189	0.4876603	0.0122545	0.0125620	0.1162754	0.7354195	0.6692962	0.4481595	-2128009.880
21054000	1.0853731	0.9562124	0.8721631	0.7977069	0.5932147	0.4970228	0.0370747	0.0146710	0.0935738	1.0645915	0.6933482	0.4488006	-2128003.670
21056000	1.1113563	0.9525696	0.9075208	0.8657814	0.5244516	0.5350352	0.0130387	0.0117940	0.0777174	0.4259938	0.5941704	0.4520227	-2127998.767
21058000	1.0819999	0.9481897	0.8937699	0.8539409	0.3965629	0.6659463	0.0127710	0.0124118	0.1170123	0.4729700	0.4871863	0.7643625	-2128005.061
21060000	1.0712115	0.9551264	0.8833924	0.8299573	0.3308954	0.6106813	0.0214746	0.0181418	0.1006995	0.5745276	0.7295564	0.5169349	-2128004.666
21062000	1.0607243	0.9779483	0.9362102	0.8699869	0.4306421	0.6964993	0.0170096	0.0119005	0.0801174	0.5392260	1.1997904	0.4355945	-2128005.358
21064000	1.0963282	0.9687707	0.9142304	0.8493304	0.4303884	0.6852694	0.0315123	0.0157215	0.0861028	0.5956779	0.4181528	0.4328603	-2128007.049
21066000	1.0650619	0.9788355	0.9083678	0.8143545	0.4664193	0.7044459	0.0208136	0.0096159	0.1328319	0.6126790	0.4015757	0.4868190	-2128006.526
21068000	1.0608232	0.9622792	0.9112516	0.8594868	0.4908226	0.6149598	0.0282275	0.0172387	0.1105084	0.6635529	0.4325411	0.3643588	-2128004.344
21070000	1.0848313	0.9829715	0.9254851	0.7971592	0.5519274	0.6520154	0.0173098	0.0119820	0.0772367	0.3255842	0.6982595	0.3527187	-2128009.108
21072000	1.0433431	0.9975947	0.8959264	0.8322742	0.6351314	0.7091669	0.0146502	0.0072680	0.1556443	0.6877576	0.6686218	0.8760096	-2128006.267
21074000	1.0452102	0.9509257	0.9122221	0.8521487	0.6018835	0.6682354	0.0179615	0.0170779	0.1006420	0.4042223	0.7559163	0.4194047	-2128008.430
21076000	1.0743135	0.9708701	0.9228620	0.8649201	0.6241084	0.7572498	0.0198767	0.0077299	0.2212941	0.6755077	0.5568937	1.0448083	-2128012.782
21078000	1.0508044	0.9701261	0.8987318	0.8699700	0.5863197	0.7518304	0.0253650	0.0104130	0.1060926	0.9080482	0.4481369	0.3476791	-2128004.855
21080000	1.0616938	0.9668195	0.9104959	0.8632151	0.6291872	0.8383337	0.0214234	0.0127879	0.1156103	0.4375290	0.5030523	0.5158993	-2128006.492
21082000	1.0468333	1.0159556	0.9574414	0.8396823	0.6528289	0.5817318	0.0176002	0.0135739	0.1247128	0.4237649	0.4221224	0.7443645	-2128003.123
21084000	1.0555937	0.9674063	0.9185332	0.7929902	0.6750758	0.5297565	0.0233962	0.0065833	0.1914112	0.8932137	0.2845029	0.6328832	-2128008.169
21086000	1.0541647	1.0059609	0.9713493	0.8708994	0.6074057	0.5030877	0.0157071	0.0148132	0.1005696	0.2890780	0.4386840	0.3596415	-2128010.615
21088000	1.0317692	0.9619952	0.8844912	0.8244676	0.5355958	0.5788427	0.0198728	0.0080037	0.1416845	0.3035588	0.2271241	0.5778106	-2128003.051
21090000	1.0723382	0.9925636	0.9087592	0.8644860	0.5647792	0.4908495	0.0232060	0.0082084	0.1086879	0.4253532	0.3307526	0.6268055	-2128003.249
21092000	1.0815178	0.9801184	0.9380112	0.8612684	0.6376412	0.5660467	0.0175752	0.0098989	0.1226233	0.5193288	0.5842782	0.4929418	-2128005.642
21094000	1.0977184	0.9798727	0.9362819	0.8889188	0.6435678	0.5054460	0.0173411	0.0115154	0.0867388	0.2861638	0.2984555	0.5398000	-2128007.193
21096000	1.1006966	0.9745357	0.9134054	0.8604332	0.7186248	0.6864207	0.0178990	0.0108312	0.1037669	0.3100445	0.3356878	0.5084212	-2128005.330
21098000	1.0939682	0.9912039	0.9395795	0.8646474	0.6944309	0.8557401	0.0185372	0.0183570	0.0766631	0.5682757	0.6643021	0.4366462	-2128004.965
21100000	1.0799565	0.9973720	0.9296752	0.8749153	0.6088659	0.8429601	0.0179186	0.0103023	0.1234843	0.2873577	0.4581470	0.2764401	-2128013.313
21102000	1.1012157	0.9975312	0.8987622	0.8486493	0.6065646	0.8514045	0.0233308	0.0094033	0.0964349	0.2992463	0.4585322	0.5268780	-2128011.420
21104000	1.0751642	0.9686751	0.8932639	0.8270839	0.6328079	0.6638070	0.0238223	0.0138030	0.1833678	0.3468898	0.4445003	0.9759451	-2128004.179
21106000	1.0506087	1.0061559	0.9008902	0.8746123	0.6260062	0.5210240	0.0228372	0.0096521	0.0844700	0.7697230	0.6541094	0.6829052	-2128000.144
21108000	1.0653282	0.9601253	0.9189601	0.8537927	0.6213659	0.6099026	0.0166628	0.0100682	0.0995665	0.3494705	0.4636553	0.4443525	-2128007.423
21110000	1.0452007	0.9560627	0.8930778	0.8354716	0.6369691	0.5723004	0.0202868	0.0161220	0.0807841	0.3575474	0.8342541	0.4490828	-2128006.992
21112000	1.0867888	0.9524568	0.9221208	0.8557573	0.7436323	0.7153545	0.0253237	0.0113493	0.0986394	0.4646272	0.2802441	0.3361953	-2128004.593
